date,open,high,low,close,volume
2026-05-06,129.46,138.7,129.45,135.15,8263098.0
2026-05-07,135.5,147.21,127.08,145.14,9392812.0
2026-05-08,141.63,142.16,136.21,136.39,7097538.0
2026-05-11,138.21,138.7,129.89,134.43,6529692.0
2026-05-12,134.29,135.63,130.4,132.01,4279204.0
2026-05-13,130.57,143.59,128.39,142.88,8561902.0
2026-05-14,142.83,146.88,140.11,141.87,5420860.0
2026-05-15,146.53,153.27,145.17,147.82,7733128.0
2026-05-18,145.78,145.81,130.17,135.46,9780903.0
2026-05-19,134.19,139.68,128.69,137.55,8858820.0
2026-05-20,136.73,141.0,132.6,137.02,7765380.0
2026-05-21,137.02,142.68,131.0,132.35,8534108.0
2026-05-22,132.33,139.79,129.33,137.49,8347383.0
2026-05-25,137.04,142.0,136.0,138.58,5990847.0
2026-05-26,138.8,139.1,129.71,131.33,7086318.0
2026-05-27,132.4,134.0,123.96,124.99,8552449.0
2026-05-28,126.8,128.88,125.0,128.44,5471504.0
2026-05-29,129.0,131.5,122.58,123.78,5185391.0
2026-06-01,125.29,135.53,124.49,128.01,6804675.0
2026-06-02,129.0,143.66,126.5,140.06,9858825.0
2026-06-03,140.37,146.0,133.58,136.7,9416654.0
2026-06-04,137.99,143.98,135.53,139.22,7301638.0
2026-06-05,137.18,158.0,135.58,145.98,13858412.0
2026-06-08,138.1,159.5,138.1,153.16,12410622.0
2026-06-09,152.58,166.84,149.18,165.89,13826631.0
2026-06-10,162.58,175.99,155.68,166.08,14222569.0
2026-06-11,168.03,173.8,162.39,167.52,11927878.0
2026-06-12,173.1,173.88,162.01,163.89,9740055.0
2026-06-15,168.01,181.36,168.01,176.2,11755256.0
2026-06-16,185.0,191.8,181.0,185.0,8391889.0
2026-06-17,183.61,187.0,174.11,177.5,10040947.0
2026-06-18,176.99,189.8,175.13,188.2,8602243.0
2026-06-22,184.9,185.0,172.01,176.84,11637091.0
2026-06-23,185.0,186.0,155.09,156.68,12941917.0
2026-06-24,155.24,155.95,150.0,153.48,7286011.0
2026-06-25,153.98,156.3,150.1,151.21,6916885.0
2026-06-26,151.67,164.11,148.6,155.5,10481769.0
2026-06-29,153.0,155.04,141.7,146.05,7850526.0
2026-06-30,149.71,157.26,146.17,155.9,5938510.0
2026-07-01,153.11,162.0,153.11,155.78,5694680.0
2026-07-02,150.01,157.88,147.5,148.98,5270242.0
2026-07-03,148.0,157.6,148.0,151.81,4511969.0
2026-07-06,149.35,158.84,147.9,150.51,5513379.0
2026-07-07,150.54,154.8,143.41,145.96,5152539.0
2026-07-08,147.01,149.5,138.88,139.01,4202001.0
2026-07-09,141.51,143.88,132.61,142.52,6493683.0
2026-07-10,142.82,153.8,140.12,146.1,6588359.0
2026-07-13,145.6,148.5,129.5,130.98,5348701.0
2026-07-14,131.11,136.6,125.5,136.0,4332516.0
2026-07-15,137.76,140.7,130.52,131.23,3608660.0
2026-07-16,130.0,132.25,123.01,125.33,3655318.0
2026-07-17,124.48,126.0,109.0,110.5,5820529.0
2026-07-20,114.5,115.14,96.8,99.89,6725866.0
2026-07-21,101.0,107.48,87.19,107.28,7245396.0
2026-07-22,105.0,110.99,103.0,105.0,4866706.0
2026-07-23,105.0,108.6,101.73,104.97,4105649.0
2026-07-24,103.5,105.48,100.08,101.43,3106473.0
2026-07-27,101.43,105.65,98.88,105.55,3778421.0
2026-07-28,101.65,104.78,97.57,98.09,3952399.0
2026-07-29,98.75,99.03,90.68,96.41,4736294.0
2026-07-30,95.8,96.64,84.0,84.02,5557676.0
2026-07-31,99.0,99.0,90.0,90.05,6464634.0
2026-08-03,88.87,95.57,88.07,90.29,6217419.0
2026-08-04,93.34,97.38,90.05,95.55,5902031.0
2026-08-05,94.24,102.86,94.24,102.28,6375717.0
2026-08-06,102.9,111.0,102.8,106.88,8833205.0
2026-08-07,109.14,115.87,105.88,114.33,7895521.0
2026-08-10,113.42,114.33,105.86,109.29,7408744.0
2026-08-11,107.43,112.2,106.6,111.0,5829080.0
2026-08-12,109.73,116.0,107.63,113.25,8751793.0
2026-08-13,115.0,117.0,111.6,111.7,7103668.0
2026-08-14,112.88,114.97,111.81,114.45,4947449.0
2026-08-17,116.01,118.49,113.3,118.22,6514658.0
2026-08-18,120.19,120.58,116.54,118.2,5503336.0
2026-08-19,115.18,117.0,105.78,106.87,5836162.0
2026-08-20,108.5,110.0,106.0,108.0,3651372.0
2026-08-21,106.86,111.92,104.37,109.48,5221643.0
