date,open,high,low,close,volume
2026-05-06,90.09,91.41,87.25,91.19,90340746.0
2026-05-07,90.49,90.49,86.33,87.75,88851082.0
2026-05-08,87.7,89.69,84.44,84.53,80305272.0
2026-05-11,85.75,87.4,83.89,84.94,61865555.0
2026-05-12,85.59,85.77,82.64,83.41,52528957.0
2026-05-13,83.42,84.06,81.35,82.75,58669630.0
2026-05-14,82.09,83.07,79.44,79.75,65399528.0
2026-05-15,78.77,80.22,77.78,77.84,55779033.0
2026-05-18,77.84,80.65,77.28,79.15,49501065.0
2026-05-19,78.18,78.18,74.29,75.85,62279105.0
2026-05-20,74.48,77.91,73.79,76.95,66917175.0
2026-05-21,77.39,78.72,74.97,75.11,58028977.0
2026-05-22,75.14,76.23,73.93,75.68,35837030.0
2026-05-25,76.28,76.44,74.41,74.89,40495164.0
2026-05-26,74.3,75.54,72.57,74.79,45686269.0
2026-05-27,75.04,76.78,72.87,73.09,49185074.0
2026-05-28,73.69,74.66,70.3,72.59,52005556.0
2026-05-29,72.6,73.94,70.93,71.28,44703425.0
2026-06-01,71.28,72.56,69.6,69.66,42439414.0
2026-06-02,70.38,70.4,66.77,68.78,49565636.0
2026-06-03,68.14,69.39,67.39,68.59,37723595.0
2026-06-04,67.81,68.08,66.38,66.6,42043907.0
2026-06-05,66.6,67.86,64.5,65.46,56162666.0
2026-06-08,64.31,65.96,61.01,62.58,50543530.0
2026-06-09,63.55,68.7,62.58,67.75,71888136.0
2026-06-10,68.3,70.35,66.61,67.41,73838490.0
2026-06-11,67.41,71.66,66.81,69.74,87710848.0
2026-06-12,69.23,72.29,68.88,70.96,82247986.0
2026-06-15,71.84,72.69,69.79,71.12,79151067.0
2026-06-16,70.31,72.27,68.84,71.25,63531170.0
2026-06-17,71.4,73.27,70.59,71.12,58544009.0
2026-06-18,70.3,71.46,68.62,69.16,62665923.0
2026-06-22,66.31,71.99,66.12,71.84,81783148.0
2026-06-23,72.49,72.55,67.58,67.81,60302956.0
2026-06-24,67.77,72.09,66.57,71.42,74546902.0
2026-06-25,70.8,71.98,67.85,68.16,66242810.0
2026-06-26,68.11,68.6,63.12,63.2,62903242.0
2026-06-29,62.82,64.57,61.52,63.89,52223199.0
2026-06-30,63.9,67.0,63.38,65.21,50865719.0
2026-07-01,65.81,66.53,62.92,65.73,61076013.0
2026-07-02,65.26,66.0,63.7,63.81,39926122.0
2026-07-03,64.71,64.81,62.73,62.79,40444730.0
2026-07-06,63.01,65.71,62.3,62.65,57054504.0
2026-07-07,63.7,63.99,61.08,61.26,45796754.0
2026-07-08,60.4,60.95,55.87,56.01,69498511.0
2026-07-09,55.84,56.8,53.11,55.83,71710313.0
2026-07-10,55.82,55.82,53.46,53.48,56388717.0
2026-07-13,53.32,53.32,50.21,50.98,50617297.0
2026-07-14,51.23,52.52,50.06,52.4,41035570.0
2026-07-15,52.99,53.47,51.33,51.5,39526329.0
2026-07-16,50.6,52.49,49.44,49.97,67246545.0
2026-07-17,50.04,50.88,48.33,48.48,50283245.0
2026-07-20,48.23,48.47,45.3,46.11,61523664.0
2026-07-21,45.85,47.81,45.19,47.69,50737111.0
2026-07-22,47.4,48.54,46.95,47.43,42806110.0
2026-07-23,47.92,51.23,47.55,51.19,85153256.0
2026-07-24,50.0,51.1,49.0,49.03,51251138.0
2026-07-27,49.85,50.65,48.9,50.08,41995486.0
2026-07-28,49.5,50.69,48.65,49.04,36426591.0
2026-07-29,49.2,50.67,47.47,49.92,53143076.0
2026-07-30,49.48,50.69,49.36,49.93,45390024.0
2026-07-31,49.66,50.92,49.6,49.71,43778491.0
2026-08-03,48.9,50.9,47.91,50.4,41249166.0
2026-08-04,50.3,51.98,50.3,51.7,38078535.0
2026-08-05,52.0,52.98,51.2,52.98,43192894.0
2026-08-06,52.75,53.25,51.65,52.24,40778821.0
2026-08-07,52.6,53.08,51.46,52.82,40633250.0
2026-08-10,53.5,55.18,53.13,54.13,54574418.0
2026-08-11,54.14,54.38,53.26,53.42,33533351.0
2026-08-12,53.8,55.12,53.4,53.9,37511732.0
2026-08-13,53.58,54.03,52.9,53.16,35214320.0
2026-08-14,53.52,54.63,53.08,53.85,34494589.0
2026-08-17,54.15,54.57,53.25,54.28,33301413.0
2026-08-18,54.51,55.05,53.22,53.59,31824248.0
2026-08-19,52.6,53.36,51.64,51.72,30940595.0
2026-08-20,52.48,52.58,51.15,51.27,23353724.0
2026-08-21,51.15,54.97,50.81,54.12,61417110.0
