date,open,high,low,close,volume
2026-05-06,83.78,87.71,82.91,87.55,50366548.0
2026-05-07,87.0,87.49,84.0,85.31,49803114.0
2026-05-08,83.78,85.57,80.72,81.27,47647662.0
2026-05-11,80.3,82.66,79.78,81.79,36785038.0
2026-05-12,81.5,83.8,78.23,83.42,46486523.0
2026-05-13,81.99,82.83,81.1,81.43,28035597.0
2026-05-14,79.93,81.0,75.77,75.78,50197231.0
2026-05-15,75.1,77.61,74.21,76.45,32792595.0
2026-05-18,75.0,76.69,72.01,75.4,30968169.0
2026-05-19,75.4,78.8,74.77,78.47,33570516.0
2026-05-20,77.7,81.48,76.96,80.58,38201835.0
2026-05-21,80.58,80.58,76.13,76.28,36266820.0
2026-05-22,75.69,76.25,72.28,73.27,40102491.0
2026-05-25,72.35,72.6,67.06,69.4,57731623.0
2026-05-26,68.96,70.95,67.11,70.32,37872769.0
2026-05-27,70.0,72.97,69.58,72.04,37217656.0
2026-05-28,71.96,74.42,71.62,71.81,30683736.0
2026-05-29,71.13,72.22,69.6,70.47,27161854.0
2026-06-01,69.96,72.35,68.68,69.04,24011528.0
2026-06-02,69.17,69.62,66.48,67.66,24619568.0
2026-06-03,67.3,68.06,66.0,66.36,24653941.0
2026-06-04,66.0,66.2,64.2,64.37,28014950.0
2026-06-05,64.05,65.66,62.63,63.31,25954798.0
2026-06-08,61.99,63.92,59.93,61.1,27186466.0
2026-06-09,62.1,63.68,60.5,62.94,23616657.0
2026-06-10,62.5,63.58,60.62,61.02,19385309.0
2026-06-11,61.0,64.08,60.16,61.4,28046122.0
2026-06-12,62.0,67.54,61.28,67.54,47498357.0
2026-06-15,68.72,69.33,66.69,67.92,47731220.0
2026-06-16,68.71,70.77,67.4,69.77,41893701.0
2026-06-17,69.78,70.55,68.7,70.38,32566543.0
2026-06-18,69.78,70.6,67.6,67.7,34577589.0
2026-06-22,66.92,72.3,65.25,72.05,47967084.0
2026-06-23,72.0,72.5,68.41,68.81,31293181.0
2026-06-24,68.8,70.3,66.25,69.44,31893483.0
2026-06-25,69.38,70.0,67.69,68.27,23995700.0
2026-06-26,67.57,68.25,62.76,62.86,33929724.0
2026-06-29,62.53,66.3,62.11,65.32,27689474.0
2026-06-30,64.69,67.53,64.3,66.91,22175471.0
2026-07-01,67.02,67.3,63.19,65.44,30637058.0
2026-07-02,64.99,67.9,63.61,65.02,27365235.0
2026-07-03,65.65,65.68,63.72,64.51,21068890.0
2026-07-06,63.01,66.75,62.11,65.0,28007127.0
2026-07-07,66.3,70.6,66.3,67.72,47408076.0
2026-07-08,68.0,68.3,60.95,60.95,44016656.0
2026-07-09,59.01,60.95,57.29,59.33,44972459.0
2026-07-10,61.3,62.24,54.71,54.8,51674905.0
2026-07-13,54.5,55.44,52.4,52.63,29087570.0
2026-07-14,52.63,54.03,51.28,53.7,22687216.0
2026-07-15,53.78,55.97,53.43,54.96,24792376.0
2026-07-16,54.0,54.44,50.96,51.33,24896744.0
2026-07-17,51.19,52.37,49.65,50.16,23720295.0
2026-07-20,50.0,50.2,46.95,48.0,26019247.0
2026-07-21,48.41,50.19,47.11,50.01,24747896.0
2026-07-22,49.18,49.92,47.44,47.84,23816129.0
2026-07-23,47.85,52.0,47.83,51.61,33723559.0
2026-07-24,51.5,53.5,51.28,51.84,30422760.0
2026-07-27,52.97,53.74,51.78,53.55,23763429.0
2026-07-28,52.89,54.98,52.21,52.32,18609358.0
2026-07-29,52.96,55.2,50.76,53.36,26446181.0
2026-07-30,53.0,55.0,52.4,53.17,21758018.0
2026-07-31,53.0,54.19,52.4,52.59,18846884.0
2026-08-03,52.16,54.17,51.26,54.05,16987050.0
2026-08-04,54.0,54.48,53.2,53.38,18589875.0
2026-08-05,53.21,55.1,52.8,54.75,23070799.0
2026-08-06,54.6,55.0,52.91,53.7,21398242.0
2026-08-07,53.51,53.9,52.68,53.7,17437381.0
2026-08-10,54.09,56.6,53.47,55.95,32878364.0
2026-08-11,55.69,57.2,55.2,55.41,21057514.0
2026-08-12,55.41,56.86,55.16,55.45,16427803.0
2026-08-13,55.6,57.45,54.65,56.3,25664174.0
2026-08-14,56.55,58.88,56.33,56.55,22891688.0
2026-08-17,56.56,58.19,55.87,57.61,19361423.0
2026-08-18,57.4,59.12,56.9,57.71,18224984.0
2026-08-19,56.93,58.86,55.72,56.04,24449331.0
2026-08-20,56.44,57.2,55.25,55.84,14904175.0
2026-08-21,55.84,58.46,55.19,56.82,23417626.0
