date,open,high,low,close,volume
2026-05-06,64.3,65.8,63.94,64.93,4057492.0
2026-05-07,64.93,65.73,64.09,65.12,4245812.0
2026-05-08,64.71,65.38,63.43,64.43,3965590.0
2026-05-11,64.43,64.77,62.86,63.0,4511759.0
2026-05-12,63.04,63.44,61.84,62.7,3557936.0
2026-05-13,62.74,63.65,62.19,63.02,3666911.0
2026-05-14,63.04,63.81,61.24,61.51,5181289.0
2026-05-15,62.08,62.24,59.74,60.33,4742463.0
2026-05-18,59.95,60.54,58.35,59.85,3700617.0
2026-05-19,59.71,60.82,58.85,60.1,2812875.0
2026-05-20,59.86,62.56,59.45,61.87,4307050.0
2026-05-21,61.52,63.18,60.12,60.12,4592630.0
2026-05-22,60.72,61.12,59.73,60.79,3162100.0
2026-05-25,60.79,61.01,59.05,60.15,3004243.0
2026-05-26,60.14,61.49,59.48,60.2,3669580.0
2026-05-27,60.85,61.61,59.31,59.72,3680340.0
2026-05-28,59.65,61.63,58.38,60.99,5087645.0
2026-05-29,61.57,62.12,59.51,59.84,4732100.0
2026-06-01,59.9,60.31,58.4,58.83,3621100.0
2026-06-02,58.9,59.04,56.63,56.71,5123150.0
2026-06-03,56.63,58.1,54.66,55.89,6418144.0
2026-06-04,55.38,55.89,54.18,54.63,3678875.0
2026-06-05,54.85,54.85,52.27,53.62,5453947.0
2026-06-08,52.2,53.23,49.05,49.33,9369109.0
2026-06-09,50.22,52.6,48.27,52.42,10332302.0
2026-06-10,52.07,52.07,50.35,50.99,4638514.0
2026-06-11,50.37,54.06,50.22,52.32,9024927.0
2026-06-12,53.24,54.26,52.48,53.18,6702474.0
2026-06-15,53.5,55.41,53.19,54.44,6647999.0
2026-06-16,54.87,56.51,53.66,55.58,6265979.0
2026-06-17,55.02,56.83,54.93,55.51,4642383.0
2026-06-18,55.26,56.56,54.4,55.42,5105357.0
2026-06-22,55.26,63.12,53.41,61.84,14617822.0
2026-06-23,61.49,63.04,57.85,58.35,10559050.0
2026-06-24,58.23,60.89,58.0,60.45,9450850.0
2026-06-25,60.44,62.34,59.85,60.0,8158625.0
2026-06-26,60.66,60.69,55.86,56.15,8884889.0
2026-06-29,56.15,56.85,54.68,56.65,7711447.0
2026-06-30,56.61,59.43,55.77,58.7,10160897.0
2026-07-01,62.24,70.44,61.5,70.44,19677396.0
2026-07-02,68.82,72.75,66.88,67.5,26556433.0
2026-07-03,69.81,76.76,68.3,74.58,22913601.0
2026-07-06,75.07,75.47,71.28,72.2,14846120.0
2026-07-07,72.39,73.4,68.7,69.55,10482293.0
2026-07-08,70.79,72.09,66.78,67.4,8998456.0
2026-07-09,68.01,72.38,66.74,70.98,13125667.0
2026-07-10,75.01,85.17,74.35,80.89,29024366.0
2026-07-13,77.3,84.93,77.3,80.08,32471936.0
2026-07-14,78.36,78.49,70.68,74.0,26278113.0
2026-07-15,74.0,75.5,71.8,72.84,16459135.0
2026-07-16,72.58,75.33,70.0,71.9,16488292.0
2026-07-17,70.53,71.82,64.52,64.52,19471699.0
2026-07-20,65.82,66.39,60.01,64.8,20919610.0
2026-07-21,65.55,67.3,60.63,65.13,18364046.0
2026-07-22,64.35,67.13,62.35,65.77,12705768.0
2026-07-23,65.0,65.99,62.7,63.49,9399819.0
2026-07-24,62.47,64.26,61.08,61.6,10034263.0
2026-07-27,61.32,63.6,60.22,63.53,9021854.0
2026-07-28,62.45,62.89,60.06,60.34,7854185.0
2026-07-29,60.39,61.11,57.04,59.35,12152515.0
2026-07-30,58.84,59.25,55.7,56.04,10140657.0
2026-07-31,58.6,60.8,57.91,58.57,10237364.0
2026-08-03,58.36,58.56,56.16,56.45,5249688.0
2026-08-04,56.93,64.43,56.51,63.42,12613107.0
2026-08-05,62.78,65.05,62.19,64.08,7693434.0
2026-08-06,63.76,66.3,63.56,64.55,6062260.0
2026-08-07,64.35,69.18,63.72,68.71,9702090.0
2026-08-10,69.98,71.07,68.6,69.79,7651400.0
2026-08-11,69.51,69.52,67.21,67.74,7140517.0
2026-08-12,67.4,68.31,66.85,67.3,6466405.0
2026-08-13,67.98,68.87,66.41,66.58,6601514.0
2026-08-14,66.5,68.3,65.91,66.7,3844104.0
2026-08-17,66.91,70.12,66.81,69.91,7150919.0
2026-08-18,69.46,69.9,68.06,68.86,4557114.0
2026-08-19,67.5,68.36,64.3,64.68,5617145.0
2026-08-20,66.5,72.34,66.5,69.96,14867930.0
2026-08-21,69.05,69.67,66.03,66.89,9687264.0
