date,open,high,low,close,volume
2026-05-06,74.86,77.45,73.87,76.26,37008035.0
2026-05-07,76.26,77.74,74.95,77.18,25704103.0
2026-05-08,76.62,76.76,74.86,75.56,22755852.0
2026-05-11,76.54,77.87,74.66,76.22,30718162.0
2026-05-12,76.22,77.81,73.69,74.76,25247252.0
2026-05-13,73.97,74.44,71.91,73.66,23508780.0
2026-05-14,74.96,75.74,70.1,70.13,22537868.0
2026-05-15,69.77,71.1,67.48,69.28,20734903.0
2026-05-18,69.38,71.41,67.62,67.88,25319265.0
2026-05-19,67.68,73.28,66.28,72.78,32128886.0
2026-05-20,73.4,75.18,71.31,73.48,24025774.0
2026-05-21,73.83,78.79,71.89,72.09,37865127.0
2026-05-22,72.87,76.08,70.51,74.67,24948140.0
2026-05-25,75.06,77.46,73.22,76.56,29379784.0
2026-05-26,75.86,77.36,72.19,73.37,22558933.0
2026-05-27,73.41,76.16,69.06,69.36,26534176.0
2026-05-28,69.7,71.37,68.26,70.38,18154197.0
2026-05-29,70.26,71.17,64.73,65.03,21666651.0
2026-06-01,65.04,65.85,61.19,61.31,18217978.0
2026-06-02,61.89,61.9,58.88,60.64,18082725.0
2026-06-03,60.64,66.71,60.55,65.12,31721557.0
2026-06-04,66.53,69.77,66.39,67.79,34286219.0
2026-06-05,67.79,67.79,64.15,64.68,22990186.0
2026-06-08,62.0,63.91,59.24,59.57,22822501.0
2026-06-09,60.39,61.69,57.94,61.25,21108438.0
2026-06-10,60.91,63.21,59.78,62.3,21416699.0
2026-06-11,63.79,67.82,62.77,65.94,37275521.0
2026-06-12,66.74,69.05,63.69,63.93,25817181.0
2026-06-15,64.49,66.86,63.27,65.76,17632044.0
2026-06-16,65.88,66.38,62.55,63.01,19759825.0
2026-06-17,63.52,65.23,62.22,63.29,17326277.0
2026-06-18,62.69,65.33,62.07,63.42,15441059.0
2026-06-22,63.77,65.37,59.49,60.07,22472489.0
2026-06-23,59.51,61.87,56.7,60.44,22500884.0
2026-06-24,61.74,66.49,61.69,66.49,14376668.0
2026-06-25,69.67,73.14,69.28,73.14,54304132.0
2026-06-26,73.6,73.87,69.73,72.33,32124648.0
2026-06-29,72.87,75.0,69.77,71.62,23960070.0
2026-06-30,73.37,77.98,71.96,76.08,35902285.0
2026-07-01,76.06,81.78,75.15,80.06,39212663.0
2026-07-02,77.86,87.64,76.94,82.95,37608476.0
2026-07-03,84.6,90.53,83.19,83.55,31638969.0
2026-07-06,86.07,91.9,83.18,91.9,28822380.0
2026-07-07,93.55,93.7,87.04,89.99,36513376.0
2026-07-08,93.33,95.71,85.92,86.14,37064146.0
2026-07-09,86.38,87.82,77.86,83.61,40543655.0
2026-07-10,83.48,88.68,79.15,79.15,49520282.0
2026-07-13,78.17,81.25,74.36,75.86,34707746.0
2026-07-14,75.86,78.29,70.71,74.24,27899644.0
2026-07-15,73.79,74.46,69.89,70.23,16447664.0
2026-07-16,69.28,75.22,68.89,71.95,22498461.0
2026-07-17,71.63,72.0,64.76,64.76,22257647.0
2026-07-20,67.18,69.01,61.7,63.58,21900703.0
2026-07-21,64.5,67.16,58.46,66.98,22940555.0
2026-07-22,65.11,73.25,65.0,69.55,28981882.0
2026-07-23,69.55,72.5,65.4,66.14,20659663.0
2026-07-24,64.05,68.74,64.05,65.9,14421606.0
2026-07-27,65.9,68.0,63.89,67.73,15178640.0
2026-07-28,66.79,67.7,61.18,61.62,15583776.0
2026-07-29,62.0,62.99,58.3,61.08,14811391.0
2026-07-30,61.0,61.35,54.97,57.16,19114377.0
2026-07-31,59.96,62.77,59.2,61.37,20075290.0
2026-08-03,63.99,64.92,60.66,61.39,17156677.0
2026-08-04,63.5,64.68,62.2,63.47,15647459.0
2026-08-05,63.0,67.42,62.56,66.33,20180784.0
2026-08-06,64.0,66.9,63.71,65.51,18035847.0
2026-08-07,65.25,66.48,63.84,65.77,16148171.0
2026-08-10,66.2,66.55,62.81,64.28,15284907.0
2026-08-11,62.82,65.47,61.8,64.05,13306552.0
2026-08-12,63.81,66.53,63.81,64.49,11485431.0
2026-08-13,65.6,66.88,64.76,64.96,16110048.0
2026-08-14,65.01,67.48,63.56,64.22,12141648.0
2026-08-17,64.11,65.5,63.61,65.16,12868583.0
2026-08-18,65.38,71.68,64.35,71.68,29143592.0
2026-08-19,71.26,71.5,64.51,64.51,37278115.0
2026-08-20,63.62,64.5,60.1,60.78,24899642.0
2026-08-21,60.29,63.59,59.31,62.67,16541020.0
