date,open,high,low,close,volume
2026-05-06,81.47,84.32,80.96,82.62,2457265.0
2026-05-07,82.16,83.08,81.4,82.53,1791180.0
2026-05-08,81.88,84.96,81.25,83.83,2325929.0
2026-05-11,84.98,85.44,83.18,83.88,2886783.0
2026-05-12,83.87,85.0,80.86,82.32,2452841.0
2026-05-13,81.49,83.39,81.0,82.84,1897095.0
2026-05-14,82.84,83.18,80.03,80.05,2160096.0
2026-05-15,79.99,80.79,77.1,78.49,2117624.0
2026-05-18,77.01,80.22,77.01,78.06,2209116.0
2026-05-19,77.8,83.2,77.33,80.73,2497171.0
2026-05-20,80.73,81.5,77.71,78.98,1848639.0
2026-05-21,80.24,81.8,77.02,77.03,3007254.0
2026-05-22,77.54,78.66,75.4,78.47,2313198.0
2026-05-25,78.53,79.62,76.0,77.78,2121263.0
2026-05-26,78.82,78.82,70.6,72.34,3798699.0
2026-05-27,73.79,73.8,69.66,70.3,2188159.0
2026-05-28,70.3,72.8,69.05,71.73,2097751.0
2026-05-29,71.73,71.73,64.5,64.95,3339647.0
2026-06-01,65.52,66.5,64.2,64.4,2031984.0
2026-06-02,64.37,64.99,61.41,63.34,2073314.0
2026-06-03,63.25,65.5,62.0,64.02,1861919.0
2026-06-04,63.0,65.2,63.0,64.55,1926122.0
2026-06-05,64.83,66.24,62.61,64.65,2047011.0
2026-06-08,63.5,64.45,59.11,60.33,2637874.0
2026-06-09,61.53,61.71,60.0,61.11,1796275.0
2026-06-10,60.15,61.59,58.51,59.41,1824549.0
2026-06-11,60.06,60.06,57.75,58.56,1614530.0
2026-06-12,58.56,61.49,58.56,60.0,2583930.0
2026-06-15,60.1,62.02,59.57,61.95,1760077.0
2026-06-16,63.15,63.15,60.84,61.6,1766903.0
2026-06-17,60.95,61.82,60.33,61.01,1350158.0
2026-06-18,60.3,64.38,60.3,62.16,2103483.0
2026-06-22,62.0,62.5,57.46,59.51,2643370.0
2026-06-23,59.0,59.66,57.23,57.76,1616678.0
2026-06-24,57.69,57.99,55.88,57.29,1665533.0
2026-06-25,57.4,57.75,54.88,55.72,2145300.0
2026-06-26,55.64,61.2,53.0,57.39,4736119.0
2026-06-29,60.99,64.38,58.02,60.31,6118157.0
2026-06-30,60.31,62.21,59.02,61.34,3851655.0
2026-07-01,61.6,63.36,60.65,61.65,3292889.0
2026-07-02,60.74,62.26,58.39,58.66,3036210.0
2026-07-03,58.91,60.88,58.11,59.1,2590187.0
2026-07-06,59.24,60.35,56.88,57.15,2178009.0
2026-07-07,56.58,58.2,54.5,54.84,2046995.0
2026-07-08,54.69,55.68,53.2,53.87,2026166.0
2026-07-09,53.0,55.14,51.88,54.22,2172148.0
2026-07-10,54.22,60.7,53.5,57.2,4783167.0
2026-07-13,57.0,57.95,51.26,51.3,3609913.0
2026-07-14,50.27,51.45,47.5,51.4,3650910.0
2026-07-15,50.43,51.87,49.81,50.0,1832434.0
2026-07-16,49.8,51.49,48.68,49.55,2010651.0
2026-07-17,50.04,50.04,46.11,46.38,2506864.0
2026-07-20,46.26,47.74,43.9,44.98,2406026.0
2026-07-21,44.98,46.26,42.5,45.85,2724648.0
2026-07-22,44.62,45.76,44.4,44.95,1639263.0
2026-07-23,44.83,46.72,44.42,46.71,1834055.0
2026-07-24,45.83,47.11,44.86,44.87,1360644.0
2026-07-27,43.37,46.5,43.37,46.28,1615832.0
2026-07-28,45.8,47.1,45.4,46.08,1715122.0
2026-07-29,46.43,47.2,45.51,47.11,1843905.0
2026-07-30,47.12,47.74,45.61,45.96,1831781.0
2026-07-31,46.81,47.88,46.43,46.83,1908581.0
2026-08-03,47.3,49.79,47.27,49.58,3446875.0
2026-08-04,49.08,50.98,49.0,50.3,2245195.0
2026-08-05,49.63,51.25,49.45,50.85,2392032.0
2026-08-06,50.45,51.5,49.74,50.36,1854593.0
2026-08-07,51.24,51.24,48.6,50.88,1760141.0
2026-08-10,51.03,51.35,49.89,51.28,1609824.0
2026-08-11,50.8,50.96,49.05,50.26,1721247.0
2026-08-12,50.79,51.16,49.68,51.05,1247936.0
2026-08-13,51.08,51.58,49.5,49.59,1278824.0
2026-08-14,49.98,50.04,48.52,49.35,1458755.0
2026-08-17,49.5,50.8,48.5,50.45,2030977.0
2026-08-18,50.93,50.95,49.02,49.69,1416786.0
2026-08-19,50.35,50.69,46.3,46.64,2500457.0
2026-08-20,46.63,47.49,45.95,46.74,1353126.0
2026-08-21,46.25,47.5,45.85,47.28,966392.0
