date,open,high,low,close,volume
2026-05-06,97.01,98.85,95.1,95.57,1220296.0
2026-05-07,95.65,96.7,94.27,95.34,1154535.0
2026-05-08,95.34,95.34,92.99,94.6,1003837.0
2026-05-11,94.59,100.07,92.0,98.38,2174817.0
2026-05-12,94.59,96.45,90.91,91.47,1991663.0
2026-05-13,91.36,93.45,90.11,92.72,1126101.0
2026-05-14,93.19,93.19,89.91,90.61,718061.0
2026-05-15,89.83,91.19,89.27,89.63,777748.0
2026-05-18,87.87,88.95,82.43,83.49,2102117.0
2026-05-19,83.22,85.72,81.88,83.49,1162491.0
2026-05-20,83.0,84.0,81.25,82.55,1294002.0
2026-05-21,82.44,84.92,80.85,80.85,1143191.0
2026-05-22,81.49,82.02,80.45,81.12,824320.0
2026-05-25,81.46,81.74,79.2,80.73,826765.0
2026-05-26,80.68,80.68,77.46,78.81,879053.0
2026-05-27,78.77,79.16,76.84,76.84,1176355.0
2026-05-28,77.03,77.49,74.35,76.36,945442.0
2026-05-29,77.0,78.05,74.26,75.27,969594.0
2026-06-01,76.65,77.65,74.59,74.98,932523.0
2026-06-02,75.0,75.66,71.7,72.69,800673.0
2026-06-03,72.56,73.45,71.74,72.57,604305.0
2026-06-04,72.02,73.46,70.49,71.85,795084.0
2026-06-05,72.69,72.83,70.84,71.58,748192.0
2026-06-08,70.89,71.18,66.76,67.87,1103815.0
2026-06-09,68.49,69.42,67.29,68.55,641812.0
2026-06-10,68.71,69.13,66.61,68.32,625160.0
2026-06-11,68.32,68.32,66.62,67.84,492739.0
2026-06-12,68.37,70.16,67.79,69.73,651339.0
2026-06-15,70.33,70.99,68.96,69.71,722625.0
2026-06-16,69.51,69.96,68.39,69.29,637415.0
2026-06-17,69.25,69.4,67.83,68.98,570532.0
2026-06-18,68.98,70.85,67.91,69.41,779955.0
2026-06-22,69.4,69.4,65.71,68.58,1185205.0
2026-06-23,68.22,74.55,67.64,72.16,1838225.0
2026-06-24,72.05,74.33,71.69,72.65,1277713.0
2026-06-25,71.64,74.18,68.55,73.83,1679434.0
2026-06-26,73.83,74.25,70.69,71.19,1256065.0
2026-06-29,71.0,80.49,69.64,79.1,2521748.0
2026-06-30,78.01,79.0,76.16,77.08,1998311.0
2026-07-01,77.29,82.87,75.03,81.83,2123382.0
2026-07-02,81.99,84.97,81.11,81.78,2005990.0
2026-07-03,82.8,84.47,79.8,81.9,1461583.0
2026-07-06,81.2,84.89,80.3,80.52,2031853.0
2026-07-07,79.65,79.87,75.67,75.84,1877996.0
2026-07-08,75.54,77.65,74.46,74.62,1223165.0
2026-07-09,74.3,76.98,72.07,74.29,1210271.0
2026-07-10,76.3,79.19,73.06,77.8,1534320.0
2026-07-13,78.01,78.79,74.38,74.83,1267995.0
2026-07-14,74.66,79.66,73.46,78.72,1725757.0
2026-07-15,78.72,87.37,78.21,84.82,3468948.0
2026-07-16,82.9,84.45,80.06,81.6,2234170.0
2026-07-17,81.89,81.89,73.16,77.9,1992821.0
2026-07-20,76.85,79.8,75.0,77.9,1313689.0
2026-07-21,77.76,77.76,68.55,74.16,2109567.0
2026-07-22,73.0,77.37,72.97,74.81,1560566.0
2026-07-23,73.89,79.52,73.89,79.27,2069321.0
2026-07-24,79.19,79.33,72.72,72.79,1351780.0
2026-07-27,72.79,77.87,71.68,73.64,1663978.0
2026-07-28,73.37,73.9,70.36,70.6,982521.0
2026-07-29,70.84,72.09,68.9,69.84,1178818.0
2026-07-30,69.51,69.74,64.23,64.65,1464332.0
2026-07-31,66.65,66.72,64.46,64.93,1128605.0
2026-08-03,64.91,65.49,62.13,62.39,1325631.0
2026-08-04,62.56,67.08,62.56,66.09,1580749.0
2026-08-05,65.83,69.5,65.77,68.16,1372783.0
2026-08-06,67.24,68.81,67.01,68.2,824462.0
2026-08-07,67.73,74.85,67.73,74.5,2150695.0
2026-08-10,74.8,78.38,74.75,77.3,2206137.0
2026-08-11,76.72,80.7,75.1,78.48,2801145.0
2026-08-12,77.9,80.47,77.52,79.38,1819349.0
2026-08-13,79.38,85.49,78.68,81.32,2643486.0
2026-08-14,81.58,83.8,80.0,82.2,1644853.0
2026-08-17,81.68,84.01,78.59,79.99,1990439.0
2026-08-18,80.32,80.33,76.94,78.69,1512579.0
2026-08-19,78.23,79.0,73.8,74.54,1468972.0
2026-08-20,89.45,89.45,89.45,89.45,580154.0
2026-08-21,107.34,107.34,107.34,107.34,3270246.0
