date,open,high,low,close,volume
2026-05-06,95.95,100.63,95.76,98.26,12890521.0
2026-05-07,98.18,103.82,96.31,101.93,13050359.0
2026-05-08,99.15,101.27,96.8,99.41,10989970.0
2026-05-11,99.43,100.13,95.76,98.33,12476089.0
2026-05-12,98.21,110.84,93.77,107.94,20039678.0
2026-05-13,104.08,116.13,103.84,112.3,14770055.0
2026-05-14,110.26,114.52,107.54,108.03,9318605.0
2026-05-15,109.73,113.83,105.74,110.38,9990102.0
2026-05-18,108.54,113.66,107.71,112.8,9189235.0
2026-05-19,112.71,113.72,101.83,112.84,10407026.0
2026-05-20,119.1,124.69,107.26,110.53,20181753.0
2026-05-21,108.73,121.58,106.62,113.72,19405021.0
2026-05-22,115.71,135.87,115.05,131.68,22836256.0
2026-05-25,136.65,137.67,123.73,131.81,21708014.0
2026-05-26,125.69,149.52,121.15,139.54,22666595.0
2026-05-27,133.69,150.11,133.69,144.84,16575140.0
2026-05-28,144.64,160.48,139.52,157.16,14803316.0
2026-05-29,156.8,170.46,144.99,146.79,16111716.0
2026-06-01,143.19,145.64,132.9,134.78,13527556.0
2026-06-02,135.54,142.2,131.68,138.24,11046996.0
2026-06-03,135.54,156.77,134.67,147.64,13661529.0
2026-06-04,143.85,162.4,143.85,159.36,12415227.0
2026-06-05,154.62,163.38,147.87,151.46,10632838.0
2026-06-08,135.67,158.02,135.67,147.24,10406397.0
2026-06-09,150.91,157.2,143.23,154.91,9909687.0
2026-06-10,152.13,152.61,137.77,138.68,10995991.0
2026-06-11,136.68,143.45,132.78,141.65,9721978.0
2026-06-12,145.63,151.11,139.17,140.18,9873626.0
2026-06-15,144.64,164.59,141.45,161.61,14527381.0
2026-06-16,163.6,170.29,156.6,164.54,14475904.0
2026-06-17,159.62,177.94,159.62,174.04,12119277.0
2026-06-18,169.86,193.1,168.58,188.1,11810036.0
2026-06-22,193.52,210.85,183.05,200.24,14412364.0
2026-06-23,195.23,195.34,176.56,179.84,11624195.0
2026-06-24,178.7,187.12,175.67,184.05,9263236.0
2026-06-25,184.55,197.2,179.13,192.03,9438390.0
2026-06-26,189.53,191.63,177.06,187.2,8179191.0
2026-06-29,180.23,187.31,162.7,176.37,9259589.0
2026-06-30,174.62,186.54,169.97,181.36,8039725.0
2026-07-01,188.54,191.61,178.38,182.75,9260341.0
2026-07-02,169.63,191.53,164.89,176.49,11440764.0
2026-07-03,170.58,185.54,164.69,171.58,9353921.0
2026-07-06,173.97,175.37,147.41,149.95,13570476.0
2026-07-07,147.82,152.13,142.95,145.19,8627334.0
2026-07-08,146.64,150.63,137.07,137.42,8435917.0
2026-07-09,139.97,144.95,134.69,144.26,9345981.0
2026-07-10,144.74,150.58,132.67,132.67,10919288.0
2026-07-13,128.68,133.67,115.71,116.1,13786192.0
2026-07-14,118.43,127.39,114.76,125.74,11632507.0
2026-07-15,127.18,130.59,114.98,115.57,9057660.0
2026-07-16,113.72,120.19,109.09,111.55,8140285.0
2026-07-17,110.73,118.53,105.03,106.74,14521801.0
2026-07-20,109.73,112.19,85.39,85.39,18098758.0
2026-07-21,85.83,101.48,74.93,101.43,18657077.0
2026-07-22,100.0,103.39,95.35,96.0,14174444.0
2026-07-23,98.83,104.83,96.0,97.09,10404649.0
2026-07-24,94.39,97.1,91.3,92.01,7356900.0
2026-07-27,92.09,97.28,89.89,96.54,8775075.0
2026-07-28,92.0,95.14,86.0,86.43,8472475.0
2026-07-29,87.29,88.34,81.5,86.2,8867037.0
2026-07-30,84.67,85.71,75.82,78.0,10582943.0
2026-07-31,86.11,90.85,82.19,82.49,10763141.0
2026-08-03,81.11,84.0,78.5,79.78,8852495.0
2026-08-04,81.0,87.49,79.88,86.97,9902894.0
2026-08-05,84.0,96.38,83.83,95.3,14190821.0
2026-08-06,92.98,102.5,92.09,99.46,15549273.0
2026-08-07,99.02,105.91,96.73,102.56,18153702.0
2026-08-10,104.0,105.0,99.58,103.64,12544459.0
2026-08-11,101.03,102.59,97.4,100.87,10860654.0
2026-08-12,100.51,103.2,99.58,102.5,9218172.0
2026-08-13,104.55,105.4,99.44,99.5,9467955.0
2026-08-14,100.0,101.98,98.1,101.1,7484498.0
2026-08-17,102.0,107.95,100.0,107.82,11537897.0
2026-08-18,107.05,110.8,105.2,107.3,10339987.0
2026-08-19,102.44,103.48,93.17,94.48,12207548.0
2026-08-20,96.38,99.8,94.6,95.43,9025597.0
2026-08-21,95.19,99.76,94.32,97.28,6711043.0
