date,open,high,low,close,volume
2026-05-06,70.27,71.69,69.61,69.88,1700500.0
2026-05-07,70.17,70.41,69.59,70.11,950660.0
2026-05-08,69.89,71.59,69.84,70.96,963340.0
2026-05-11,71.36,73.12,70.24,72.57,1934840.0
2026-05-12,72.54,73.37,71.41,71.85,1455150.0
2026-05-13,71.82,71.84,70.66,70.89,1091864.0
2026-05-14,70.79,70.91,68.77,69.0,1379051.0
2026-05-15,69.01,70.35,68.68,69.07,907945.0
2026-05-18,69.51,69.51,67.7,68.2,838650.0
2026-05-19,67.65,68.94,67.65,68.4,614291.0
2026-05-20,68.29,68.5,66.96,67.72,721080.0
2026-05-21,67.54,68.89,66.9,66.9,852267.0
2026-05-22,66.72,67.11,66.01,66.8,847278.0
2026-05-25,66.75,67.29,65.6,66.21,966926.0
2026-05-26,66.11,66.11,64.95,65.4,736470.0
2026-05-27,65.02,65.53,64.0,64.85,677295.0
2026-05-28,64.25,64.61,61.97,63.11,991956.0
2026-05-29,62.96,64.0,62.36,63.25,747374.0
2026-06-01,62.64,64.26,62.58,63.7,972960.0
2026-06-02,63.8,66.62,63.77,65.7,1384822.0
2026-06-03,65.1,65.1,62.8,62.93,1245148.0
2026-06-04,62.93,63.09,60.71,60.77,963274.0
2026-06-05,61.29,61.97,60.69,61.16,726584.0
2026-06-08,60.1,61.28,59.0,59.85,692076.0
2026-06-09,60.04,60.7,59.64,60.15,465920.0
2026-06-10,60.3,60.3,59.09,59.9,462605.0
2026-06-11,59.92,59.92,58.53,59.2,607451.0
2026-06-12,59.35,60.16,58.81,60.12,710870.0
2026-06-15,60.12,60.92,59.83,60.2,677816.0
2026-06-16,59.95,60.01,58.9,59.42,636860.0
2026-06-17,59.0,59.88,58.85,59.54,625840.0
2026-06-18,59.54,61.46,58.72,60.59,992310.0
2026-06-22,59.68,60.58,58.05,60.37,1102343.0
2026-06-23,60.07,64.19,60.0,63.0,1662966.0
2026-06-24,62.64,63.78,62.0,62.47,1471055.0
2026-06-25,62.0,62.8,59.6,62.15,1326840.0
2026-06-26,61.73,63.5,60.6,60.64,1009390.0
2026-06-29,60.64,65.2,59.43,64.74,2052530.0
2026-06-30,63.93,64.8,63.2,64.56,1517931.0
2026-07-01,64.3,68.85,63.6,68.17,2688253.0
2026-07-02,67.84,69.4,67.4,68.01,2281496.0
2026-07-03,68.58,70.28,67.43,69.69,2074431.0
2026-07-06,69.69,71.33,69.29,70.08,2307693.0
2026-07-07,69.48,69.79,67.47,67.55,1580886.0
2026-07-08,67.54,69.83,67.0,68.25,1553146.0
2026-07-09,67.54,69.66,67.07,68.74,1475240.0
2026-07-10,68.27,71.28,67.53,70.07,2544260.0
2026-07-13,70.09,72.49,69.73,70.66,2619973.0
2026-07-14,70.33,72.8,69.38,72.5,2546342.0
2026-07-15,71.81,77.48,71.58,73.06,5138230.0
2026-07-16,72.5,76.68,71.38,75.22,4698177.0
2026-07-17,74.46,76.0,69.5,69.76,4358912.0
2026-07-20,69.08,71.92,68.6,71.5,3272909.0
2026-07-21,70.68,71.2,68.0,70.36,2824894.0
2026-07-22,69.59,72.72,69.5,72.16,2979824.0
2026-07-23,71.62,71.85,69.31,70.88,2073434.0
2026-07-24,70.5,71.44,68.18,68.3,1636250.0
2026-07-27,67.99,70.39,67.67,69.0,1575960.0
2026-07-28,68.8,69.39,67.23,67.74,1309905.0
2026-07-29,67.96,70.34,67.81,68.73,1679921.0
2026-07-30,68.19,69.29,66.62,67.02,1473350.0
2026-07-31,67.33,68.57,66.98,67.5,1198804.0
2026-08-03,67.7,71.17,67.46,69.65,2303963.0
2026-08-04,70.01,83.58,70.01,83.58,10254646.0
2026-08-05,87.7,95.0,86.11,90.6,14267771.0
2026-08-06,91.23,92.1,87.0,89.9,8490112.0
2026-08-07,88.85,107.88,88.21,107.88,13872710.0
2026-08-10,119.25,129.39,113.0,113.61,19253896.0
2026-08-11,113.62,126.98,111.35,118.98,14756118.0
2026-08-12,116.38,122.66,115.0,116.3,10952040.0
2026-08-13,114.89,128.62,113.0,120.0,15443528.0
2026-08-14,120.0,132.88,116.8,130.15,14425020.0
2026-08-17,123.65,139.49,121.13,139.49,13392922.0
2026-08-18,138.0,138.06,118.0,121.31,15019158.0
2026-08-19,120.0,121.0,107.88,111.88,14208715.0
2026-08-20,119.0,134.26,112.1,131.51,21024840.0
2026-08-21,124.31,130.0,117.02,118.8,16942111.0
