date,open,high,low,close,volume
2026-05-06,41.97,42.72,41.23,41.49,6131367.0
2026-05-07,42.4,43.96,41.59,43.15,11202565.0
2026-05-08,42.69,43.67,42.4,43.38,6006561.0
2026-05-11,43.8,44.47,43.28,44.14,7157548.0
2026-05-12,44.3,46.64,43.96,45.1,12459204.0
2026-05-13,44.97,47.31,44.57,46.6,11005725.0
2026-05-14,46.15,47.44,45.73,46.03,9618891.0
2026-05-15,46.02,49.71,45.17,46.97,16632753.0
2026-05-18,46.55,49.54,46.0,48.76,15913261.0
2026-05-19,47.96,50.24,47.86,49.88,12616023.0
2026-05-20,49.68,50.88,48.6,49.56,10545953.0
2026-05-21,49.26,50.6,47.36,47.59,12380107.0
2026-05-22,48.15,49.54,47.51,48.94,8807003.0
2026-05-25,48.88,50.02,47.96,48.58,7476796.0
2026-05-26,48.19,48.86,47.08,47.64,8808577.0
2026-05-27,47.75,48.64,46.31,46.84,7943670.0
2026-05-28,47.46,49.43,46.71,47.18,8448427.0
2026-05-29,47.32,47.64,43.06,43.37,10796602.0
2026-06-01,43.42,45.69,42.9,44.63,11304506.0
2026-06-02,44.2,49.26,44.2,48.06,16990533.0
2026-06-03,47.71,48.27,45.77,46.59,10338927.0
2026-06-04,45.22,49.61,44.99,48.44,17103805.0
2026-06-05,48.01,52.46,47.71,50.99,19414056.0
2026-06-08,49.96,51.83,46.99,47.45,14856377.0
2026-06-09,47.96,52.62,46.84,51.86,18177793.0
2026-06-10,50.46,50.98,47.67,48.46,13972732.0
2026-06-11,47.48,50.1,46.07,47.19,15452404.0
2026-06-12,49.99,53.86,43.85,48.34,36306493.0
2026-06-15,48.34,52.62,48.34,51.45,27451219.0
2026-06-16,50.77,60.48,50.44,60.05,32090739.0
2026-06-17,58.96,61.45,58.26,60.96,17915845.0
2026-06-18,60.95,65.45,60.45,63.01,17630815.0
2026-06-22,64.21,65.73,61.64,65.31,16698162.0
2026-06-23,65.82,69.2,63.83,64.35,13394021.0
2026-06-24,64.19,67.32,63.03,66.18,12204543.0
2026-06-25,66.25,69.5,65.0,65.0,21620864.0
2026-06-26,65.65,66.18,61.12,61.51,15892777.0
2026-06-29,61.93,62.35,53.1,54.47,20289101.0
2026-06-30,54.5,57.13,53.29,56.25,12244906.0
2026-07-01,56.05,58.88,51.73,52.1,17506575.0
2026-07-02,50.12,53.23,48.88,49.74,15025648.0
2026-07-03,51.38,53.18,49.89,50.8,11766164.0
2026-07-06,50.63,51.85,47.23,50.44,12630903.0
2026-07-07,49.93,50.86,47.9,48.29,8209120.0
2026-07-08,49.15,49.78,45.89,45.95,7916789.0
2026-07-09,46.5,47.3,44.48,46.62,8872090.0
2026-07-10,46.53,48.76,45.21,47.44,16155160.0
2026-07-13,46.91,47.2,40.51,40.85,14170767.0
2026-07-14,40.8,42.09,39.45,41.44,8262925.0
2026-07-15,41.5,42.27,39.55,39.86,7529613.0
2026-07-16,39.57,43.93,39.45,40.5,15361305.0
2026-07-17,40.16,40.86,37.65,37.65,13635817.0
2026-07-20,38.33,38.36,33.33,33.62,15971392.0
2026-07-21,34.3,36.0,30.7,35.8,15133692.0
2026-07-22,35.21,36.3,34.39,34.6,9043166.0
2026-07-23,34.86,35.73,33.8,34.32,6266861.0
2026-07-24,33.8,35.43,33.29,34.46,7420186.0
2026-07-27,34.36,36.17,33.64,36.09,7365683.0
2026-07-28,36.6,37.36,34.35,34.55,9333649.0
2026-07-29,34.72,35.8,32.5,34.62,13492687.0
2026-07-30,34.16,34.55,31.6,31.75,12433377.0
2026-07-31,33.49,34.12,32.43,32.58,11852149.0
2026-08-03,32.59,34.06,32.32,33.73,9332961.0
2026-08-04,34.5,35.5,33.85,35.2,9428287.0
2026-08-05,34.8,37.44,34.63,36.88,12959690.0
2026-08-06,36.47,38.97,36.41,38.15,10807078.0
2026-08-07,38.16,38.97,37.67,38.49,9078450.0
2026-08-10,38.49,39.09,37.31,38.13,8557944.0
2026-08-11,38.13,38.86,37.89,38.36,6492343.0
2026-08-12,38.0,39.79,37.95,38.96,6684634.0
2026-08-13,39.15,39.74,38.01,38.1,7468904.0
2026-08-14,39.07,40.88,38.39,40.15,14921780.0
2026-08-17,41.0,42.35,39.6,41.73,12056435.0
2026-08-18,41.66,41.78,39.77,40.87,12661491.0
2026-08-19,39.65,40.46,37.91,38.45,13057363.0
2026-08-20,39.0,41.42,38.2,40.21,15992487.0
2026-08-21,39.49,41.66,39.01,40.76,14169920.0
