date,open,high,low,close,volume
2026-05-06,30.86,31.83,30.86,31.59,13057807.0
2026-05-07,32.04,32.13,31.49,31.84,10863579.0
2026-05-08,31.81,32.56,31.59,32.45,12964712.0
2026-05-11,32.99,33.0,32.01,32.39,18418398.0
2026-05-12,32.41,33.2,32.11,32.18,14218425.0
2026-05-13,31.91,33.17,31.7,32.86,18876578.0
2026-05-14,32.87,32.96,31.63,31.63,17964174.0
2026-05-15,31.65,32.73,31.38,31.85,22334018.0
2026-05-18,31.5,31.97,30.9,31.08,18533237.0
2026-05-19,31.2,31.8,30.94,31.23,11661655.0
2026-05-20,31.1,31.1,30.03,30.43,19651991.0
2026-05-21,30.56,33.47,30.47,32.9,65434572.0
2026-05-22,32.89,34.17,32.66,33.94,56613058.0
2026-05-25,33.61,35.04,33.61,33.85,48999177.0
2026-05-26,33.69,34.66,33.32,34.12,34377847.0
2026-05-27,34.0,35.98,33.88,34.57,41576798.0
2026-05-28,34.57,34.81,33.31,33.97,29375025.0
2026-05-29,34.68,34.89,31.92,32.09,35299109.0
2026-06-01,31.92,32.83,31.67,32.11,21799540.0
2026-06-02,32.11,32.59,31.48,31.93,17897474.0
2026-06-03,31.93,32.13,30.8,31.04,22372116.0
2026-06-04,30.8,31.94,30.42,31.51,19818003.0
2026-06-05,31.35,31.86,29.94,30.82,23517315.0
2026-06-08,29.03,29.86,28.75,29.08,28407355.0
2026-06-09,29.3,29.38,27.63,27.96,27769894.0
2026-06-10,27.55,27.55,26.33,26.72,22767097.0
2026-06-11,26.27,26.94,26.15,26.3,15090300.0
2026-06-12,26.6,28.68,26.11,27.54,27710849.0
2026-06-15,27.54,28.82,27.07,28.78,22566200.0
2026-06-16,28.75,29.09,28.22,28.35,15787952.0
2026-06-17,28.3,29.12,28.08,28.91,18540723.0
2026-06-18,28.8,29.2,28.4,28.51,14807764.0
2026-06-22,28.5,28.51,27.0,27.64,20614022.0
2026-06-23,27.3,27.73,26.36,26.5,18951044.0
2026-06-24,26.56,26.77,25.68,25.73,16102934.0
2026-06-25,25.59,25.59,24.79,24.89,21494684.0
2026-06-26,24.7,24.87,23.71,23.71,20753448.0
2026-06-29,23.48,24.3,23.12,23.97,19762925.0
2026-06-30,24.4,25.24,24.1,24.84,18967849.0
2026-07-01,24.8,25.34,24.2,25.13,20209445.0
2026-07-02,25.22,26.06,25.04,25.14,18538995.0
2026-07-03,25.33,27.65,25.15,27.65,22955445.0
2026-07-06,27.57,27.57,26.64,26.7,25274257.0
2026-07-07,26.96,27.65,25.63,25.68,23604404.0
2026-07-08,25.4,26.0,25.05,25.52,18969067.0
2026-07-09,25.1,25.98,25.1,25.81,16497010.0
2026-07-10,25.6,26.27,25.27,25.75,17884408.0
2026-07-13,25.2,25.4,23.18,23.18,28988706.0
2026-07-14,22.88,23.16,22.18,22.61,25414368.0
2026-07-15,22.69,23.45,22.49,22.97,14426389.0
2026-07-16,22.71,24.33,22.59,23.76,21652727.0
2026-07-17,23.81,24.12,22.97,23.12,18323011.0
2026-07-20,23.14,23.55,22.44,23.0,15980511.0
2026-07-21,23.48,24.1,23.3,23.5,20525961.0
2026-07-22,23.51,23.6,22.82,22.9,12964744.0
2026-07-23,22.82,24.44,22.61,24.34,18764415.0
2026-07-24,23.8,24.85,23.65,24.2,18270267.0
2026-07-27,24.3,24.66,24.15,24.34,10632754.0
2026-07-28,24.04,24.67,23.9,24.62,12613664.0
2026-07-29,24.61,25.84,24.61,25.4,17438105.0
2026-07-30,25.34,26.5,25.25,25.88,23107452.0
2026-07-31,25.36,26.65,25.3,26.13,16325053.0
2026-08-03,26.13,27.45,26.0,27.05,23622935.0
2026-08-04,27.1,27.58,26.52,26.69,15254294.0
2026-08-05,27.88,28.0,26.82,27.04,21072225.0
2026-08-06,26.9,27.52,26.47,27.5,23652005.0
2026-08-07,27.16,27.39,26.31,26.64,17260807.0
2026-08-10,26.4,27.09,26.3,26.87,13141726.0
2026-08-11,26.87,27.4,26.7,27.04,11781101.0
2026-08-12,26.84,27.09,26.74,26.97,7807749.0
2026-08-13,26.9,27.68,26.9,27.11,15199074.0
2026-08-14,27.32,27.32,26.31,26.44,13657555.0
2026-08-17,26.44,26.56,26.0,26.15,13578432.0
2026-08-18,26.02,26.38,25.93,26.08,10436764.0
2026-08-19,25.75,25.88,24.78,24.85,15016046.0
2026-08-20,25.0,25.5,25.0,25.3,8765624.0
2026-08-21,25.0,25.3,24.79,25.12,6396270.0
