date,open,high,low,close,volume
2026-05-06,35.04,37.61,35.04,36.83,165230977.0
2026-05-07,36.84,38.25,36.23,37.76,133433574.0
2026-05-08,37.28,38.52,36.66,37.83,115600479.0
2026-05-11,38.31,39.7,36.81,37.84,156243634.0
2026-05-12,37.73,37.84,35.85,37.65,136185552.0
2026-05-13,36.83,38.2,36.33,37.92,132900723.0
2026-05-14,39.12,39.12,36.73,37.45,155587718.0
2026-05-15,37.43,37.83,33.7,33.7,208669742.0
2026-05-18,33.64,34.66,32.73,33.98,138005264.0
2026-05-19,33.77,34.9,32.56,34.74,130508968.0
2026-05-20,34.61,35.81,34.34,34.95,106697180.0
2026-05-21,35.34,37.63,34.96,35.36,180063594.0
2026-05-22,35.64,38.17,35.64,38.17,171541143.0
2026-05-25,38.79,39.32,37.63,39.24,158069610.0
2026-05-26,38.81,42.75,38.8,41.09,195059230.0
2026-05-27,41.29,41.42,39.0,39.53,126284106.0
2026-05-28,39.27,43.48,38.69,43.48,176279335.0
2026-05-29,43.48,43.98,42.01,42.1,167578462.0
2026-06-01,41.29,41.66,37.9,38.32,214685436.0
2026-06-02,37.56,39.64,37.3,38.9,177802741.0
2026-06-03,38.8,40.15,37.2,37.91,185818659.0
2026-06-04,37.32,39.17,36.5,38.39,156231872.0
2026-06-05,38.0,39.39,36.83,36.96,144879829.0
2026-06-08,34.13,36.66,34.13,35.56,114699396.0
2026-06-09,37.07,39.12,37.0,39.12,180190979.0
2026-06-10,40.0,40.72,38.9,39.37,209086620.0
2026-06-11,39.11,41.7,38.0,41.07,190705193.0
2026-06-12,42.5,44.16,41.31,41.61,209243676.0
2026-06-15,43.0,45.77,41.47,45.77,157659293.0
2026-06-16,46.94,50.2,46.0,49.64,241712932.0
2026-06-17,49.0,54.6,49.0,54.6,130959757.0
2026-06-18,53.0,54.99,51.3,53.5,263373092.0
2026-06-22,54.0,58.65,54.0,58.38,209558663.0
2026-06-23,59.5,62.6,57.16,58.93,235911992.0
2026-06-24,58.0,64.82,57.75,64.82,170955719.0
2026-06-25,66.1,71.3,65.66,70.8,214851114.0
2026-06-26,71.0,77.2,70.12,74.12,227067554.0
2026-06-29,75.53,75.53,66.8,70.98,249664062.0
2026-06-30,68.5,76.99,68.01,72.88,221875437.0
2026-07-01,73.96,75.03,69.51,70.27,185816390.0
2026-07-02,67.8,71.95,63.25,67.82,185493834.0
2026-07-03,68.18,74.6,65.51,70.9,232101396.0
2026-07-06,71.88,72.8,63.81,63.81,237731824.0
2026-07-07,63.37,64.21,58.73,60.0,214963175.0
2026-07-08,60.96,61.54,55.27,56.06,198832619.0
2026-07-09,57.0,58.86,54.03,58.7,249144970.0
2026-07-10,58.38,63.0,55.67,55.7,245116639.0
2026-07-13,54.5,55.7,50.13,50.13,222845897.0
2026-07-14,49.9,55.14,49.9,54.52,234936051.0
2026-07-15,55.0,56.0,52.6,53.0,187471251.0
2026-07-16,50.36,51.75,47.7,47.71,185390418.0
2026-07-17,47.72,48.2,42.97,43.8,182849435.0
2026-07-20,45.5,45.8,39.42,39.44,211455022.0
2026-07-21,40.24,43.25,35.95,43.0,270976607.0
2026-07-22,42.85,44.13,38.7,38.7,276863513.0
2026-07-23,38.7,40.75,37.92,38.36,194699212.0
2026-07-24,37.5,38.79,36.73,37.34,148089065.0
2026-07-27,37.2,41.07,37.13,41.07,230654625.0
2026-07-28,39.34,40.4,37.14,37.59,222414495.0
2026-07-29,37.99,38.87,35.88,38.39,263189528.0
2026-07-30,37.6,39.0,35.55,36.63,291862125.0
2026-07-31,40.23,40.29,37.64,37.84,402933864.0
2026-08-03,36.89,37.48,34.06,34.06,307208363.0
2026-08-04,34.6,36.73,33.72,36.19,289257883.0
2026-08-05,35.8,39.81,35.79,39.28,313041716.0
2026-08-06,38.5,41.97,38.17,40.78,332870547.0
2026-08-07,40.66,44.86,40.5,44.38,357968150.0
2026-08-10,44.86,44.95,41.88,43.28,304722096.0
2026-08-11,42.5,44.13,41.55,42.69,250756439.0
2026-08-12,42.6,44.06,42.01,43.31,211093970.0
2026-08-13,43.99,44.55,41.88,41.9,239887773.0
2026-08-14,42.4,44.62,41.9,44.39,278486976.0
2026-08-17,44.56,47.08,44.55,46.32,274595054.0
2026-08-18,46.33,47.11,44.2,44.91,239610494.0
2026-08-19,42.67,43.54,40.42,40.56,273704121.0
2026-08-20,41.27,42.19,40.39,41.42,187405492.0
2026-08-21,40.8,42.33,39.15,42.04,209471410.0
