date,open,high,low,close,volume
2026-05-06,39.77,41.3,39.19,41.07,5402377.0
2026-05-07,40.85,43.23,40.78,41.52,5556003.0
2026-05-08,41.5,42.47,40.99,41.87,3431278.0
2026-05-11,41.34,42.18,40.3,40.56,5150818.0
2026-05-12,40.48,41.03,38.63,39.46,4846354.0
2026-05-13,39.2,39.76,38.49,38.89,4096376.0
2026-05-14,38.91,38.99,35.99,35.99,4636713.0
2026-05-15,36.21,36.81,35.41,35.66,4070122.0
2026-05-18,36.06,36.68,34.99,35.21,3331705.0
2026-05-19,35.21,35.85,34.34,35.58,2822862.0
2026-05-20,35.55,35.78,34.57,34.64,3543952.0
2026-05-21,34.48,35.34,33.33,33.69,4084518.0
2026-05-22,33.7,35.8,33.08,35.29,5320355.0
2026-05-25,35.29,35.41,32.84,33.1,5379053.0
2026-05-26,32.93,33.66,32.64,33.11,2892258.0
2026-05-27,33.07,34.35,32.34,32.69,3848155.0
2026-05-28,32.88,33.5,30.47,33.25,5688281.0
2026-05-29,33.25,35.14,32.96,34.0,5692561.0
2026-06-01,34.0,35.66,33.65,33.84,5369104.0
2026-06-02,33.76,34.0,31.3,31.89,6196169.0
2026-06-03,32.0,32.63,31.31,31.7,4680034.0
2026-06-04,31.39,31.39,30.45,30.51,4813153.0
2026-06-05,30.9,32.31,30.0,31.11,5390774.0
2026-06-08,30.3,32.58,30.02,31.79,5869741.0
2026-06-09,31.79,32.72,31.36,32.36,4157325.0
2026-06-10,32.36,32.88,30.48,30.6,4372161.0
2026-06-11,30.29,30.62,28.32,28.37,5862313.0
2026-06-12,28.84,29.78,28.35,28.95,4887774.0
2026-06-15,29.25,29.78,28.7,28.97,3891253.0
2026-06-16,29.25,31.48,29.05,30.3,8571116.0
2026-06-17,30.22,30.5,29.2,29.34,6009245.0
2026-06-18,29.05,29.07,27.25,27.75,9310815.0
2026-06-22,27.48,27.72,26.0,27.47,8351677.0
2026-06-23,27.29,27.99,26.8,27.1,4747449.0
2026-06-24,28.7,29.49,26.99,27.37,8030281.0
2026-06-25,26.68,27.6,26.35,26.39,6748900.0
2026-06-26,26.12,27.15,25.04,25.05,6775907.0
2026-06-29,25.3,25.48,22.84,23.34,7002693.0
2026-06-30,23.37,23.93,23.04,23.7,5255773.0
2026-07-01,23.6,23.61,22.47,23.01,6662664.0
2026-07-02,22.85,24.26,22.8,23.13,5379705.0
2026-07-03,23.2,25.58,23.14,25.16,9366561.0
2026-07-06,25.1,25.42,24.18,24.63,4178889.0
2026-07-07,24.88,25.94,23.75,23.86,5164150.0
2026-07-08,24.11,24.16,22.55,22.58,4840681.0
2026-07-09,22.58,23.08,20.84,21.66,6114951.0
2026-07-10,21.66,22.19,21.23,21.51,4822692.0
2026-07-13,21.5,21.54,19.38,19.67,5682288.0
2026-07-14,19.68,20.1,18.88,19.98,4664045.0
2026-07-15,20.0,20.25,19.44,19.67,2928277.0
2026-07-16,19.7,19.7,18.91,19.02,3241568.0
2026-07-17,19.2,19.54,18.11,18.28,4232614.0
2026-07-20,18.68,19.83,17.66,17.85,5097966.0
2026-07-21,18.6,19.18,17.71,19.13,5947761.0
2026-07-22,19.03,19.03,17.83,18.01,4744963.0
2026-07-23,18.17,18.8,17.7,18.65,4243772.0
2026-07-24,18.53,18.6,17.7,17.7,3230423.0
2026-07-27,17.9,19.19,17.71,18.7,5832408.0
2026-07-28,18.69,20.55,18.36,19.66,8848521.0
2026-07-29,19.66,21.78,19.13,21.57,11103265.0
2026-07-30,21.0,22.16,20.73,21.65,10418553.0
2026-07-31,21.02,23.0,20.81,22.34,9858204.0
2026-08-03,22.0,22.37,21.34,21.37,5624791.0
2026-08-04,21.3,21.4,20.56,20.88,7598548.0
2026-08-05,20.88,22.86,20.71,22.66,9774171.0
2026-08-06,22.4,23.33,22.18,22.55,5444363.0
2026-08-07,22.47,22.89,22.23,22.56,5112886.0
2026-08-10,22.65,23.64,22.22,22.64,5750175.0
2026-08-11,22.65,22.77,22.15,22.22,4144232.0
2026-08-12,22.11,23.1,22.11,22.48,5100895.0
2026-08-13,22.33,22.66,21.02,21.08,7428529.0
2026-08-14,21.08,21.74,20.5,20.74,6339244.0
2026-08-17,20.84,20.85,20.17,20.48,5689419.0
2026-08-18,20.45,21.06,20.21,20.53,4588598.0
2026-08-19,20.3,20.49,19.28,19.36,6072778.0
2026-08-20,19.56,19.85,19.32,19.45,2482086.0
2026-08-21,19.3,19.88,19.04,19.05,3511360.0
