date,open,high,low,close,volume
2026-05-06,10.77,10.87,10.65,10.82,41060057.0
2026-05-07,10.83,11.03,10.75,10.92,42842620.0
2026-05-08,10.91,11.14,10.74,11.04,40547995.0
2026-05-11,11.18,11.21,10.75,10.81,40602357.0
2026-05-12,10.78,11.03,10.64,10.71,29145490.0
2026-05-13,10.66,10.85,10.61,10.83,26257301.0
2026-05-14,10.77,10.79,10.53,10.53,24553170.0
2026-05-15,10.52,10.73,10.39,10.5,25767629.0
2026-05-18,10.45,10.61,10.21,10.61,23558755.0
2026-05-19,10.6,10.88,10.47,10.88,29013874.0
2026-05-20,10.74,10.92,10.63,10.75,20329229.0
2026-05-21,10.85,10.92,10.26,10.29,28325129.0
2026-05-22,10.39,10.76,10.33,10.73,28005885.0
2026-05-25,10.72,10.72,10.36,10.51,18518064.0
2026-05-26,10.37,10.85,10.32,10.55,23275524.0
2026-05-27,10.47,10.59,10.0,10.15,25786279.0
2026-05-28,10.04,10.56,10.03,10.38,24230670.0
2026-05-29,10.34,10.53,9.99,10.07,23640359.0
2026-06-01,10.46,10.92,10.46,10.71,48869647.0
2026-06-02,10.6,10.86,10.57,10.61,41450395.0
2026-06-03,10.53,10.87,10.17,10.32,33389026.0
2026-06-04,10.09,10.46,10.02,10.16,21864666.0
2026-06-05,10.06,10.86,9.55,10.55,50061143.0
2026-06-08,10.29,10.58,9.99,10.09,31356106.0
2026-06-09,10.11,10.25,9.79,10.02,25949099.0
2026-06-10,9.86,9.96,9.56,9.8,23297446.0
2026-06-11,9.7,9.98,9.48,9.8,19915603.0
2026-06-12,9.83,10.06,9.54,9.71,22817026.0
2026-06-15,9.79,10.68,9.77,10.68,30752659.0
2026-06-16,10.68,10.78,10.44,10.78,47632051.0
2026-06-17,10.78,11.04,10.67,10.8,32681867.0
2026-06-18,10.87,10.9,10.55,10.65,27724906.0
2026-06-22,10.63,10.8,10.45,10.74,28689446.0
2026-06-23,10.7,10.9,10.46,10.87,37145301.0
2026-06-24,10.75,11.54,10.57,11.5,87204254.0
2026-06-25,11.27,11.27,10.7,10.82,66533908.0
2026-06-26,10.6,10.6,9.74,9.74,37081091.0
2026-06-29,9.24,9.41,8.77,8.77,43871500.0
2026-06-30,8.55,8.8,8.4,8.48,40763994.0
2026-07-01,8.53,8.54,8.25,8.32,37965620.0
2026-07-02,8.22,8.37,8.04,8.05,32640430.0
2026-07-03,8.61,8.86,8.61,8.86,16943916.0
2026-07-06,9.22,9.23,8.26,8.44,54356318.0
2026-07-07,8.24,8.65,8.13,8.6,31728093.0
2026-07-08,8.53,8.53,8.25,8.3,21020716.0
2026-07-09,8.38,8.44,8.06,8.23,23071395.0
2026-07-10,8.09,8.35,8.06,8.2,21442898.0
2026-07-13,8.11,8.18,7.66,7.66,25463396.0
2026-07-14,7.6,7.75,7.44,7.74,18363556.0
2026-07-15,7.72,7.81,7.58,7.79,14412118.0
2026-07-16,8.57,8.57,8.51,8.57,22776567.0
2026-07-17,8.6,9.43,8.47,8.8,86864441.0
2026-07-20,7.92,8.54,7.92,8.18,58026195.0
2026-07-21,7.97,8.25,7.68,8.18,46762778.0
2026-07-22,8.02,8.6,7.9,8.53,52610171.0
2026-07-23,8.25,8.41,8.22,8.41,33080291.0
2026-07-24,8.24,8.74,8.22,8.46,37230453.0
2026-07-27,8.31,8.79,8.31,8.75,33383355.0
2026-07-28,8.61,9.11,8.58,8.97,39933857.0
2026-07-29,8.97,9.35,8.55,8.62,49226477.0
2026-07-30,8.44,9.48,8.44,9.11,80055923.0
2026-07-31,8.89,9.14,8.74,9.05,65987909.0
2026-08-03,8.9,9.04,8.76,8.95,37896179.0
2026-08-04,8.99,9.05,8.89,8.99,33126561.0
2026-08-05,8.91,9.22,8.86,9.2,44381710.0
2026-08-06,9.11,9.29,8.96,9.15,32992821.0
2026-08-07,9.11,9.14,8.89,8.99,28261689.0
2026-08-10,8.98,9.19,8.81,9.13,30646260.0
2026-08-11,9.08,9.39,9.05,9.33,37143062.0
2026-08-12,9.25,9.3,9.14,9.22,24280732.0
2026-08-13,9.23,9.36,9.01,9.02,30131865.0
2026-08-14,9.02,9.16,8.94,9.07,20606643.0
2026-08-17,9.05,9.14,8.85,8.97,20225978.0
2026-08-18,8.92,8.97,8.69,8.85,22532491.0
2026-08-19,8.76,8.81,8.45,8.48,20206723.0
2026-08-20,8.58,9.04,8.42,8.86,29901243.0
2026-08-21,8.85,9.7,8.73,9.33,54728705.0
