date,open,high,low,close,volume
2026-05-06,50.12,51.69,49.41,49.84,13896183.0
2026-05-07,49.84,51.59,49.57,50.19,11366406.0
2026-05-08,49.91,50.16,48.65,48.89,9356692.0
2026-05-11,49.82,52.17,49.02,51.3,13418349.0
2026-05-12,51.92,52.69,50.51,51.78,9524855.0
2026-05-13,50.94,52.35,50.11,51.45,13928630.0
2026-05-14,51.48,54.7,51.13,53.7,18001104.0
2026-05-15,52.94,54.4,50.59,51.41,12231281.0
2026-05-18,51.64,53.77,49.51,52.25,13315800.0
2026-05-19,51.84,57.48,51.05,56.67,20748922.0
2026-05-20,56.1,57.0,54.63,56.14,11993651.0
2026-05-21,56.58,58.37,53.91,54.49,13750142.0
2026-05-22,54.81,59.94,54.81,59.94,19340806.0
2026-05-25,63.79,65.94,62.14,64.17,29856773.0
2026-05-26,64.68,66.06,62.14,63.05,20599944.0
2026-05-27,63.29,65.18,62.18,63.47,17148462.0
2026-05-28,64.07,69.82,64.04,69.82,21007745.0
2026-05-29,71.55,75.66,68.61,69.2,31960827.0
2026-06-01,69.9,76.12,69.05,75.05,32179366.0
2026-06-02,72.62,82.28,70.1,80.4,32599204.0
2026-06-03,80.0,87.86,76.26,86.72,34232176.0
2026-06-04,84.25,95.36,84.25,94.39,32353117.0
2026-06-05,92.5,94.93,86.19,86.56,34130304.0
2026-06-08,79.0,86.2,79.0,80.3,35818341.0
2026-06-09,81.62,88.33,80.0,88.33,36334017.0
2026-06-10,86.66,86.7,81.29,82.58,29276851.0
2026-06-11,81.12,85.5,76.0,78.01,33058062.0
2026-06-12,80.4,80.99,74.6,75.28,28638571.0
2026-06-15,78.88,82.81,78.88,82.81,21691480.0
2026-06-16,86.5,91.09,85.51,89.0,35131290.0
2026-06-17,89.0,93.69,88.26,90.66,31490505.0
2026-06-18,90.64,99.73,90.6,99.73,26227127.0
2026-06-22,102.0,104.08,96.1,102.5,37265777.0
2026-06-23,99.01,100.45,92.25,92.25,24829991.0
2026-06-24,91.37,93.67,88.14,90.12,28274818.0
2026-06-25,92.6,98.11,88.88,97.1,32672549.0
2026-06-26,92.01,105.15,92.0,103.77,33843375.0
2026-06-29,109.95,114.15,108.96,114.15,39493852.0
2026-06-30,113.13,113.13,103.03,109.51,39364350.0
2026-07-01,112.65,115.91,105.0,109.9,34336538.0
2026-07-02,100.5,103.56,98.91,98.91,19674728.0
2026-07-03,93.0,97.2,90.01,93.27,25816679.0
2026-07-06,93.16,96.04,85.48,85.99,21119537.0
2026-07-07,87.16,88.38,82.59,84.06,16603096.0
2026-07-08,84.9,85.78,80.09,80.17,14416479.0
2026-07-09,82.0,83.6,76.16,82.84,17214284.0
2026-07-10,84.1,87.62,78.06,78.4,18469100.0
2026-07-13,78.4,79.39,71.55,72.58,18958684.0
2026-07-14,72.55,78.25,72.05,77.49,18356888.0
2026-07-15,79.0,79.36,72.0,72.53,11536737.0
2026-07-16,71.72,74.2,68.51,69.83,16104917.0
2026-07-17,69.83,72.17,63.03,63.45,17227179.0
2026-07-20,65.01,65.9,57.11,57.11,17691299.0
2026-07-21,57.11,62.01,51.4,62.01,25280933.0
2026-07-22,61.65,64.6,59.65,60.5,18520218.0
2026-07-23,61.71,65.8,60.43,60.81,19523000.0
2026-07-24,59.54,61.05,58.26,59.38,13972029.0
2026-07-27,59.0,63.49,58.31,63.39,15825624.0
2026-07-28,60.29,63.87,57.23,58.67,14482608.0
2026-07-29,58.09,61.12,56.18,59.59,21590186.0
2026-07-30,59.66,63.6,55.99,59.73,34155125.0
2026-07-31,63.75,64.73,59.01,60.3,34885690.0
2026-08-03,57.99,58.92,54.5,55.17,21817816.0
2026-08-04,56.01,60.69,53.06,60.0,26481489.0
2026-08-05,60.01,66.0,59.75,65.36,23121998.0
2026-08-06,63.6,69.3,63.31,67.81,21962140.0
2026-08-07,68.49,72.0,67.0,70.51,19987790.0
2026-08-10,71.39,74.66,68.2,73.93,24345799.0
2026-08-11,73.93,81.32,73.18,81.32,19355746.0
2026-08-12,79.38,80.05,74.2,80.0,36180158.0
2026-08-13,80.07,81.86,74.21,74.79,31471341.0
2026-08-14,74.47,75.83,72.01,73.06,24656489.0
2026-08-17,74.23,75.19,72.37,74.93,20690004.0
2026-08-18,75.1,77.88,75.05,76.83,24663124.0
2026-08-19,71.27,73.55,69.15,69.15,17629172.0
2026-08-20,69.01,69.15,64.79,66.7,21349712.0
2026-08-21,66.31,69.2,64.52,67.47,16172716.0
