date,open,high,low,close,volume
2026-05-06,25.74,26.4,25.21,26.33,91717209.0
2026-05-07,26.33,26.78,26.15,26.57,71088816.0
2026-05-08,26.25,26.51,25.79,26.15,63845761.0
2026-05-11,26.33,27.46,26.13,27.23,103764953.0
2026-05-12,27.35,27.39,25.48,25.64,104938172.0
2026-05-13,25.44,26.38,25.36,26.14,63572948.0
2026-05-14,26.15,26.17,24.76,24.87,72134143.0
2026-05-15,24.89,25.84,24.52,24.81,71448525.0
2026-05-18,24.22,24.33,23.51,23.74,65799976.0
2026-05-19,23.64,23.68,22.51,23.02,58572943.0
2026-05-20,22.71,23.9,22.35,23.46,68961657.0
2026-05-21,23.5,24.02,22.71,22.77,53100817.0
2026-05-22,22.95,23.5,22.78,23.49,42638439.0
2026-05-25,23.67,23.85,22.85,23.17,49574812.0
2026-05-26,22.9,23.37,22.45,23.21,52713285.0
2026-05-27,23.09,23.31,22.05,22.26,49512832.0
2026-05-28,22.16,23.14,21.89,22.93,55172674.0
2026-05-29,22.7,22.92,21.51,21.6,63768832.0
2026-06-01,21.47,21.83,21.22,21.41,29769256.0
2026-06-02,21.39,22.38,21.02,22.13,51305993.0
2026-06-03,21.91,22.84,21.7,22.56,57661686.0
2026-06-04,22.21,23.14,21.71,22.87,66209137.0
2026-06-05,22.77,24.18,22.71,23.49,95056198.0
2026-06-08,22.71,23.37,21.94,22.09,61223972.0
2026-06-09,22.53,23.12,21.76,23.11,66514019.0
2026-06-10,23.11,24.59,22.87,23.52,93311672.0
2026-06-11,23.98,25.17,23.53,24.94,147873919.0
2026-06-12,25.12,26.53,24.97,25.46,169349702.0
2026-06-15,25.66,26.19,24.83,26.05,165779728.0
2026-06-16,26.06,28.65,25.9,28.65,197487605.0
2026-06-17,28.65,29.53,27.91,28.4,259012377.0
2026-06-18,28.62,31.25,28.62,31.25,266964603.0
2026-06-22,32.35,34.15,31.78,34.03,294858976.0
2026-06-23,33.74,33.74,30.63,30.63,227498612.0
2026-06-24,30.58,31.19,29.31,31.19,207235839.0
2026-06-25,30.7,32.67,29.82,31.78,184505833.0
2026-06-26,31.4,32.12,29.71,29.73,154893742.0
2026-06-29,29.58,30.28,27.77,28.24,155826608.0
2026-06-30,28.24,29.6,27.88,29.38,109478711.0
2026-07-01,29.21,30.15,28.47,28.64,103884532.0
2026-07-02,27.91,30.85,27.34,29.5,158094422.0
2026-07-03,29.56,29.88,28.24,28.57,111707415.0
2026-07-06,28.56,29.4,26.15,26.26,135014918.0
2026-07-07,26.2,27.11,25.46,25.54,85179766.0
2026-07-08,25.35,25.85,24.09,24.15,84536882.0
2026-07-09,24.15,24.61,22.63,24.53,103444995.0
2026-07-10,24.27,25.53,23.97,23.97,90010260.0
2026-07-13,24.34,24.71,22.93,22.96,86001815.0
2026-07-14,23.0,23.97,22.48,23.92,99761795.0
2026-07-15,24.24,24.49,23.41,23.55,96316591.0
2026-07-16,23.0,23.69,22.51,22.7,72213493.0
2026-07-17,22.49,22.74,21.05,21.15,84151284.0
2026-07-20,21.44,21.63,19.31,19.81,100347519.0
2026-07-21,20.1,21.64,19.6,21.43,111662131.0
2026-07-22,21.1,21.77,20.81,21.02,89053175.0
2026-07-23,21.01,21.8,21.0,21.47,78234983.0
2026-07-24,21.04,21.12,20.22,20.26,63716592.0
2026-07-27,20.38,20.95,20.11,20.94,49291256.0
2026-07-28,20.52,20.78,20.0,20.1,52707961.0
2026-07-29,20.05,20.82,19.57,20.55,62155122.0
2026-07-30,20.22,20.69,19.71,20.08,58894087.0
2026-07-31,20.75,21.15,20.6,20.7,71989098.0
2026-08-03,20.69,21.24,20.5,21.08,60189491.0
2026-08-04,21.18,21.58,21.1,21.44,59455684.0
2026-08-05,22.3,22.8,21.88,22.66,108266769.0
2026-08-06,22.97,23.34,22.36,22.64,119096778.0
2026-08-07,22.4,24.29,22.4,23.94,130989192.0
2026-08-10,24.18,25.5,23.61,25.39,133965392.0
2026-08-11,25.0,25.0,23.85,23.86,111320627.0
2026-08-12,23.35,24.14,23.32,23.71,66411019.0
2026-08-13,23.72,23.89,22.84,22.85,77881969.0
2026-08-14,22.8,23.96,22.8,23.9,95748996.0
2026-08-17,23.79,24.42,23.34,24.16,82493475.0
2026-08-18,23.87,24.3,23.4,23.63,59356797.0
2026-08-19,23.02,23.14,22.22,22.31,62030755.0
2026-08-20,22.79,23.0,22.05,22.28,51693307.0
2026-08-21,22.0,22.74,21.82,22.73,49942973.0
