date,open,high,low,close,volume
2026-05-06,24.51,24.94,24.43,24.67,24900600.0
2026-05-07,24.61,24.77,23.38,24.51,35276914.0
2026-05-08,24.32,25.08,23.91,24.64,30523756.0
2026-05-11,24.88,25.63,24.85,25.17,29853654.0
2026-05-12,25.27,26.2,24.92,25.63,34173120.0
2026-05-13,25.7,26.33,25.43,26.06,32596846.0
2026-05-14,26.21,26.48,24.72,24.9,34537950.0
2026-05-15,24.76,25.1,23.93,24.08,24960411.0
2026-05-18,23.91,24.42,23.9,24.26,15947506.0
2026-05-19,24.26,24.61,23.8,24.59,20223080.0
2026-05-20,24.47,24.56,23.62,24.16,20557924.0
2026-05-21,24.1,24.45,22.88,22.91,27207321.0
2026-05-22,23.17,23.17,22.67,22.94,16848230.0
2026-05-25,23.3,24.31,23.3,23.91,22852240.0
2026-05-26,23.7,23.76,22.92,23.26,15368116.0
2026-05-27,23.37,24.15,23.1,23.25,18716002.0
2026-05-28,23.25,23.38,22.64,23.05,15409400.0
2026-05-29,23.0,23.05,22.16,22.27,16771157.0
2026-06-01,22.44,22.7,21.62,21.73,31436476.0
2026-06-02,21.68,21.87,20.84,21.2,18313317.0
2026-06-03,21.1,21.12,20.51,20.61,19011253.0
2026-06-04,20.45,20.87,20.28,20.43,14610025.0
2026-06-05,20.45,20.88,19.8,20.59,19237061.0
2026-06-08,19.85,20.3,19.32,19.58,19806950.0
2026-06-09,19.79,19.81,19.1,19.68,16391303.0
2026-06-10,19.42,19.66,18.82,19.02,13963941.0
2026-06-11,18.83,18.98,18.2,18.3,17014370.0
2026-06-12,18.68,20.13,18.58,20.13,18393485.0
2026-06-15,20.63,20.96,19.95,20.55,38140360.0
2026-06-16,20.54,21.16,20.2,21.05,29489100.0
2026-06-17,21.1,22.51,21.05,21.92,36775635.0
2026-06-18,21.91,22.2,21.36,21.42,23999074.0
2026-06-22,21.5,21.66,20.9,21.64,22024817.0
2026-06-23,21.7,21.7,20.51,20.66,18292372.0
2026-06-24,20.58,20.7,20.0,20.4,21942397.0
2026-06-25,20.59,20.59,19.53,19.61,18476092.0
2026-06-26,19.64,20.2,18.7,18.86,17045594.0
2026-06-29,18.85,19.46,18.43,18.91,16214562.0
2026-06-30,18.92,19.15,18.6,18.85,14132449.0
2026-07-01,18.85,18.94,18.26,18.57,16566305.0
2026-07-02,18.4,19.15,18.25,18.31,16484229.0
2026-07-03,18.68,20.14,18.61,20.14,20964374.0
2026-07-06,20.52,20.97,19.82,19.86,34919119.0
2026-07-07,19.86,20.32,18.76,18.89,20812951.0
2026-07-08,19.13,19.29,18.2,18.2,18368545.0
2026-07-09,18.12,18.27,17.41,18.02,17672100.0
2026-07-10,17.95,18.84,17.71,18.19,18270204.0
2026-07-13,18.15,18.77,17.54,17.81,18053749.0
2026-07-14,17.85,17.95,17.25,17.9,16299162.0
2026-07-15,17.9,18.2,17.76,17.99,11867353.0
2026-07-16,17.82,17.94,17.34,17.49,12990147.0
2026-07-17,17.46,17.87,17.23,17.23,20002098.0
2026-07-20,17.4,18.23,17.3,17.75,27246504.0
2026-07-21,17.8,17.95,17.45,17.93,19292640.0
2026-07-22,17.82,17.94,17.38,17.5,17021341.0
2026-07-23,17.6,18.45,17.5,18.4,27828846.0
2026-07-24,18.45,18.72,17.96,18.05,22413201.0
2026-07-27,18.3,19.86,18.24,19.86,35710127.0
2026-07-28,19.62,20.1,19.23,19.56,28052359.0
2026-07-29,19.53,20.08,19.16,19.89,34773391.0
2026-07-30,19.57,20.77,19.48,20.54,40786167.0
2026-07-31,19.98,20.76,19.78,20.43,32163044.0
2026-08-03,20.3,21.1,20.1,20.77,25441816.0
2026-08-04,20.77,20.88,20.15,20.64,23574689.0
2026-08-05,20.58,21.15,20.34,21.05,25325032.0
2026-08-06,21.04,21.12,20.18,20.45,25859559.0
2026-08-07,20.4,20.47,19.93,20.17,17240785.0
2026-08-10,20.2,20.68,20.14,20.3,13389800.0
2026-08-11,20.2,21.2,20.02,20.41,21279037.0
2026-08-12,20.49,20.71,20.28,20.61,14837081.0
2026-08-13,20.61,20.93,20.3,20.32,14297225.0
2026-08-14,20.21,20.6,19.97,20.11,11073659.0
2026-08-17,20.1,20.75,20.0,20.67,14128707.0
2026-08-18,20.52,20.96,20.33,20.46,13026039.0
2026-08-19,20.26,20.26,19.4,19.68,22041225.0
2026-08-20,19.89,20.05,19.2,19.3,10687692.0
2026-08-21,19.26,19.52,19.03,19.26,8177993.0
