date,open,high,low,close,volume
2026-05-06,80.8,85.71,80.8,82.82,2237709.0
2026-05-07,83.51,84.99,82.34,84.48,1586030.0
2026-05-08,84.49,87.96,83.12,86.05,2566372.0
2026-05-11,86.6,87.49,85.0,87.05,2160383.0
2026-05-12,87.36,87.36,85.15,86.4,1498558.0
2026-05-13,86.75,94.89,86.04,91.41,3585158.0
2026-05-14,91.87,94.72,91.57,91.61,2477656.0
2026-05-15,91.67,93.04,87.96,89.16,2103083.0
2026-05-18,88.03,93.36,87.05,91.86,2873097.0
2026-05-19,96.8,101.87,93.53,98.41,5115645.0
2026-05-20,101.4,107.37,98.3,106.37,6516228.0
2026-05-21,105.98,111.28,102.4,103.03,6162433.0
2026-05-22,102.46,110.15,102.46,105.52,4180148.0
2026-05-25,105.54,118.68,105.38,118.3,6582899.0
2026-05-26,114.33,115.94,107.57,113.3,4333745.0
2026-05-27,111.91,124.63,110.85,119.1,5440110.0
2026-05-28,120.29,132.88,119.3,127.25,5306272.0
2026-05-29,126.26,130.13,114.45,116.2,4812073.0
2026-06-01,115.52,118.5,112.44,113.34,3270872.0
2026-06-02,112.34,116.32,109.93,112.11,3458435.0
2026-06-03,110.53,111.56,107.17,109.14,3041089.0
2026-06-04,107.48,111.57,106.57,107.66,2464765.0
2026-06-05,106.38,108.71,100.41,104.19,3012922.0
2026-06-08,102.12,102.94,97.65,99.88,3035197.0
2026-06-09,101.79,104.39,98.41,103.59,2110753.0
2026-06-10,100.97,103.14,99.98,101.99,1912291.0
2026-06-11,102.0,104.47,99.84,100.68,2445609.0
2026-06-12,102.85,104.24,97.37,97.6,2301415.0
2026-06-15,100.1,103.46,99.0,102.8,2051694.0
2026-06-16,102.5,111.6,101.22,109.7,3048478.0
2026-06-17,108.0,111.87,108.0,111.64,2578787.0
2026-06-18,110.87,113.99,107.01,107.92,2686805.0
2026-06-22,108.88,114.0,107.4,110.25,2931130.0
2026-06-23,109.0,113.25,104.0,107.22,2578843.0
2026-06-24,107.0,107.01,100.23,103.0,2880238.0
2026-06-25,103.0,103.29,99.26,101.0,2216257.0
2026-06-26,98.1,99.66,89.8,90.05,3374982.0
2026-06-29,91.58,93.95,86.82,89.89,2251781.0
2026-06-30,87.07,91.69,87.07,90.71,1450521.0
2026-07-01,91.01,91.5,86.53,87.2,2041502.0
2026-07-02,86.53,90.87,84.26,86.49,1929564.0
2026-07-03,89.98,89.98,85.75,87.0,1612475.0
2026-07-06,87.02,89.28,83.86,85.59,1665787.0
2026-07-07,86.43,87.04,81.12,81.26,1659300.0
2026-07-08,80.62,81.34,76.2,76.21,1967085.0
2026-07-09,76.5,78.27,72.51,77.43,2090235.0
2026-07-10,77.42,78.67,75.0,75.39,1754018.0
2026-07-13,76.86,78.07,70.86,71.1,2077252.0
2026-07-14,71.25,71.88,69.28,71.78,1414250.0
2026-07-15,72.3,72.3,68.8,69.49,1628275.0
2026-07-16,68.87,69.79,67.61,68.59,1268424.0
2026-07-17,68.5,69.2,64.01,64.19,1692484.0
2026-07-20,65.29,66.29,62.15,64.86,2081911.0
2026-07-21,64.02,67.01,62.47,66.37,2178232.0
2026-07-22,66.0,67.36,64.41,65.49,2168366.0
2026-07-23,65.23,69.64,64.86,69.37,2580369.0
2026-07-24,68.41,69.27,66.82,68.86,1534736.0
2026-07-27,68.2,69.59,68.03,69.51,1325618.0
2026-07-28,68.51,69.29,66.61,66.77,1110922.0
2026-07-29,66.2,68.74,65.69,68.0,1496303.0
2026-07-30,67.41,68.74,66.02,66.59,1040268.0
2026-07-31,67.49,69.6,67.45,67.61,1418466.0
2026-08-03,67.61,71.33,67.28,70.51,1734459.0
2026-08-04,70.63,72.7,70.48,71.76,1426083.0
2026-08-05,72.04,73.55,71.51,73.0,1415406.0
2026-08-06,72.57,74.67,72.0,73.98,1737336.0
2026-08-07,73.98,74.36,72.51,73.7,1479010.0
2026-08-10,73.66,76.3,73.51,75.6,1506638.0
2026-08-11,74.88,79.79,74.88,79.45,2028188.0
2026-08-12,78.71,80.5,77.92,79.8,1366545.0
2026-08-13,80.28,81.48,77.08,77.5,1496731.0
2026-08-14,77.5,78.13,76.05,76.97,914876.0
2026-08-17,77.42,78.16,76.5,77.83,783966.0
2026-08-18,77.42,78.16,75.78,76.62,751354.0
2026-08-19,75.83,76.49,73.84,74.2,1306758.0
2026-08-20,75.54,75.72,73.37,73.54,622647.0
2026-08-21,73.58,74.53,72.7,73.06,676164.0
