date,open,high,low,close,volume
2026-05-06,26.46,27.5,26.45,27.33,215000213.0
2026-05-07,27.39,27.57,27.06,27.35,170184838.0
2026-05-08,27.15,27.16,26.56,26.76,168841564.0
2026-05-11,26.87,27.82,26.87,27.52,253425453.0
2026-05-12,27.52,28.81,27.35,28.47,352850949.0
2026-05-13,28.49,29.18,28.07,28.65,360731617.0
2026-05-14,28.65,28.71,27.3,27.31,253395857.0
2026-05-15,27.25,27.46,26.37,26.48,200118327.0
2026-05-18,26.19,26.64,26.07,26.32,125220111.0
2026-05-19,26.35,26.92,26.13,26.77,131698556.0
2026-05-20,26.68,26.68,26.16,26.25,108914071.0
2026-05-21,26.25,26.35,25.43,25.49,161190461.0
2026-05-22,25.48,25.61,25.35,25.59,91701570.0
2026-05-25,26.01,26.55,25.88,26.13,128785060.0
2026-05-26,25.87,25.88,25.45,25.6,115323293.0
2026-05-27,25.61,26.16,25.51,25.63,128912842.0
2026-05-28,25.67,25.84,25.04,25.49,123398088.0
2026-05-29,25.5,25.57,24.82,24.94,125437577.0
2026-06-01,25.24,26.13,25.23,26.03,188461128.0
2026-06-02,26.06,26.07,25.29,25.69,126321594.0
2026-06-03,25.56,26.01,25.18,25.8,140272165.0
2026-06-04,25.48,25.56,25.18,25.23,103531789.0
2026-06-05,25.2,25.43,24.8,25.29,116230086.0
2026-06-08,24.77,24.92,23.28,23.55,174661002.0
2026-06-09,23.61,23.74,22.58,23.13,157687673.0
2026-06-10,22.71,22.71,22.06,22.29,142256379.0
2026-06-11,21.95,22.56,21.91,22.38,101053289.0
2026-06-12,22.55,23.01,22.33,22.65,136225012.0
2026-06-15,23.1,23.57,22.92,23.42,144767268.0
2026-06-16,23.51,24.0,23.21,23.72,151767793.0
2026-06-17,23.72,23.72,22.89,23.06,138730917.0
2026-06-18,22.83,23.37,22.71,22.94,119124819.0
2026-06-22,22.92,24.75,22.56,24.67,276196063.0
2026-06-23,24.64,24.64,23.22,23.36,194295239.0
2026-06-24,23.21,23.43,22.8,23.06,105808163.0
2026-06-25,23.12,23.15,22.61,22.82,108617703.0
2026-06-26,23.1,23.24,22.08,22.08,135079844.0
2026-06-29,21.93,22.49,21.62,22.2,117696178.0
2026-06-30,21.94,22.17,21.68,22.13,94414520.0
2026-07-01,22.13,22.22,21.35,21.9,156597044.0
2026-07-02,21.64,22.01,21.44,21.47,111334991.0
2026-07-03,21.47,21.88,21.43,21.65,86988857.0
2026-07-06,21.78,21.98,21.27,21.35,82725273.0
2026-07-07,21.35,21.35,20.59,20.6,100149822.0
2026-07-08,20.6,20.72,20.03,20.05,85981997.0
2026-07-09,20.0,20.08,19.27,20.04,137871821.0
2026-07-10,20.06,20.49,19.91,20.06,114146759.0
2026-07-13,20.07,20.15,19.13,19.14,110102956.0
2026-07-14,19.08,19.3,18.65,19.3,105886189.0
2026-07-15,19.28,19.47,19.08,19.12,72627936.0
2026-07-16,19.07,19.2,18.81,18.88,73401286.0
2026-07-17,18.8,19.42,18.6,18.66,128472855.0
2026-07-20,18.66,19.3,18.66,19.2,138494797.0
2026-07-21,19.51,19.52,19.02,19.5,128655621.0
2026-07-22,19.45,20.08,19.29,19.78,124721394.0
2026-07-23,19.92,21.7,19.78,21.53,287255714.0
2026-07-24,21.1,21.1,20.33,20.39,200760500.0
2026-07-27,20.49,20.8,20.21,20.65,119562387.0
2026-07-28,20.36,20.36,20.01,20.25,94653897.0
2026-07-29,20.25,20.82,20.12,20.65,113670372.0
2026-07-30,20.45,20.81,20.36,20.75,88720873.0
2026-07-31,20.68,21.04,20.57,20.94,110619357.0
2026-08-03,20.98,21.51,20.93,21.38,127522784.0
2026-08-04,21.44,21.56,21.07,21.38,122043331.0
2026-08-05,21.29,21.75,21.11,21.64,151323582.0
2026-08-06,21.65,21.68,21.11,21.18,106498753.0
2026-08-07,21.21,21.36,21.03,21.33,89381111.0
2026-08-10,21.34,21.8,21.34,21.47,105196801.0
2026-08-11,21.48,21.61,21.24,21.38,72865156.0
2026-08-12,21.35,21.49,21.26,21.34,63038214.0
2026-08-13,21.35,21.43,21.0,21.01,91623322.0
2026-08-14,20.98,21.0,20.65,20.87,69022225.0
2026-08-17,20.95,21.15,20.66,21.14,69355866.0
2026-08-18,21.08,21.19,20.71,20.77,60107249.0
2026-08-19,20.65,20.68,20.16,20.31,78841674.0
2026-08-20,20.33,20.52,20.0,20.05,55766322.0
2026-08-21,19.92,20.11,19.87,20.05,44415503.0
