date,open,high,low,close,volume
2026-05-06,35.76,38.8,35.2,37.92,185805366.0
2026-05-07,37.2,37.84,36.46,37.34,146889443.0
2026-05-08,36.85,38.08,34.72,34.81,180438941.0
2026-05-11,34.77,36.13,34.42,35.29,125895069.0
2026-05-12,35.3,35.86,33.62,34.14,127651034.0
2026-05-13,34.14,34.4,33.7,34.06,83072268.0
2026-05-14,34.01,34.7,32.98,32.98,96557034.0
2026-05-15,34.94,36.28,34.94,36.28,154367984.0
2026-05-18,37.03,39.5,37.03,37.59,289765735.0
2026-05-19,36.83,37.79,35.85,36.99,175747609.0
2026-05-20,36.5,40.69,36.4,40.69,206493408.0
2026-05-21,41.69,43.89,40.68,40.81,289691882.0
2026-05-22,41.02,43.4,40.24,42.7,239016707.0
2026-05-25,42.44,42.44,38.43,38.43,214347667.0
2026-05-26,37.68,39.18,35.4,36.28,228266738.0
2026-05-27,36.03,37.28,35.56,35.79,152738854.0
2026-05-28,35.91,36.33,34.08,35.12,125565454.0
2026-05-29,35.01,35.1,33.35,33.7,111615110.0
2026-06-01,33.77,35.67,33.77,34.42,126469649.0
2026-06-02,34.46,34.82,32.15,33.1,105300475.0
2026-06-03,33.01,33.8,32.46,33.27,79649477.0
2026-06-04,32.85,33.11,32.28,32.76,67260340.0
2026-06-05,32.23,34.15,31.56,33.2,126523372.0
2026-06-08,31.82,34.79,31.82,33.63,129924290.0
2026-06-09,33.63,34.51,31.7,33.94,146665281.0
2026-06-10,33.2,35.34,33.05,34.72,155157709.0
2026-06-11,35.5,38.19,34.74,38.19,217171236.0
2026-06-12,38.0,40.1,36.67,39.67,270837962.0
2026-06-15,39.28,41.0,37.81,40.14,226128629.0
2026-06-16,39.0,41.5,38.51,39.33,213323824.0
2026-06-17,38.0,38.98,37.37,38.47,174418052.0
2026-06-18,38.14,39.04,37.07,38.78,179912061.0
2026-06-22,39.01,42.66,39.01,42.66,193750440.0
2026-06-23,43.0,44.95,41.58,41.8,252481243.0
2026-06-24,41.8,44.55,39.8,44.25,224656830.0
2026-06-25,43.54,45.96,43.25,43.79,202732073.0
2026-06-26,43.8,44.68,41.35,41.51,167956779.0
2026-06-29,45.66,45.66,45.66,45.66,37721218.0
2026-06-30,49.79,50.23,48.6,50.23,188369951.0
2026-07-01,54.8,55.25,53.76,55.25,70907046.0
2026-07-02,56.01,57.5,52.48,54.82,373854127.0
2026-07-03,54.57,54.81,49.34,49.34,238669933.0
2026-07-06,48.51,50.9,45.72,45.86,260873414.0
2026-07-07,46.24,47.17,44.76,45.35,165406111.0
2026-07-08,46.0,46.17,41.72,42.12,179982842.0
2026-07-09,42.83,43.71,40.53,43.65,173359733.0
2026-07-10,43.49,45.69,40.97,41.1,198188800.0
2026-07-13,36.99,37.43,36.99,36.99,31560900.0
2026-07-14,33.29,36.46,33.29,36.08,210871022.0
2026-07-15,36.08,36.6,33.76,33.88,144875324.0
2026-07-16,33.03,33.98,31.64,31.92,111500720.0
2026-07-17,31.9,32.89,31.02,31.24,135410903.0
2026-07-20,31.66,32.0,28.12,28.12,135749878.0
2026-07-21,28.2,30.18,25.49,30.13,163432974.0
2026-07-22,29.6,30.84,29.2,29.78,118825451.0
2026-07-23,29.79,30.99,29.55,30.48,119859027.0
2026-07-24,29.94,32.5,29.93,30.52,180993411.0
2026-07-27,30.88,33.57,29.29,33.57,210787299.0
2026-07-28,33.61,35.55,33.19,34.2,275757369.0
2026-07-29,33.0,33.55,30.78,31.99,207047401.0
2026-07-30,31.45,32.73,30.5,30.56,145775625.0
2026-07-31,31.8,32.88,31.2,31.44,158513601.0
2026-08-03,30.8,30.82,29.3,30.01,125364200.0
2026-08-04,30.01,31.71,29.87,31.36,125955786.0
2026-08-05,30.43,33.18,30.3,32.81,182654280.0
2026-08-06,32.41,36.09,32.4,36.09,223599217.0
2026-08-07,36.2,38.6,35.2,36.54,297785808.0
2026-08-10,36.8,39.85,36.05,38.51,252957541.0
2026-08-11,37.05,39.3,36.52,37.28,205698823.0
2026-08-12,37.14,37.96,36.58,37.4,141721109.0
2026-08-13,37.51,40.98,37.31,38.97,243536670.0
2026-08-14,38.26,40.19,38.11,39.16,197596433.0
2026-08-17,38.88,39.86,38.2,39.19,164937551.0
2026-08-18,39.21,40.0,37.41,37.48,185540606.0
2026-08-19,36.0,38.92,35.2,37.52,197703624.0
2026-08-20,36.84,36.99,35.4,36.01,143801998.0
2026-08-21,35.48,36.78,34.87,36.15,123149080.0
