date,open,high,low,close,volume
2026-05-06,5.52,5.61,5.51,5.56,41343974.0
2026-05-07,5.6,5.62,5.51,5.59,37696700.0
2026-05-08,5.59,5.78,5.56,5.75,59412758.0
2026-05-11,5.76,5.82,5.64,5.68,45957297.0
2026-05-12,5.68,5.69,5.49,5.49,53917339.0
2026-05-13,5.48,5.53,5.41,5.5,33913841.0
2026-05-14,5.5,5.51,5.28,5.28,51522718.0
2026-05-15,5.28,5.35,5.17,5.2,40211364.0
2026-05-18,5.19,5.32,5.17,5.28,36602837.0
2026-05-19,5.29,5.41,5.22,5.33,42112533.0
2026-05-20,5.32,5.32,5.19,5.23,34192407.0
2026-05-21,5.26,5.33,5.05,5.05,48390700.0
2026-05-22,5.09,5.14,5.04,5.11,30718224.0
2026-05-25,5.16,5.24,5.0,5.06,34406348.0
2026-05-26,5.06,5.06,4.95,5.03,35343012.0
2026-05-27,5.03,5.17,4.95,4.96,41248679.0
2026-05-28,4.96,5.02,4.88,4.96,37420861.0
2026-05-29,4.96,4.99,4.8,4.8,45522100.0
2026-06-01,4.79,4.87,4.75,4.81,32237362.0
2026-06-02,4.82,4.84,4.61,4.65,44961039.0
2026-06-03,4.68,4.68,4.56,4.56,38006517.0
2026-06-04,4.52,4.6,4.49,4.53,35146161.0
2026-06-05,4.52,4.68,4.44,4.59,48923864.0
2026-06-08,4.53,4.57,4.3,4.37,48554500.0
2026-06-09,4.36,4.39,4.23,4.3,44895042.0
2026-06-10,4.26,4.29,4.16,4.23,35499902.0
2026-06-11,4.22,4.24,4.13,4.16,36204400.0
2026-06-12,4.19,4.35,4.19,4.32,79095511.0
2026-06-15,4.39,4.49,4.36,4.45,64555453.0
2026-06-16,4.47,4.48,4.33,4.37,36727918.0
2026-06-17,4.37,4.38,4.24,4.26,33631346.0
2026-06-18,4.21,4.69,4.19,4.69,77076659.0
2026-06-22,4.62,4.62,4.42,4.52,109790951.0
2026-06-23,4.52,4.77,4.46,4.48,88379599.0
2026-06-24,4.49,4.5,4.28,4.41,56291552.0
2026-06-25,4.36,4.42,4.21,4.27,51663649.0
2026-06-26,4.28,4.3,4.14,4.14,46429314.0
2026-06-29,4.11,4.19,3.99,4.1,48053443.0
2026-06-30,4.08,4.2,4.07,4.11,33722104.0
2026-07-01,4.1,4.26,4.1,4.22,47203572.0
2026-07-02,4.2,4.41,4.18,4.21,48292682.0
2026-07-03,4.23,4.28,4.18,4.24,37914953.0
2026-07-06,4.23,4.31,4.13,4.15,37388648.0
2026-07-07,4.14,4.21,4.03,4.05,32193250.0
2026-07-08,4.03,4.07,3.95,3.95,39033634.0
2026-07-09,3.95,3.96,3.81,3.9,38434449.0
2026-07-10,3.9,4.29,3.83,4.13,99709428.0
2026-07-13,4.13,4.16,3.86,3.86,68577833.0
2026-07-14,3.9,3.91,3.79,3.85,47040900.0
2026-07-15,3.84,3.99,3.8,3.91,42647350.0
2026-07-16,3.91,3.97,3.86,3.95,33881113.0
2026-07-17,3.94,3.98,3.78,3.8,47915901.0
2026-07-20,3.83,3.89,3.74,3.81,42729000.0
2026-07-21,3.82,3.89,3.75,3.85,41426048.0
2026-07-22,3.89,3.89,3.79,3.83,29794710.0
2026-07-23,3.82,3.99,3.81,3.97,41196930.0
2026-07-24,3.95,3.98,3.86,3.88,30667619.0
2026-07-27,3.92,3.99,3.86,3.98,33110022.0
2026-07-28,3.95,4.04,3.94,4.01,27258400.0
2026-07-29,4.03,4.15,4.01,4.13,38287835.0
2026-07-30,4.12,4.24,4.11,4.17,37088600.0
2026-07-31,4.15,4.23,4.15,4.2,32959775.0
2026-08-03,4.21,4.39,4.21,4.39,44482001.0
2026-08-04,4.39,4.4,4.29,4.3,40308162.0
2026-08-05,4.29,4.36,4.24,4.31,33975600.0
2026-08-06,4.3,4.33,4.22,4.27,30850965.0
2026-08-07,4.27,4.33,4.19,4.31,33483109.0
2026-08-10,4.31,4.41,4.27,4.38,33794101.0
2026-08-11,4.34,4.36,4.24,4.26,31071068.0
2026-08-12,4.26,4.35,4.24,4.33,25273302.0
2026-08-13,4.35,4.35,4.23,4.24,27827634.0
2026-08-14,4.24,4.3,4.21,4.24,23632868.0
2026-08-17,4.26,4.39,4.22,4.37,39996204.0
2026-08-18,4.36,4.39,4.32,4.38,27826765.0
2026-08-19,4.38,4.41,4.2,4.2,41445860.0
2026-08-20,4.2,4.26,4.19,4.25,25349365.0
2026-08-21,4.23,4.45,4.15,4.33,52051305.0
