2026-08-29 | 002512 | ST达华 | 计算机设备 | 43.8亿 | +19.40% | 扭亏
2026-08-29 | 002212 | 天融信 | 软件开发 | 72.5亿 | -5.91% | 增亏
2026-08-29 | 301491 | 汉桑科技 | 消费电子 | 14.8亿 | +2.14% | -
2026-08-29 | 000158 | 常山北明 | IT服务Ⅱ | 200.6亿 | -0.71% | 增亏
2026-08-29 | 002401 | 中远海科 | IT服务Ⅱ | 45.9亿 | +4.66% | -
2026-08-29 | 002253 | 川大智胜 | 软件开发 | 20.2亿 | +7.85% | 减亏
2026-08-29 | 300542 | 新晨科技 | 软件开发 | 31.9亿 | +12.88% | -
2026-08-29 | 688729 | 屹唐股份 | 半导体 | 397.9亿 | -8.23% | -
2026-08-29 | 002197 | 证通电子 | 计算机设备 | 35.7亿 | +0.91% | 扭亏
2026-08-29 | 000977 | 浪潮信息 | 计算机设备 | 1082.5亿 | -1.60% | 预增
2026-08-29 | 000555 | 神州信息 | IT服务Ⅱ | 102.9亿 | -2.40% | 增亏
2026-08-29 | 000938 | 紫光股份 | IT服务Ⅱ | 998.7亿 | -6.46% | 预增
2026-08-29 | 002063 | 远光软件 | 软件开发 | 95.7亿 | +0.00% | -
2026-08-29 | 688502 | 茂莱光学 | 光学光电子 | 221.7亿 | +21.74% | -
2026-08-29 | 300131 | 英唐智控 | 其他电子Ⅱ | 167.9亿 | +20.55% | -
2026-08-29 | 688229 | 博睿数据 | IT服务Ⅱ | 28.4亿 | +6.33% | -
2026-08-29 | 603232 | 格尔软件 | 软件开发 | 34.3亿 | -0.20% | 续亏
2026-08-29 | 300489 | 光智科技 | 光学光电子 | 280.3亿 | +35.10% | -
2026-08-29 | 300556 | 丝路视觉 | 软件开发 | 17.5亿 | +8.98% | 扭亏
2026-08-29 | 300523 | 辰安科技 | IT服务Ⅱ | 46.8亿 | +5.89% | -
2026-08-29 | 603115 | 海星股份 | 电子化学品Ⅱ | 181.6亿 | +6.21% | 预增
2026-08-29 | 600718 | 东软集团 | IT服务Ⅱ | 98.9亿 | +0.36% | 首亏
2026-08-29 | 688519 | 南亚新材 | 元件 | 659.8亿 | +31.69% | 预增
2026-08-29 | 688391 | 钜泉科技 | 半导体 | 29.0亿 | +4.54% | -
2026-08-29 | 301189 | 奥尼电子 | 消费电子 | 79.8亿 | +16.71% | -
2026-08-29 | 688220 | 翱捷科技 | 半导体 | 381.1亿 | -14.85% | 扭亏
2026-08-29 | 600271 | 航天信息 | IT服务Ⅱ | 127.3亿 | +1.03% | 增亏
2026-08-29 | 600100 | 同方股份 | 计算机设备 | 229.2亿 | -2.01% | 减亏
2026-08-29 | 688173 | 希荻微 | 半导体 | 55.6亿 | +9.39% | -
2026-08-29 | 301178 | 天亿马 | IT服务Ⅱ | 23.2亿 | +9.25% | -
2026-08-29 | 688601 | 力芯微 | 半导体 | 66.8亿 | +37.93% | -
2026-08-29 | 688711 | 宏微科技 | 半导体 | 54.2亿 | +12.37% | -
2026-08-29 | 603660 | 苏州科达 | 计算机设备 | 59.9亿 | +30.51% | 增亏
2026-08-29 | 688051 | 佳华科技 | IT服务Ⅱ | 19.0亿 | +14.89% | -
2026-08-29 | 688825 | 长鑫科技 | 半导体 | 2525.8亿 | +5.95% | 扭亏
2026-08-29 | 300598 | 诚迈科技 | 软件开发 | 69.0亿 | +13.57% | -
2026-08-29 | 688371 | 菲沃泰 | 电子化学品Ⅱ | 89.5亿 | +15.25% | -
2026-08-29 | 300368 | 汇金股份 | 计算机设备 | 41.9亿 | -13.49% | -
2026-08-29 | 300659 | 中孚信息 | 计算机设备 | 19.2亿 | +5.94% | -
2026-08-29 | 300588 | 熙菱信息 | 计算机设备 | 36.9亿 | -2.66% | -
2026-08-29 | 002885 | 京泉华 | 其他电子Ⅱ | 65.5亿 | +13.41% | 预增
2026-08-29 | 300730 | 科创信息 | 软件开发 | 23.4亿 | -0.88% | -
2026-08-29 | 688047 | 龙芯中科 | 半导体 | 416.3亿 | -0.86% | -
2026-08-29 | 688107 | 安路科技 | 半导体 | 119.6亿 | +4.41% | -
2026-08-29 | 688195 | 腾景科技 | 光学光电子 | 295.7亿 | +44.61% | 略增
2026-08-29 | 300663 | 科蓝软件 | 软件开发 | 39.9亿 | -5.04% | -
2026-08-31 | 688809 | 强一股份 | 半导体 | 110.4亿 | -5.63% | -
2026-08-31 | 603186 | 华正新材 | 元件 | 265.4亿 | +50.57% | 预增
2026-08-31 | 688588 | 凌志软件 | 软件开发 | 37.4亿 | +6.44% | -
2026-08-31 | 688409 | 富创精密 | 半导体 | 618.5亿 | +14.45% | 预增
2026-08-31 | 688200 | 华峰测控 | 半导体 | 767.3亿 | +6.15% | -
2026-08-31 | 688785 | 恒运昌 | 半导体 | 35.6亿 | +4.27% | -
2026-08-31 | 603316 | 诚邦股份 | 半导体 | 36.4亿 | +12.96% | 扭亏
2026-08-31 | 688171 | 纬德信息 | 软件开发 | 31.4亿 | +6.31% | -
2026-08-31 | 688802 | 沐曦股份 | 半导体 | 121.7亿 | -6.95% | -
2026-08-31 | 688048 | 长光华芯 | 半导体 | 495.8亿 | +11.91% | -
2026-08-31 | 603496 | 恒为科技 | 计算机设备 | 75.8亿 | -7.06% | -
2026-08-31 | 688496 | *ST清越 | 光学光电子 | 2.2亿 | -11.54% | -
2026-08-31 | 688548 | 广钢气体 | 电子化学品Ⅱ | 449.9亿 | -0.26% | 预增
2026-08-31 | 300866 | 安克创新 | 消费电子 | 386.8亿 | +4.28% | -
2026-08-31 | 688458 | 美芯晟 | 半导体 | 30.7亿 | +2.03% | -
2026-08-31 | 688325 | 赛微微电 | 半导体 | 87.1亿 | +2.41% | -
2026-08-31 | 688562 | 航天软件 | IT服务Ⅱ | 56.6亿 | +4.26% | -
2026-08-31 | 688605 | 先锋精科 | 半导体 | 74.0亿 | +2.47% | -
2026-08-31 | 603175 | 超颖电子 | 元件 | 39.9亿 | +13.21% | 首亏
2026-08-31 | 688020 | 方邦股份 | 元件 | 97.3亿 | +11.96% | -
2026-08-31 | 605398 | 新炬网络 | IT服务Ⅱ | 33.0亿 | +4.33% | 首亏
