
=== 2025-01-14  n=153 ===
  002184 海得控制     board=1 pct=10.0 turn=24.6 floatmkt~34.6亿
  002198 ST嘉应     board=1 pct=10.0 turn=8.4 floatmkt~38.4亿
  002501 *ST利源    board=1 pct=10.2 turn=6.3 floatmkt~63.6亿
  002527 新时达      board=1 pct=10.0 turn=0.7 floatmkt~59.1亿
  002528 *ST英飞    board=1 pct=5.1 turn=2.3 floatmkt~27.5亿
  002602 世纪华通     board=1 pct=5.0 turn=0.2 floatmkt~432.6亿
  002616 长青集团     board=1 pct=10.1 turn=8.8 floatmkt~24.6亿
  002629 仁智股份     board=1 pct=10.0 turn=12.3 floatmkt~17.6亿
  002656 摩登大道     board=1 pct=4.9 turn=4.5 floatmkt~14.0亿
  002681 奋达科技     board=1 pct=10.1 turn=19.8 floatmkt~127.8亿
  002686 亿利达      board=1 pct=10.0 turn=2.6 floatmkt~30.7亿
  002717 *ST岭南    board=1 pct=10.1 turn=18.1 floatmkt~67.1亿
  002742 冀衡医药     board=1 pct=5.0 turn=1.2 floatmkt~16.1亿
  002757 南兴股份     board=1 pct=10.0 turn=30.8 floatmkt~57.9亿
  002786 银宝山新     board=1 pct=10.0 turn=6.4 floatmkt~51.9亿
  002816 *ST和科    board=1 pct=10.0 turn=5.3 floatmkt~14.5亿
  002837 英维克      board=1 pct=10.0 turn=7.2 floatmkt~281.2亿
  002848 高斯贝尔     board=1 pct=10.0 turn=3.6 floatmkt~11.1亿
  002893 京能热力     board=1 pct=10.0 turn=6.6 floatmkt~21.0亿
  002896 中大力德     board=1 pct=10.0 turn=15.2 floatmkt~102.5亿
  003032 传智教育     board=1 pct=10.0 turn=11.7 floatmkt~26.5亿
  300010 ST豆神     board=1 pct=10.0 turn=22.7 floatmkt~149.2亿

=== 2025-02-19  n=103 ===
  601177 杭齿前进     board=6 pct=10.0 turn=7.2 floatmkt~64.3亿
  600165 宁科生物     board=3 pct=5.1 turn=6.1 floatmkt~27.7亿
  600678 ST金顶     board=3 pct=10.0 turn=6.2 floatmkt~30.4亿
  000856 冀东装备     board=3 pct=10.0 turn=45.9 floatmkt~33.9亿
  002058 威尔泰      board=3 pct=10.0 turn=9.8 floatmkt~17.2亿
  002065 东华软件     board=3 pct=10.0 turn=31.7 floatmkt~354.4亿
  002527 新时达      board=3 pct=10.0 turn=0.6 floatmkt~71.5亿
  600608 ???      board=2 pct=5.0 turn=0.6 floatmkt~9.9亿
  603209 兴通股份     board=2 pct=10.0 turn=12.3 floatmkt~32.6亿
  605255 天普股份     board=2 pct=10.0 turn=3.0 floatmkt~22.4亿
  000065 北方国际     board=2 pct=10.0 turn=8.4 floatmkt~109.1亿
  000609 *ST中迪    board=2 pct=5.2 turn=4.0 floatmkt~7.6亿
  002290 禾盛新材     board=2 pct=10.0 turn=6.3 floatmkt~52.9亿
  003013 地铁设计     board=2 pct=10.0 turn=4.3 floatmkt~66.3亿
  600105 永鼎股份     board=1 pct=10.0 turn=3.1 floatmkt~84.7亿
  600143 金发科技     board=1 pct=10.0 turn=3.4 floatmkt~288.2亿
  600187 *ST国中    board=1 pct=9.9 turn=11.3 floatmkt~56.0亿
  600246 万通发展     board=1 pct=9.9 turn=3.7 floatmkt~115.9亿
  600353 旭光电子     board=1 pct=10.0 turn=8.2 floatmkt~66.5亿
  600376 首开股份     board=1 pct=10.1 turn=2.5 floatmkt~65.1亿
  600480 凌云股份     board=1 pct=10.0 turn=5.7 floatmkt~145.8亿
  600498 烽火通信     board=1 pct=10.0 turn=8.7 floatmkt~307.1亿
  600590 泰豪科技     board=1 pct=10.0 turn=15.8 floatmkt~57.5亿
  600933 爱柯迪      board=1 pct=10.0 turn=3.7 floatmkt~181.7亿
  601002 晋亿实业     board=1 pct=10.1 turn=2.0 floatmkt~46.0亿
  601100 恒立液压     board=1 pct=10.0 turn=2.4 floatmkt~1023.0亿
  601777 千里科技     board=1 pct=10.0 turn=3.8 floatmkt~377.9亿
  601921 浙版传媒     board=1 pct=10.0 turn=2.8 floatmkt~184.7亿
  603004 鼎龙科技     board=1 pct=10.0 turn=13.0 floatmkt~13.1亿
  603011 合锻智能     board=1 pct=10.1 turn=2.5 floatmkt~38.8亿
  603015 弘讯科技     board=1 pct=10.0 turn=8.2 floatmkt~53.4亿
  603066 音飞储存     board=1 pct=10.0 turn=3.9 floatmkt~34.2亿
  603119 浙江荣泰     board=1 pct=10.0 turn=10.0 floatmkt~69.9亿
  603130 云中马      board=1 pct=10.0 turn=14.0 floatmkt~14.6亿
  603261 立航科技     board=1 pct=10.0 turn=13.5 floatmkt~6.4亿
  603270 金帝股份     board=1 pct=10.0 turn=16.6 floatmkt~16.8亿
  603286 日盈电子     board=1 pct=10.0 turn=10.7 floatmkt~33.1亿
  603315 福鞍股份     board=1 pct=10.0 turn=9.8 floatmkt~41.9亿
  603316 诚邦股份     board=1 pct=9.9 turn=6.2 floatmkt~13.8亿
  603319 美湖股份     board=1 pct=10.0 turn=16.3 floatmkt~76.9亿
  603416 信捷电气     board=1 pct=10.0 turn=4.6 floatmkt~70.4亿
  603489 八方股份     board=1 pct=10.0 turn=2.8 floatmkt~55.8亿
  603501 豪威集团     board=1 pct=10.0 turn=5.0 floatmkt~1846.2亿
  603528 多伦科技     board=1 pct=10.0 turn=5.2 floatmkt~66.3亿
  603583 捷昌驱动     board=1 pct=10.0 turn=5.9 floatmkt~149.4亿
  603665 康隆达      board=1 pct=10.0 turn=5.0 floatmkt~27.9亿
  603677 奇精机械     board=1 pct=10.0 turn=6.4 floatmkt~29.2亿
  603813 原尚股份     board=1 pct=10.0 turn=5.3 floatmkt~10.1亿
  603879 永悦科技     board=1 pct=5.0 turn=2.1 floatmkt~15.4亿
  603882 金域医学     board=1 pct=10.0 turn=6.8 floatmkt~171.7亿
  603903 中持股份     board=1 pct=9.9 turn=2.0 floatmkt~14.5亿
  603917 合力科技     board=1 pct=10.0 turn=23.3 floatmkt~28.9亿
  603926 铁流股份     board=1 pct=10.0 turn=3.5 floatmkt~23.6亿
  605088 冠盛股份     board=1 pct=10.0 turn=5.3 floatmkt~56.1亿
  605128 上海沿浦     board=1 pct=10.0 turn=4.6 floatmkt~50.0亿
  605376 博迁新材     board=1 pct=10.0 turn=4.5 floatmkt~89.8亿
  605488 福莱新材     board=1 pct=10.0 turn=7.5 floatmkt~98.8亿
  000008 神州高铁     board=1 pct=10.0 turn=6.2 floatmkt~78.0亿
  000516 国际医学     board=1 pct=10.0 turn=5.9 floatmkt~131.6亿
  000710 贝瑞基因     board=1 pct=10.0 turn=24.6 floatmkt~38.2亿
  000793 ST华闻     board=1 pct=10.1 turn=5.9 floatmkt~57.2亿
  000818 航锦科技     board=1 pct=10.0 turn=24.7 floatmkt~260.4亿
  000876 新 希 望    board=1 pct=10.0 turn=4.3 floatmkt~453.3亿
  000886 海南高速     board=1 pct=10.0 turn=1.1 floatmkt~67.8亿
  000928 中钢国际     board=1 pct=10.0 turn=5.8 floatmkt~97.6亿
  001380 华纬科技     board=1 pct=10.0 turn=15.9 floatmkt~15.8亿
  002031 巨轮智能     board=1 pct=10.0 turn=31.7 floatmkt~173.9亿
  002046 国机精工     board=1 pct=10.0 turn=7.9 floatmkt~76.3亿
  002051 中工国际     board=1 pct=10.0 turn=5.8 floatmkt~108.9亿
  002117 东港股份     board=1 pct=10.0 turn=11.7 floatmkt~70.9亿
  002126 银轮股份     board=1 pct=10.0 turn=6.1 floatmkt~200.2亿
  002213 大为股份     board=1 pct=10.0 turn=18.0 floatmkt~37.2亿
  002259 升达林业     board=1 pct=5.0 turn=0.6 floatmkt~18.7亿
  002276 万马股份     board=1 pct=10.0 turn=7.0 floatmkt~96.8亿
  002343 慈文传媒     board=1 pct=10.0 turn=5.8 floatmkt~32.5亿
  002357 富临运业     board=1 pct=10.0 turn=9.3 floatmkt~24.8亿
  002368 太极股份     board=1 pct=10.0 turn=9.3 floatmkt~182.1亿
  002369 卓翼科技     board=1 pct=10.0 turn=12.7 floatmkt~48.2亿
  002380 科远智慧     board=1 pct=10.0 turn=13.4 floatmkt~36.9亿
  002399 海普瑞      board=1 pct=10.0 turn=1.0 floatmkt~136.3亿
  002522 浙江众成     board=1 pct=10.0 turn=7.6 floatmkt~38.1亿
  002535 林州重机     board=1 pct=10.0 turn=3.7 floatmkt~30.8亿
  002541 鸿路钢构     board=1 pct=10.0 turn=3.0 floatmkt~88.8亿
  002593 日上集团     board=1 pct=10.1 turn=33.0 floatmkt~32.3亿
  002599 盛通股份     board=1 pct=10.0 turn=10.2 floatmkt~40.0亿
  002602 世纪华通     board=1 pct=4.9 turn=2.9 floatmkt~435.6亿
  002647 仁东控股     board=1 pct=5.0 turn=4.8 floatmkt~33.8亿
  002656 摩登大道     board=1 pct=4.9 turn=6.8 floatmkt~15.4亿
  002664 信质集团     board=1 pct=10.0 turn=7.9 floatmkt~74.3亿
  002790 瑞尔特      board=1 pct=10.0 turn=3.2 floatmkt~20.9亿
  002822 ST中装     board=1 pct=5.0 turn=1.5 floatmkt~19.9亿
  002870 香山股份     board=1 pct=10.0 turn=17.0 floatmkt~37.9亿
  002886 沃特股份     board=1 pct=10.0 turn=18.7 floatmkt~42.4亿
  002896 中大力德     board=1 pct=10.0 turn=13.9 floatmkt~119.6亿
  002908 德生科技     board=1 pct=10.0 turn=5.0 floatmkt~32.3亿
  002913 奥士康      board=1 pct=10.0 turn=5.0 floatmkt~76.2亿
  002922 伊戈尔      board=1 pct=10.0 turn=13.1 floatmkt~74.3亿
  002929 润建股份     board=1 pct=10.0 turn=23.1 floatmkt~117.2亿
  002937 兴瑞科技     board=1 pct=10.0 turn=7.6 floatmkt~57.5亿
  002965 祥鑫科技     board=1 pct=10.0 turn=19.1 floatmkt~80.5亿
  002979 雷赛智能     board=1 pct=10.0 turn=14.8 floatmkt~99.0亿
  003005 竞业达      board=1 pct=10.0 turn=13.2 floatmkt~30.1亿
  300258 精锻科技     board=1 pct=10.0 turn=17.2 floatmkt~61.0亿

=== 2025-02-26  n=98 ===
  600289 ST信通     board=4 pct=4.9 turn=6.7 floatmkt~28.8亿
  600589 大位科技     board=4 pct=10.1 turn=0.8 floatmkt~93.7亿
  605100 华丰股份     board=4 pct=10.0 turn=4.8 floatmkt~35.6亿
  000892 欢瑞世纪     board=4 pct=10.0 turn=33.6 floatmkt~33.3亿
  002501 *ST利源    board=4 pct=10.0 turn=0.6 floatmkt~98.0亿
  002580 圣阳股份     board=4 pct=10.0 turn=1.3 floatmkt~63.8亿
  002910 庄园牧场     board=4 pct=10.0 turn=24.3 floatmkt~19.8亿
  600302 ST标准     board=3 pct=9.9 turn=1.6 floatmkt~23.0亿
  000096 广聚能源     board=3 pct=10.0 turn=0.5 floatmkt~103.5亿
  000573 粤宏远Ａ     board=3 pct=10.0 turn=31.5 floatmkt~32.5亿
  600126 杭钢股份     board=2 pct=10.0 turn=13.2 floatmkt~438.2亿
  600355 ???      board=2 pct=10.1 turn=38.8 floatmkt~22.1亿
  600608 ???      board=2 pct=5.0 turn=0.7 floatmkt~11.1亿
  603109 神驰机电     board=2 pct=10.0 turn=17.3 floatmkt~48.9亿
  603278 大业股份     board=2 pct=9.9 turn=23.1 floatmkt~41.1亿
  603316 诚邦股份     board=2 pct=10.0 turn=0.8 floatmkt~17.2亿
  603626 科森科技     board=2 pct=10.0 turn=7.8 floatmkt~57.4亿
  603949 雪龙集团     board=2 pct=10.0 turn=5.2 floatmkt~32.6亿
  002569 *ST步森    board=2 pct=5.0 turn=1.0 floatmkt~12.7亿
  600076 康欣新材     board=1 pct=10.2 turn=1.5 floatmkt~29.9亿
  600094 大名城      board=1 pct=10.0 turn=2.5 floatmkt~75.1亿
  600156 华升股份     board=1 pct=10.1 turn=6.7 floatmkt~20.6亿
  600192 长城电工     board=1 pct=10.0 turn=3.5 floatmkt~29.7亿
  600193 ???      board=1 pct=9.9 turn=5.3 floatmkt~17.7亿
  600231 凌钢股份     board=1 pct=9.9 turn=1.9 floatmkt~51.2亿
  600545 卓郎智能     board=1 pct=9.9 turn=7.3 floatmkt~54.0亿
  600581 *ST八钢    board=1 pct=9.9 turn=4.7 floatmkt~51.2亿
  600586 金晶科技     board=1 pct=10.1 turn=6.6 floatmkt~77.5亿
  600590 泰豪科技     board=1 pct=10.0 turn=26.2 floatmkt~80.1亿
  600592 龙溪股份     board=1 pct=10.0 turn=9.5 floatmkt~58.2亿
  600622 光大嘉宝     board=1 pct=9.9 turn=9.1 floatmkt~55.6亿
  600710 苏美达      board=1 pct=10.0 turn=4.4 floatmkt~144.5亿
  600729 重百集团     board=1 pct=10.0 turn=3.4 floatmkt~56.8亿
  600761 安徽合力     board=1 pct=10.0 turn=8.4 floatmkt~203.5亿
  600782 新钢股份     board=1 pct=10.1 turn=4.6 floatmkt~127.1亿
  600835 上海机电     board=1 pct=10.0 turn=6.1 floatmkt~188.3亿
  600860 京城股份     board=1 pct=10.0 turn=5.9 floatmkt~53.3亿
  600892 大晟文化     board=1 pct=9.9 turn=6.6 floatmkt~21.0亿
  601177 杭齿前进     board=1 pct=10.0 turn=27.0 floatmkt~73.2亿
  601881 中国银河     board=1 pct=10.0 turn=2.0 floatmkt~1122.8亿
  601995 中金公司     board=1 pct=10.0 turn=2.2 floatmkt~1028.4亿
  603002 宏昌电子     board=1 pct=10.1 turn=10.0 floatmkt~72.1亿
  603016 新宏泰      board=1 pct=10.0 turn=2.7 floatmkt~55.5亿
  603067 振华股份     board=1 pct=10.0 turn=4.7 floatmkt~83.0亿
  603165 荣晟环保     board=1 pct=10.0 turn=4.4 floatmkt~38.6亿
  603219 富佳股份     board=1 pct=10.0 turn=3.1 floatmkt~103.3亿
  603320 迪贝电气     board=1 pct=10.0 turn=6.7 floatmkt~26.9亿
  603496 恒为科技     board=1 pct=10.0 turn=16.3 floatmkt~97.0亿
  603507 振江股份     board=1 pct=10.0 turn=8.9 floatmkt~45.7亿
  603638 艾迪精密     board=1 pct=10.0 turn=1.9 floatmkt~170.2亿
  603663 三祥新材     board=1 pct=10.0 turn=3.9 floatmkt~95.8亿
  603667 五洲新春     board=1 pct=10.0 turn=16.8 floatmkt~192.1亿
  603712 七一二      board=1 pct=10.0 turn=5.0 floatmkt~147.1亿
  603757 大元泵业     board=1 pct=10.0 turn=4.2 floatmkt~36.5亿
  603767 中马传动     board=1 pct=10.0 turn=8.8 floatmkt~42.8亿
  603859 能科科技     board=1 pct=10.0 turn=8.5 floatmkt~86.8亿
  605086 龙高股份     board=1 pct=10.0 turn=2.8 floatmkt~62.7亿
  688234 天岳先进     board=1 pct=10.0 turn=8.0 floatmkt~203.3亿
  000056 *ST皇庭    board=1 pct=10.1 turn=6.7 floatmkt~30.9亿
  000506 招金黄金     board=1 pct=5.1 turn=4.1 floatmkt~57.2亿
  000566 海南海药     board=1 pct=9.9 turn=4.2 floatmkt~60.7亿
  000717 中南股份     board=1 pct=10.1 turn=5.9 floatmkt~71.7亿
  000761 本钢板材     board=1 pct=10.1 turn=1.1 floatmkt~144.6亿
  000815 美利云      board=1 pct=10.0 turn=4.1 floatmkt~101.7亿
  000829 天音控股     board=1 pct=10.0 turn=8.2 floatmkt~122.2亿
  000932 华菱钢铁     board=1 pct=9.9 turn=5.0 floatmkt~328.1亿
  000980 众泰汽车     board=1 pct=10.0 turn=14.0 floatmkt~124.6亿
  000981 山子高科     board=1 pct=10.1 turn=11.4 floatmkt~151.0亿
  001282 三联锻造     board=1 pct=10.0 turn=12.6 floatmkt~15.4亿
  001380 华纬科技     board=1 pct=10.0 turn=14.1 floatmkt~18.5亿
  002046 国机精工     board=1 pct=10.0 turn=8.2 floatmkt~87.4亿
  002048 宁波华翔     board=1 pct=10.0 turn=7.8 floatmkt~94.8亿
  002067 景兴纸业     board=1 pct=10.0 turn=6.7 floatmkt~53.1亿
  002110 三钢闽光     board=1 pct=10.1 turn=4.4 floatmkt~95.5亿
  002152 广电运通     board=1 pct=10.0 turn=6.5 floatmkt~373.0亿
  002209 达 意 隆    board=1 pct=10.0 turn=4.4 floatmkt~18.6亿
  002276 万马股份     board=1 pct=10.0 turn=12.2 floatmkt~115.0亿
  002309 中利集团     board=1 pct=5.0 turn=0.9 floatmkt~28.0亿
  002324 普利特      board=1 pct=10.0 turn=6.3 floatmkt~83.4亿
  002402 和而泰      board=1 pct=10.0 turn=18.5 floatmkt~177.3亿
  002434 万里扬      board=1 pct=10.1 turn=3.2 floatmkt~99.1亿
  002474 榕基软件     board=1 pct=10.0 turn=21.5 floatmkt~45.3亿
  002479 富春环保     board=1 pct=10.0 turn=2.2 floatmkt~42.6亿
  002520 日发精机     board=1 pct=9.9 turn=18.8 floatmkt~59.1亿
  002522 浙江众成     board=1 pct=10.0 turn=25.7 floatmkt~55.5亿
  002523 天桥起重     board=1 pct=10.0 turn=11.9 floatmkt~52.7亿
  002529 海源复材     board=1 pct=10.0 turn=9.8 floatmkt~20.3亿
  002616 长青集团     board=1 pct=9.9 turn=7.7 floatmkt~26.3亿
  002654 万润科技     board=1 pct=10.0 turn=13.8 floatmkt~118.7亿
  002677 浙江美大     board=1 pct=9.9 turn=3.6 floatmkt~48.1亿
  002689 ST远智     board=1 pct=10.0 turn=5.0 floatmkt~46.8亿
  002742 冀衡医药     board=1 pct=5.0 turn=1.2 floatmkt~16.9亿
  002769 普路通      board=1 pct=9.9 turn=5.1 floatmkt~25.3亿
  002896 中大力德     board=1 pct=10.0 turn=18.6 floatmkt~155.2亿
  002921 联诚精密     board=1 pct=10.0 turn=5.0 floatmkt~15.6亿
  003021 兆威机电     board=1 pct=10.0 turn=7.8 floatmkt~315.1亿
  300328 宜安科技     board=1 pct=9.9 turn=28.7 floatmkt~78.3亿
  300873 海晨股份     board=1 pct=10.1 turn=18.8 floatmkt~38.3亿

=== 2025-01-07  n=97 ===
  603007 顺景科技     board=4 pct=5.0 turn=2.1 floatmkt~60.7亿
  605033 美邦股份     board=4 pct=10.0 turn=10.5 floatmkt~23.0亿
  002184 海得控制     board=4 pct=10.0 turn=40.7 floatmkt~39.8亿
  603320 迪贝电气     board=3 pct=10.0 turn=21.6 floatmkt~23.4亿
  000573 粤宏远Ａ     board=3 pct=10.1 turn=13.5 floatmkt~26.3亿
  002733 雄韬股份     board=3 pct=10.0 turn=10.6 floatmkt~67.3亿
  600381 *ST春天    board=2 pct=5.0 turn=3.9 floatmkt~23.4亿
  600405 动力源      board=2 pct=9.9 turn=26.2 floatmkt~33.3亿
  600983 惠而浦      board=2 pct=10.0 turn=3.8 floatmkt~78.2亿
  603063 禾望电气     board=2 pct=10.0 turn=10.0 floatmkt~102.1亿
  603269 海鸥股份     board=2 pct=10.0 turn=2.2 floatmkt~28.1亿
  603500 祥和实业     board=2 pct=10.0 turn=22.9 floatmkt~31.4亿
  001202 炬申股份     board=2 pct=10.0 turn=23.0 floatmkt~15.4亿
  002346 柘中股份     board=2 pct=10.0 turn=2.9 floatmkt~47.0亿
  002364 中恒电气     board=2 pct=10.0 turn=19.7 floatmkt~76.7亿
  002418 康盛股份     board=2 pct=10.1 turn=11.9 floatmkt~33.8亿
  002951 金时科技     board=2 pct=4.8 turn=0.5 floatmkt~29.1亿
  600105 永鼎股份     board=1 pct=10.0 turn=4.6 floatmkt~69.1亿
  600172 黄河旋风     board=1 pct=10.0 turn=12.7 floatmkt~58.8亿
  600218 全柴动力     board=1 pct=10.0 turn=3.8 floatmkt~35.3亿
  600234 科新发展     board=1 pct=5.0 turn=0.9 floatmkt~13.5亿
  600237 铜峰电子     board=1 pct=10.1 turn=3.5 floatmkt~38.9亿
  600255 鑫科材料     board=1 pct=10.1 turn=31.7 floatmkt~68.3亿
  600446 金证股份     board=1 pct=10.0 turn=3.8 floatmkt~150.1亿
  600590 泰豪科技     board=1 pct=10.1 turn=2.6 floatmkt~40.2亿
  600601 方正科技     board=1 pct=9.9 turn=7.2 floatmkt~178.8亿
  600608 ???      board=1 pct=5.0 turn=1.0 floatmkt~9.9亿
  600629 华建集团     board=1 pct=10.1 turn=1.3 floatmkt~74.9亿
  600673 东阳光      board=1 pct=10.0 turn=4.6 floatmkt~347.7亿
  600793 宜宾纸业     board=1 pct=10.0 turn=2.4 floatmkt~35.4亿
  600858 银座股份     board=1 pct=10.0 turn=9.3 floatmkt~26.2亿
  600860 京城股份     board=1 pct=10.0 turn=2.3 floatmkt~44.7亿
  603015 弘讯科技     board=1 pct=10.0 turn=5.7 floatmkt~38.6亿
  603045 福达合金     board=1 pct=10.0 turn=11.1 floatmkt~17.6亿
  603070 万控智造     board=1 pct=10.0 turn=7.1 floatmkt~11.5亿
  603106 恒银科技     board=1 pct=10.1 turn=1.5 floatmkt~39.5亿
  603308 应流股份     board=1 pct=10.0 turn=6.7 floatmkt~103.2亿
  603330 天洋新材     board=1 pct=10.0 turn=2.3 floatmkt~26.5亿
  603377 ST东时     board=1 pct=5.1 turn=0.9 floatmkt~16.3亿
  603516 淳中科技     board=1 pct=10.0 turn=6.2 floatmkt~98.6亿
  603633 徕木股份     board=1 pct=10.1 turn=2.8 floatmkt~32.7亿
  603813 原尚股份     board=1 pct=10.0 turn=1.9 floatmkt~10.1亿
  603828 *ST利达    board=1 pct=4.9 turn=2.1 floatmkt~17.7亿
  603893 瑞芯微      board=1 pct=10.0 turn=3.0 floatmkt~436.4亿
  603912 佳力图      board=1 pct=10.1 turn=4.2 floatmkt~41.5亿
  603950 长源东谷     board=1 pct=10.0 turn=5.1 floatmkt~57.0亿
  605060 联德股份     board=1 pct=10.0 turn=4.8 floatmkt~45.5亿
  605598 上海港湾     board=1 pct=10.0 turn=5.2 floatmkt~60.2亿
  688010 福光股份     board=1 pct=10.0 turn=3.1 floatmkt~43.7亿
  000010 *ST美丽    board=1 pct=9.8 turn=9.6 floatmkt~14.6亿
  000430 张家界      board=1 pct=9.9 turn=3.6 floatmkt~20.8亿
  000533 顺钠股份     board=1 pct=10.0 turn=33.4 floatmkt~46.8亿
  000668 荣丰控股     board=1 pct=10.0 turn=2.9 floatmkt~9.3亿
  000669 ST金鸿     board=1 pct=5.2 turn=3.8 floatmkt~15.0亿
  000880 潍柴重机     board=1 pct=10.0 turn=12.2 floatmkt~28.4亿
  000962 东方钽业     board=1 pct=10.0 turn=8.2 floatmkt~71.5亿
  000981 山子高科     board=1 pct=10.2 turn=20.0 floatmkt~158.6亿
  000995 皇台酒业     board=1 pct=10.0 turn=15.4 floatmkt~28.3亿
  001309 德明利      board=1 pct=10.0 turn=8.0 floatmkt~76.5亿
  002041 登海种业     board=1 pct=10.0 turn=3.9 floatmkt~92.9亿
  002055 ST得润     board=1 pct=10.0 turn=7.7 floatmkt~35.2亿
  002112 三变科技     board=1 pct=10.0 turn=28.9 floatmkt~33.9亿
  002119 康强电子     board=1 pct=10.0 turn=18.3 floatmkt~62.5亿
  002122 ST汇洲     board=1 pct=10.1 turn=10.9 floatmkt~66.0亿
  002131 利欧股份     board=1 pct=9.9 turn=14.6 floatmkt~178.3亿
  002175 *ST东智    board=1 pct=10.1 turn=14.6 floatmkt~50.6亿
  002177 御银股份     board=1 pct=10.0 turn=2.2 floatmkt~29.5亿
  002187 广百股份     board=1 pct=10.1 turn=15.7 floatmkt~35.7亿
  002190 成飞集成     board=1 pct=10.0 turn=7.2 floatmkt~67.3亿
  002213 大为股份     board=1 pct=10.0 turn=28.0 floatmkt~31.0亿
  002229 鸿博股份     board=1 pct=10.0 turn=9.9 floatmkt~56.3亿
  002245 蔚蓝锂芯     board=1 pct=10.0 turn=24.5 floatmkt~141.5亿
  002255 海陆重工     board=1 pct=10.0 turn=6.0 floatmkt~36.5亿
  002269 美邦服饰     board=1 pct=9.9 turn=17.9 floatmkt~62.5亿
  002282 博深股份     board=1 pct=10.1 turn=3.2 floatmkt~37.6亿
  002361 神剑股份     board=1 pct=10.0 turn=35.4 floatmkt~48.5亿
  002366 融发核电     board=1 pct=9.9 turn=3.4 floatmkt~56.1亿
  002379 宏桥控股     board=1 pct=10.0 turn=0.4 floatmkt~112.1亿
  002387 维信诺      board=1 pct=10.1 turn=2.7 floatmkt~130.4亿
  002396 星网锐捷     board=1 pct=10.0 turn=5.2 floatmkt~103.8亿
  002397 梦洁股份     board=1 pct=10.1 turn=21.2 floatmkt~23.2亿
  002484 江海股份     board=1 pct=10.0 turn=7.1 floatmkt~150.6亿
  002490 山东墨龙     board=1 pct=4.9 turn=2.4 floatmkt~14.7亿
  002491 通鼎互联     board=1 pct=10.0 turn=3.2 floatmkt~50.3亿
  002611 东方精工     board=1 pct=10.0 turn=10.2 floatmkt~95.3亿
  002620 *ST瑞和    board=1 pct=10.1 turn=14.8 floatmkt~10.4亿
  002630 *ST华西    board=1 pct=10.0 turn=12.7 floatmkt~36.5亿
  002717 *ST岭南    board=1 pct=9.9 turn=28.6 floatmkt~50.4亿
  002808 ???      board=1 pct=5.0 turn=0.8 floatmkt~5.5亿
  002851 麦格米特     board=1 pct=10.0 turn=11.9 floatmkt~290.2亿
  002862 实丰文化     board=1 pct=10.0 turn=17.7 floatmkt~28.0亿
  002878 元隆雅图     board=1 pct=10.0 turn=10.4 floatmkt~34.8亿
  002927 泰永长征     board=1 pct=10.0 turn=16.9 floatmkt~34.7亿
  003003 天元股份     board=1 pct=10.0 turn=23.2 floatmkt~13.0亿
  003037 三和管桩     board=1 pct=10.1 turn=3.6 floatmkt~13.9亿
  300179 四方达      board=1 pct=10.1 turn=11.5 floatmkt~40.8亿
  300301 ST长方     board=1 pct=5.0 turn=2.0 floatmkt~14.6亿

=== 2025-02-21  n=95 ===
  601177 杭齿前进     board=8 pct=10.0 turn=29.1 floatmkt~78.5亿
  002527 新时达      board=5 pct=10.0 turn=1.6 floatmkt~86.6亿
  600590 泰豪科技     board=3 pct=10.0 turn=8.1 floatmkt~70.4亿
  605376 博迁新材     board=3 pct=10.0 turn=6.4 floatmkt~109.5亿
  002343 慈文传媒     board=3 pct=10.0 turn=1.2 floatmkt~40.7亿
  002369 卓翼科技     board=3 pct=10.0 turn=16.0 floatmkt~58.4亿
  002522 浙江众成     board=3 pct=10.0 turn=0.8 floatmkt~47.6亿
  002599 盛通股份     board=3 pct=10.0 turn=47.6 floatmkt~48.2亿
  002896 中大力德     board=3 pct=10.0 turn=16.5 floatmkt~140.2亿
  002929 润建股份     board=3 pct=10.0 turn=0.6 floatmkt~146.0亿
  600835 上海机电     board=2 pct=10.0 turn=12.1 floatmkt~179.7亿
  000967 盈峰环境     board=2 pct=10.1 turn=5.5 floatmkt~209.3亿
  001306 夏厦精密     board=2 pct=10.0 turn=32.7 floatmkt~12.9亿
  002272 川润股份     board=2 pct=10.0 turn=37.9 floatmkt~44.3亿
  002485 ST雪发     board=2 pct=4.9 turn=0.9 floatmkt~16.0亿
  002838 道恩股份     board=2 pct=10.0 turn=6.0 floatmkt~55.8亿
  002990 盛视科技     board=2 pct=10.0 turn=17.6 floatmkt~43.9亿
  600050 中国联通     board=1 pct=10.0 turn=4.9 floatmkt~2073.2亿
  600100 同方股份     board=1 pct=9.9 turn=7.8 floatmkt~279.0亿
  600126 杭钢股份     board=1 pct=10.0 turn=14.0 floatmkt~398.7亿
  600184 光电股份     board=1 pct=10.0 turn=4.3 floatmkt~63.4亿
  600187 *ST国中    board=1 pct=10.0 turn=12.4 floatmkt~59.0亿
  600192 长城电工     board=1 pct=10.1 turn=2.3 floatmkt~27.1亿
  600198 大唐电信     board=1 pct=10.0 turn=5.3 floatmkt~127.4亿
  600289 ST信通     board=1 pct=5.0 turn=0.4 floatmkt~24.9亿
  600360 华微电子     board=1 pct=5.0 turn=3.0 floatmkt~46.0亿
  600477 杭萧钢构     board=1 pct=9.9 turn=4.5 floatmkt~69.4亿
  600589 大位科技     board=1 pct=9.9 turn=7.9 floatmkt~70.1亿
