序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
11,002131,利欧股份,2025-01-15,买一主买，成功率44.62%,4.04,10.0817,157955164.68,317904273.5,159949108.82,477853382.32,2357086627,6.701288059194,20.273051352728,10.0565,23632884786.28,日涨幅偏离值达到7%的前5只证券,1.73267327,-5.1980198,-5.44554455,1.48514851
12,002164,宁波东力,2025-01-15,1家机构买入，成功率39.35%,6.39,9.9828,22293029.28,72347057.28,50054028.0,122401085.28,478340997,4.660488944041,25.588667090561,7.5233,3065763643.02,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.01564945,-0.93896714,-9.07668232,-5.47730829
13,002184,海得控制,2025-01-15,西藏自治区资金卖出，成功率8.29%,14.78,-9.9878,-9653926.14,80907638.44,90561564.58,171469203.02,1204388948,-0.801562166112,14.237028935274,32.8574,3552690829.12,日换手率达到20%的前5只证券,1.89445196,0.202977,6.15696888,-7.57780785
14,002184,海得控制,2025-01-15,西藏自治区资金卖出，成功率8.29%,14.78,-9.9878,-9653926.14,80907638.44,90561564.58,171469203.02,1204388948,-0.801562166112,14.237028935274,32.8574,3552690829.12,日跌幅偏离值达到7%的前5只证券,1.89445196,0.202977,6.15696888,-7.57780785
15,002187,广百股份,2025-01-15,1家机构买入，成功率44.31%,9.15,9.976,58513928.0,188076241.0,129562313.0,317638554.0,1178068332,4.966938369412,26.962659581957,26.4459,4731565338.9,日振幅值达到15%的前5只证券,10.05464481,2.73224044,-2.18579235,-18.57923497
16,002265,建设工业,2025-01-15,主力做T，成功率41.04%,33.9,9.9935,84668011.28,339233176.96,254565165.68,593798342.64,2796317948,3.027839210507,21.235008095725,20.9761,13664989147.5,日涨幅偏离值达到7%的前5只证券,-10.0,-14.60176991,-7.05014749,-15.69321534
17,002364,中恒电气,2025-01-15,3家机构卖出，成功率14.21%,12.13,-8.9339,-65084343.42,138689446.0,203773789.42,342463235.42,1541753990,-4.221448028813,22.212573318523,21.4101,6769806796.55,日跌幅偏离值达到7%的前5只证券,2.06100577,0.74196208,16.90024732,-0.16488046
18,002418,康盛股份,2025-01-15,西藏自治区资金卖出，成功率32.53%,3.86,-6.0827,-117446398.94,143255585.0,260701983.94,403957568.94,1987791526,-5.908386136263,20.321928313724,41.8679,4386491551.5,日换手率达到20%的前5只证券,4.92227979,-5.44041451,-19.94818653,-24.61139896
19,002418,康盛股份,2025-01-15,西藏自治区资金卖出，成功率32.53%,3.86,-6.0827,-117446398.94,143255585.0,260701983.94,403957568.94,1987791526,-5.908386136263,20.321928313724,41.8679,4386491551.5,日振幅值达到15%的前5只证券,4.92227979,-5.44041451,-19.94818653,-24.61139896
20,002552,宝鼎科技,2025-01-15,普通席位买入，成功率37.85%,16.72,10.0,52051221.21,121402907.0,69351685.79,190754592.79,687247346,7.573870093927,27.75632294548,14.0195,5354309069.12,日振幅值达到15%的前5只证券,-4.96411483,4.54545455,0.23923445,-7.47607656
21,002571,德力股份,2025-01-15,北京资金卖出，成功率23.17%,4.46,-9.899,-25261856.0,22492297.0,47754153.0,70246450.0,328009925,-7.701552323455,21.415952581313,23.9299,1330445598.48,日跌幅偏离值达到7%的前5只证券,0.44843049,-6.05381166,-8.52017937,-6.50224215
22,002582,好想你,2025-01-15,1家机构买入，成功率14.27%,9.52,10.0578,25244630.96,367265310.21,342020679.25,709285989.46,3273384264,0.771208905647,21.668277606775,40.2995,3275400001.44,连续三个交易日内，涨幅偏离值累计达到20%的证券,9.9789916,1.68067227,3.99159664,-10.18907563
23,002582,好想你,2025-01-15,普通席位买入，成功率39.25%,9.52,10.0578,72146332.07,167750124.11,95603792.04,263353916.15,1268369618,5.688115754756,20.763183886828,40.2995,3275400001.44,日换手率达到20%的前5只证券,9.9789916,1.68067227,3.99159664,-10.18907563
24,002586,ST围海,2025-01-15,1家机构卖出，成功率34.70%,2.21,-4.7414,-2588427.0,8105946.0,10694373.0,18800319.0,43374823,-5.967579395079,43.343851800848,0.879,1982194965.79,连续三个交易日内，跌幅偏离值累计达到12%的ST证券、*ST证券和未完成股改证券,4.97737557,3.6199095,2.71493213,-0.90497738
25,002640,跨境通,2025-01-15,2家机构买入，成功率45.40%,5.19,9.9576,79032638.9,177308125.9,98275487.0,275583612.9,1735665115,4.553449753468,15.877694983805,24.6654,7251338255.19,日涨幅偏离值达到7%的前5只证券,8.28516378,-0.19267823,-5.58766859,-14.25818882
26,002917,金奥博,2025-01-15,普通席位买入，成功率57.58%,15.8,10.0279,19658069.9,140416955.5,120758885.6,261175841.1,1148428923,1.711735877276,22.742011792749,1.1398,4115908389.8,连续三个交易日内，涨幅偏离值累计达到20%的证券,10.0,21.01265823,35.25316456,-3.98734177
27,200016,*ST康佳B,2025-01-15,广东资金卖出，成功率37.08%,1.11,-6.7227,-917908.19,5823125.86,6741034.05,12564159.91,17270699,-5.314829411363,72.748415741598,1.9044,10783515906.88,日振幅值达到15%的前5只证券,6.30630631,2.7027027,-8.10810811,-7.20720721
28,300007,汉威科技,2025-01-15,1家机构买入，成功率35.34%,28.4,6.6867,101100072.59,385938535.91,284838463.32,670776999.23,3116759517,3.24375595995,21.521615497485,39.2834,8036474408.4,日换手率达到30%的前5只证券,-2.35915493,-4.40140845,-5.07042254,3.94366197
29,300071,福石控股,2025-01-15,2家机构买入，成功率42.63%,6.19,19.9612,-16711295.25,127001958.75,143713254.0,270715212.75,1260814916,-1.325436036482,21.471447499119,22.858,5727558600.39,日涨幅达到15%的前5只证券,-1.453958,-14.70113086,-13.89337641,-3.39256866
30,300071,福石控股,2025-01-15,3家机构买入，成功率28.61%,6.19,19.9612,1047451.29000002,167447728.52,166400277.23,333848005.75,1752886119,0.059755809499,19.045618658927,22.858,5727558600.39,连续三个交易日内，涨幅偏离值累计达到30%的证券,-1.453958,-14.70113086,-13.89337641,-3.39256866
31,300242,佳云科技,2025-01-15,主力做T，成功率32.35%,5.5,20.0873,9154201.0,79741372.0,70587171.0,150328543.0,947596045,0.96604466094,15.86420118501,28.7619,3462671421.0,日涨幅达到15%的前5只证券,3.09090909,-10.36363636,-14.36363636,-11.27272727
32,300242,佳云科技,2025-01-15,西藏自治区资金买入，成功率29.55%,5.5,20.0873,-1898531.0,115513732.0,117412263.0,232925995.0,1345432766,-0.141109317981,17.3123474384,28.7619,3462671421.0,连续三个交易日内，涨幅偏离值累计达到30%的证券,3.09090909,-10.36363636,-14.36363636,-11.27272727
33,300299,富春股份,2025-01-15,1家机构买入，成功率40.09%,6.71,20.0358,67790841.7,144657602.1,76866760.4,221524362.5,1296799916,5.227548279699,17.082385629951,29.1247,4623026175.35,日涨幅达到15%的前5只证券,-1.78837556,1.78837556,-11.92250373,-2.98062593
34,300344,立方退,2025-01-15,2家机构买入，成功率39.65%,7.63,5.6787,-127424632.88,132010575.64,259435208.52,391445784.16,1816592195,-7.014487523987,21.548357701713,36.0388,4878800664.08,日换手率达到30%的前5只证券,20.05242464,3.01441678,14.28571429,-17.56225426
35,300472,*ST新元,2025-01-15,普通席位买入，成功率46.35%,8.9,19.9461,49995202.5,82100452.8,32105250.3,114205703.1,326167698,15.328066760308,35.01441246337,15.6997,2187942206.7,日涨幅达到15%的前5只证券,-4.38202247,-9.5505618,-15.50561798,-9.5505618
36,300792,壹网壹创,2025-01-15,买一主买，成功率51.29%,31.33,19.9923,97143037.99,142279804.99,45136767.0,187416571.99,358821853,27.072776414763,52.231091953589,2.514,6658679975.09,连续三个交易日内，涨幅偏离值累计达到30%的证券,20.01276732,4.24513246,-8.71369295,-9.25630386
37,300792,壹网壹创,2025-01-15,普通席位买入，成功率56.59%,31.33,19.9923,60968273.99,93755118.99,32786845.0,126541963.99,167399417,36.420840097669,75.59283434661,2.514,6658679975.09,日涨幅达到15%的前5只证券,20.01276732,4.24513246,-8.71369295,-9.25630386
38,301001,凯淳股份,2025-01-15,5家机构卖出，成功率14.21%,40.1,-0.2488,-61402156.0,55469498.0,116871654.0,172341152.0,737248554,-8.328555636611,23.376261786469,35.1897,2017030000.0,日换手率达到30%的前5只证券,-3.99002494,-0.24937656,-4.71321696,-6.18453865
39,301157,华塑科技,2025-01-15,1家机构卖出，成功率26.67%,53.46,-11.4167,-6470824.63,31201732.97,37672557.6,68874290.57,483876289,-1.337289050342,14.233863517541,42.487,1104486540.3,日换手率达到30%的前5只证券,2.28208006,-0.20576132,3.81593715,-4.75121586
40,301399,英特科技,2025-01-15,3家机构买入，成功率14.31%,28.21,1.4019,-41547675.94,28151604.02,69699279.96,97850883.98,526688221,-7.888476385729,18.578521424727,47.5278,1063878595.78,日换手率达到30%的前5只证券,-4.67919178,-3.89932648,-5.21091811,-2.516838
41,301601,惠通科技,2025-01-15,西藏自治区资金买入，成功率20.32%,47.4,301.6949,94926236.66,127141256.55,32215019.89,159356276.44,1286000312,7.381509613506,12.391620355999,81.25,1420677824.4,无价格涨跌幅限制的证券,-6.13924051,-17.65822785,-27.72151899,-33.27004219
42,600128,苏豪弘业,2025-01-15,买一主买，成功率53.59%,12.73,10.0259,15818605.36,90091859.37,74273254.01,164365113.38,811520128,1.949256070701,20.253978639455,27.7281,3141350275.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,9.97643362,-1.02120974,-24.98036135,-25.9230165
43,600128,苏豪弘业,2025-01-15,买一主买，成功率53.59%,12.73,10.0259,15818605.36,90091859.37,74273254.01,164365113.38,811520128,1.949256070701,20.253978639455,27.7281,3141350275.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,9.97643362,-1.02120974,-24.98036135,-25.9230165
44,600128,苏豪弘业,2025-01-15,浙江资金买入，成功率46.55%,12.73,10.0259,-47058971.54,158342715.18,205401686.72,363744401.9,2280534238,-2.063506469487,15.949964523181,27.7281,3141350275.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,9.97643362,-1.02120974,-24.98036135,-25.9230165
45,600202,哈空调,2025-01-15,普通席位卖出，成功率32.80%,5.3,-10.017,-12227967.63,36667610.26,48895577.89,85563188.15,578740345,-2.112859028344,14.784382821972,26.6162,2031705561.6,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-2.26415094,-12.0754717,-16.22641509,-13.39622642
46,600202,哈空调,2025-01-15,普通席位卖出，成功率32.80%,5.3,-10.017,-12227967.63,36667610.26,48895577.89,85563188.15,578740345,-2.112859028344,14.784382821972,26.6162,2031705561.6,有价格涨跌幅限制的日换手率达到20%的前五只证券,-2.26415094,-12.0754717,-16.22641509,-13.39622642
47,600202,哈空调,2025-01-15,普通席位卖出，成功率32.80%,5.3,-10.017,-12227967.63,36667610.26,48895577.89,85563188.15,578740345,-2.112859028344,14.784382821972,26.6162,2031705561.6,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-2.26415094,-12.0754717,-16.22641509,-13.39622642
48,600358,国旅联合,2025-01-15,普通席位买入，成功率42.22%,3.94,10.0559,23740157.0,33368305.0,9628148.0,42996453.0,47845191,49.618689995406,89.865777733022,2.4051,1989450440.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.89847716,20.81218274,-3.29949239,-12.18274112
49,600367,红星发展,2025-01-15,广东资金买入，成功率51.68%,13.15,10.0418,60811998.47,87897438.52,27085440.05,114982878.57,387021579,15.7128185532,29.709681529153,9.2232,4233947343.3,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.03802281,5.70342205,2.12927757,2.81368821
50,600423,*ST柳化,2025-01-15,普通席位买入，成功率43.39%,3.73,10.0295,-35643446.22,100737796.36,136381242.58,237119038.94,567250873,-6.283541888881,41.801440989585,17.4712,2979132446.98,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,4.28954424,14.74530831,-16.3538874,-16.62198391
51,600481,双良节能,2025-01-15,1家机构买入，成功率43.07%,5.6,6.6667,-5372116.0,129910686.5,135282802.5,265193489.0,847510898,-0.63386984317,31.290864769505,8.2867,10493095816.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,0.0,-3.21428571,-3.39285714,1.42857143
52,600673,东阳光,2025-01-15,2家机构卖出，成功率49.94%,11.47,-9.0404,-62175192.07,222669094.51,284844286.58,507513381.09,1383779570,-4.49314279658,36.675883362695,3.9092,34427869422.69,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,4.53356582,5.57977332,8.28247602,-6.27724499
53,600714,金瑞矿业,2025-01-15,买一主买，成功率45.54%,11.62,10.0379,54614260.56,81203280.56,26589020.0,107792300.56,208830163,26.152477101692,51.617208458531,6.2753,3348608292.26,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.9827883,20.99827883,-9.46643718,-8.2616179
54,600981,苏豪汇鸿,2025-01-15,买一主买，成功率51.66%,2.7,10.2041,11717953.5,31520676.5,19802723.0,51323399.5,121046529,9.68053656458,42.39972837222,2.1131,6054569618.4,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.0,5.55555556,-1.11111111,-4.07407407
55,600984,建设机械,2025-01-15,普通席位买入，成功率46.01%,3.5,10.0629,23811169.68,36692899.0,12881729.32,49574628.32,98282845,24.227188050977,50.440774603137,2.3412,4399653737.5,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,2.57142857,0.0,-4.57142857,-7.14285714
56,603015,弘讯科技,2025-01-15,普通席位卖出，成功率41.23%,14.07,-2.7643,-120616946.12,122367949.0,242984895.12,365352844.12,2099984866,-5.743705493923,17.397879862626,33.6774,5687361330.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-8.74200426,-14.00142146,-14.28571429,-12.22459133
57,603072,天和磁材,2025-01-15,西藏自治区资金买入，成功率34.02%,41.46,1.6675,-92563479.14,81758823.5,174322302.64,256081126.14,1271135601,-7.281951592511,20.145854300559,47.8615,2684353653.96,有价格涨跌幅限制的日换手率达到20%的前五只证券,-4.07621804,-7.40472745,-9.86493005,-13.98938736
58,603086,先达股份,2025-01-15,2家机构卖出，成功率33.05%,5.03,-10.0179,1304316.85,35505635.13,34201318.28,69706953.41,533704433,0.244389360356,13.06096578928,22.9863,2187110109.29,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-6.9582505,-13.32007952,-14.91053678,-13.91650099
59,603086,先达股份,2025-01-15,2家机构卖出，成功率33.05%,5.03,-10.0179,1304316.85,35505635.13,34201318.28,69706953.41,533704433,0.244389360356,13.06096578928,22.9863,2187110109.29,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-6.9582505,-13.32007952,-14.91053678,-13.91650099
60,603177,德创环保,2025-01-15,买一主买，成功率45.03%,8.69,10.0,15723139.0,55028308.0,39305169.0,94333477.0,198237157,7.931479263497,47.58617326216,4.102,1774428480.0,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.01150748,21.05868815,-11.73762946,-11.50747986
61,603215,比依股份,2025-01-15,普通席位买入，成功率50.12%,17.2,0.2915,-3298628.52,16600901.0,19899529.52,36500430.52,339782194,-0.970806763347,10.742302323235,28.4366,1221759516.0,有价格涨跌幅限制的日换手率达到20%的前五只证券,-0.52325581,-3.8372093,-1.80232558,-3.19767442
62,603322,超讯科技,2025-01-15,卖一主卖，成功率58.09%,38.54,-9.9953,-162819811.0,60354528.0,223174339.0,283528867.0,605784828,-26.877498985498,46.803560256877,9.4748,6073395117.84,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,1.71250649,-5.9159315,-3.50285418,5.42293721
63,603667,五洲新春,2025-01-15,上海资金买入，成功率49.53%,37.99,9.9884,-288536660.69,529011857.31,817548518.0,1346560375.31,6724788736,-4.290642754996,20.023831649929,3.8779,13912043232.3,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,6.08054751,10.58173203,15.45143459,16.21479337
64,603777,来伊份,2025-01-15,普通席位买入，成功率37.93%,22.36,9.9852,-15986581.22,211489886.58,227476467.8,438966354.38,1960987544,-0.815231145599,22.384963929174,0.797,7500883542.88,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.01788909,-0.98389982,-24.7763864,-30.76923077
65,605389,长龄液压,2025-01-15,卖一主卖，成功率37.46%,25.1,-10.0036,-24889986.1,21441140.8,46331126.9,67772267.7,182197772,-13.660971715944,37.197089160893,5.2956,3420295676.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-7.56972112,-10.6374502,1.47410359,0.83665339
66,688426,康为世纪,2025-01-15,卖一主卖，成功率43.12%,25.72,-18.7362,3238400.0,82113700.0,78875300.0,160989000.0,232623300,1.392121941353,69.205879204706,21.0108,977188499.04,有价格涨跌幅限制的日收盘价格跌幅达到15%的前五只证券,6.5318818,1.8273717,-11.74183515,-6.80404355
67,920075,柏星龙,2025-01-15,西藏自治区资金买入，成功率34.09%,31.7,7.6766,-6316018.67,24329507.9,30645526.57,54975034.47,326981100,-1.931615824279,16.812908902074,40.7772,780572875.0,当日换手率达到20%的前5只股票,-0.78864353,-6.75078864,-9.21135647,2.17665615
68,920116,星图测控,2025-01-15,主力做T，成功率23.62%,49.07,-9.9633,-17726202.85,38163409.47,55889612.32,94053021.79,538135600,-3.294003007792,17.477569183306,40.478,1281953750.0,当日换手率达到20%的前5只股票,3.36254331,-1.60994498,3.17913185,2.54738129
69,920533,骏创科技,2025-01-15,西藏自治区资金买入，成功率31.29%,41.46,13.0316,-11184670.25,69651324.23,80835994.48,150487318.71,787876300,-1.419597245151,19.100373841681,52.3771,1573831343.1,当日换手率达到20%的前5只股票,-5.69223348,-2.87023637,-18.18620357,2.29136517
70,920651,天罡股份,2025-01-15,天津资金卖出，成功率46.59%,25.1,-9.0909,-38307361.14,11062642.85,49370003.99,60432646.84,133171100,-28.765521303046,45.379700881047,33.5547,383399262.1,当日换手率达到20%的前5只股票,-3.5059761,-10.55776892,-15.73705179,-18.88446215
71,920926,鸿智科技,2025-01-15,主力做T，成功率48.96%,26.69,-3.1919,-25907383.0,28101640.11,54009023.11,82110663.22,310228500,-8.35106477967,26.467801385108,63.9385,430999941.92,当日换手率达到20%的前5只股票,1.72349194,0.97414762,-2.5477707,-10.82802548
