code,date,close,preclose,pct_chg,turn,amount,circ_mktcap_yi,board_number,is_first_board,ret_20d_prior,isST,board
sh.603681,2025-05-27,18.63,16.94,9.976387249114516,20.7005,686185065.07,33.14823627786768,3,False,30.508474576271194,0,MAIN
sh.603693,2025-05-29,16.8,15.27,10.019646365422409,6.169,908137049.66,147.20976651969525,3,False,14.21091997008228,0,MAIN
sh.603787,2025-06-12,15.46,14.05,10.035587188612103,20.6751,705452087.03,34.12085489453497,3,False,24.116607773851584,0,MAIN
sh.603813,2025-05-07,12.76,12.15,5.020576131687249,0.2818,3234660.0,11.478566359119945,3,False,-13.523131672597867,1,MAIN
sh.603838,2025-05-07,4.92,4.69,4.904051172707868,1.441,22591166.0,15.677422623178348,3,False,-6.573705179282852,1,MAIN
sh.603843,2025-05-12,2.51,2.39,5.020920502092041,11.4897,199969194.88,17.404213763631777,3,False,-22.149837133550477,1,MAIN
sh.603843,2025-05-27,3.17,3.02,4.966887417218535,5.0766,111461133.24,21.95586282945278,3,False,-3.514376996805113,1,MAIN
sh.603879,2025-06-04,6.53,5.94,9.932659932659927,20.363,477797232.46,23.463990200854486,3,False,12.5,0,MAIN
sh.603900,2025-05-22,10.76,9.78,10.020449897750506,20.5482,738012968.03,35.91618575009003,3,False,54.25867507886435,0,MAIN
sh.603928,2025-06-23,15.11,13.74,9.97088791848617,10.8013,414256178.12,38.35243703257941,3,False,33.52769679300294,0,MAIN
sh.603948,2025-06-24,23.73,21.57,10.01390820584145,9.0026,346886860.24,38.53185304689757,3,False,13.168940188877244,0,MAIN
sh.603959,2025-05-15,4.0,3.81,4.986876640419946,1.2661,24830784.0,19.612024326672458,3,False,13.056379821958464,1,MAIN
sh.603959,2025-06-10,5.1,4.86,4.938271604938249,9.6872,236727855.66,24.43718057436617,3,False,40.462427745664755,1,MAIN
sh.605055,2025-05-13,7.69,6.99,10.014306151645204,1.2509,42325760.0,33.83624590294988,3,False,50.64655172413794,0,MAIN
sh.605099,2025-06-04,30.77,27.97,10.010725777618878,2.1887,266298691.25,121.66979999543108,3,False,38.877855014895715,0,MAIN
sh.605136,2025-05-19,10.37,9.43,9.968186638388122,19.8711,791250587.8,39.81916390134417,3,False,26.917900403768513,0,MAIN
sh.605138,2025-05-15,8.49,7.72,9.97409326424872,7.1596,329903610.77,46.0784975096374,3,False,34.02777777777777,0,MAIN
sh.605388,2025-05-28,8.46,7.69,10.013003901170348,0.7202,36587706.48,50.80214729241877,3,False,21.870047543581638,0,MAIN
sh.688280,2025-05-06,8.38,6.98,20.057306590257884,11.41,473914696.47,41.53503036546889,3,False,28.78228782287824,0,STAR
sh.688336,2025-05-21,47.24,39.37,19.989839979679974,1.3668,394852617.52,288.8883651741293,3,False,45.43775397118581,0,STAR
sz.000026,2025-06-30,15.82,14.38,10.01390820584145,2.3182,133772575.3,57.70536420498662,3,False,0.0,0,MAIN
sz.000504,2025-06-09,8.15,7.76,5.025773195876293,1.8296,46141079.5,25.21921704197639,3,False,22.590837282780395,1,MAIN
sz.000518,2025-06-11,2.67,2.54,5.118110236220463,2.0972,56751995.01,27.060840649437342,3,False,30.25641025641026,1,MAIN
sz.000559,2025-05-12,9.28,8.44,9.952606635071092,10.7625,3271672227.7,303.9881280092915,3,False,34.609250398724086,0,MAIN
sz.000565,2025-05-16,14.01,12.74,9.968602825745675,32.9021,1882452433.15,57.21374724257723,3,False,155.31062124248498,0,MAIN
sz.000637,2025-06-23,5.36,4.87,10.061601642710482,8.5302,167028949.97,19.580894934468123,3,False,24.871794871794872,0,MAIN
sz.301316,2025-05-22,50.11,41.76,19.995210727969347,1.1053,134494388.13,121.68134273952772,3,False,56.11214953271026,0,CHINEXT
