code,date,open,high,low,close,preclose,volume,amount,turn,isST,board,limitpct,limit_price,is_zt,pct_chg
sh.603579,2025-05-12,25.0,27.06,25.0,27.06,24.6,17635868.0,458998670.96,9.9415,0,MAIN,0.1,27.06,True,9.999999999999986
sh.603579,2025-06-17,22.25,23.74,22.2,23.74,21.58,11078098.0,256268866.36,6.2448,0,MAIN,0.1,23.74,True,10.00926784059315
sh.603579,2025-06-30,25.22,27.26,25.22,27.26,24.78,12628380.0,335144685.6,7.1187,0,MAIN,0.1,27.26,True,10.008071025020172
sh.603580,2025-05-27,14.01,14.01,14.01,14.01,13.34,3289700.0,46088697.0,2.5175,1,MAIN,0.05,14.01,True,5.02248875562219
sh.603580,2025-05-28,14.71,14.71,14.71,14.71,14.01,1744788.0,25665831.48,1.3352,1,MAIN,0.05,14.71,True,4.996431120628131
sh.603585,2025-06-05,15.95,17.33,15.8,17.33,15.75,5080513.0,85964259.21,2.8225,0,MAIN,0.1,17.33,True,10.031746031746014
sh.603585,2025-06-06,18.22,19.06,17.88,19.06,17.33,17588573.0,330261066.48,9.7712,0,MAIN,0.1,19.06,True,9.982688978649733
sh.603585,2025-06-16,20.18,21.84,19.88,21.84,19.85,18504799.0,388066513.2,10.2803,0,MAIN,0.1,21.84,True,10.025188916876559
sh.603585,2025-06-17,22.28,24.02,22.28,24.02,21.84,30246785.0,719028566.46,16.8035,0,MAIN,0.1,24.02,True,9.98168498168499
sh.603586,2025-05-06,18.59,18.59,18.18,18.59,16.9,7031000.0,130562064.0,3.5863,0,MAIN,0.1,18.59,True,10.000000000000009
sh.603586,2025-06-11,17.41,19.09,17.36,19.09,17.35,6165600.0,114265515.0,3.1449,0,MAIN,0.1,19.09,True,10.028818443804033
sh.603587,2025-06-11,12.6,14.05,12.6,14.05,12.77,21121873.0,287582709.25,4.4552,0,MAIN,0.1,14.05,True,10.023492560689128
sh.603587,2025-06-16,13.38,14.44,13.2,14.44,13.13,19129288.0,265866054.92,4.0349,0,MAIN,0.1,14.44,True,9.97715156130996
sh.603595,2025-05-12,17.12,18.44,17.1,18.44,16.76,6596174.0,117266125.36,2.8378,0,MAIN,0.1,18.44,True,10.023866348448696
sh.603598,2025-06-09,16.5,18.21,16.47,18.21,16.55,31472900.0,554539328.13,11.7496,0,MAIN,0.1,18.21,True,10.030211480362539
sh.603599,2025-05-27,10.77,11.86,10.72,11.86,10.78,33565204.0,388132580.68,3.6874,0,MAIN,0.1,11.86,True,10.018552875695729
sh.603600,2025-05-12,10.38,11.12,10.38,11.12,10.11,7832850.0,86047008.0,2.6038,0,MAIN,0.1,11.12,True,9.990108803165176
sh.603601,2025-06-30,3.78,4.06,3.78,4.06,3.69,21754610.0,87044299.6,2.1294,0,MAIN,0.1,4.06,True,10.027100271002709
sh.603607,2025-05-20,20.9,22.77,20.69,22.77,20.7,21827005.0,477013211.78,12.2269,0,MAIN,0.1,22.77,True,10.000000000000009
sh.603607,2025-05-22,21.5,24.07,21.5,24.07,21.88,36907335.0,866487182.32,20.6744,0,MAIN,0.1,24.07,True,10.009140767824508
sh.603607,2025-05-23,23.2,26.48,23.05,26.48,24.07,40341704.0,1008164951.31,22.5983,0,MAIN,0.1,26.48,True,10.012463647694236
sh.603607,2025-05-26,25.99,29.13,24.96,29.13,26.48,36038721.0,954962125.37,20.1879,0,MAIN,0.1,29.13,True,10.007552870090631
sh.603607,2025-05-27,32.02,32.04,31.68,32.04,29.13,19104124.0,611822868.71,10.7016,0,MAIN,0.1,32.04,True,9.989701338825952
sh.603610,2025-05-06,10.29,11.3,10.29,11.3,10.27,8014622.0,85805047.82,2.2357,0,MAIN,0.1,11.3,True,10.029211295034091
sh.603610,2025-05-07,12.43,12.43,11.68,12.43,11.3,40761521.0,501725778.38,11.3704,0,MAIN,0.1,12.43,True,9.999999999999986
sh.603610,2025-05-08,13.67,13.67,13.67,13.67,12.43,33108294.0,452590378.98,9.2355,0,MAIN,0.1,13.67,True,9.975864843121474
sh.603610,2025-05-09,13.12,15.04,13.0,15.04,13.67,88384533.0,1265755965.08,24.6547,0,MAIN,0.1,15.04,True,10.021945866861737
sh.603610,2025-06-17,12.94,13.16,12.82,13.16,11.96,32059264.0,419795198.46,8.9429,0,MAIN,0.1,13.16,True,10.033444816053505
sh.603613,2025-06-30,21.57,23.69,21.57,23.69,21.54,30649457.0,713179008.85,4.2537,0,MAIN,0.1,23.69,True,9.981429897864459
sh.603616,2025-06-20,4.05,4.46,4.05,4.46,4.05,20650100.0,88136386.0,5.4147,0,MAIN,0.1,4.46,True,10.123456790123452
sh.603616,2025-06-27,4.76,5.03,4.68,5.03,4.57,29767200.0,147159776.72,7.8054,0,MAIN,0.1,5.03,True,10.065645514223199
sh.603619,2025-06-13,20.53,20.53,19.6,20.53,18.66,72810692.0,1478934160.58,15.7484,0,MAIN,0.1,20.53,True,10.021436227224022
sh.603630,2025-05-13,17.72,19.37,17.43,19.37,17.61,17245650.0,321494376.3,7.6578,0,MAIN,0.1,19.37,True,9.994321408290752
sh.603630,2025-05-15,19.86,21.97,19.75,21.97,19.97,15930330.0,339578562.8,7.0737,0,MAIN,0.1,21.97,True,10.01502253380071
sh.603630,2025-05-19,22.1,24.88,21.61,24.88,22.62,22674320.0,535100251.9,10.0683,0,MAIN,0.1,24.88,True,9.991158267020328
sh.603630,2025-05-20,26.02,27.37,25.41,27.37,24.88,19839739.0,535781836.46,8.8097,0,MAIN,0.1,27.37,True,10.008038585209022
sh.603630,2025-06-12,23.15,25.56,23.1,25.56,23.24,20501808.0,499399795.06,9.1036,0,MAIN,0.1,25.56,True,9.982788296041312
sh.603637,2025-06-25,10.1,11.03,10.03,11.03,10.03,17734845.0,189575867.08,7.4302,0,MAIN,0.1,11.03,True,9.970089730807574
sh.603639,2025-05-27,13.51,14.8,13.41,14.8,13.45,9027762.0,129297955.28,2.6562,0,MAIN,0.1,14.8,True,10.037174721189611
sh.603639,2025-05-28,16.28,16.28,15.89,16.28,14.8,37726794.0,612527727.91,11.1001,0,MAIN,0.1,16.28,True,10.000000000000009
sh.603657,2025-05-06,17.0,18.51,16.85,18.51,16.83,6418200.0,115746941.0,4.7475,0,MAIN,0.1,18.51,True,9.982174688057066
sh.603657,2025-05-07,19.15,20.36,18.89,20.36,18.51,7782281.0,156438544.4,5.7565,0,MAIN,0.1,20.36,True,9.994597514856828
sh.603657,2025-05-08,21.79,22.4,21.45,22.4,20.36,4870940.0,107872786.0,3.603,0,MAIN,0.1,22.4,True,10.019646365422386
sh.603657,2025-05-09,22.4,24.64,21.54,24.64,22.4,23059566.0,547473024.86,17.0571,0,MAIN,0.1,24.64,True,10.000000000000009
sh.603657,2025-05-12,24.7,27.1,23.5,27.1,24.64,20658557.0,524003188.99,15.2811,0,MAIN,0.1,27.1,True,9.983766233766245
sh.603657,2025-06-05,23.55,26.0,23.17,26.0,23.64,19320900.0,481411468.4,14.2917,0,MAIN,0.1,26.0,True,9.983079526226724
sh.603657,2025-06-24,33.55,36.4,33.22,36.4,33.09,4754140.0,169015434.6,3.5166,0,MAIN,0.1,36.4,True,10.00302206104562
sh.603665,2025-05-16,19.86,22.08,19.86,22.08,20.07,9518136.0,203862313.88,5.9426,0,MAIN,0.1,22.08,True,10.01494768310911
sh.603669,2025-06-30,4.95,5.4,4.93,5.4,4.91,24369156.0,129105173.64,3.3788,0,MAIN,0.1,5.4,True,9.97963340122201
sh.603679,2025-06-05,12.9,14.18,12.78,14.18,12.89,11283966.0,155251940.08,6.8562,0,MAIN,0.1,14.18,True,10.007757951900697
sh.603679,2025-06-06,15.6,15.6,15.6,15.6,14.18,6247104.0,97454822.4,3.7957,0,MAIN,0.1,15.6,True,10.014104372355437
sh.603680,2025-05-28,9.9,10.87,9.87,10.87,9.88,12644927.0,131940438.32,1.6135,0,MAIN,0.1,10.87,True,10.020242914979738
sh.603680,2025-06-06,10.98,11.51,10.7,11.51,10.46,14001489.0,156917052.71,1.7865,0,MAIN,0.1,11.51,True,10.038240917782026
sh.603681,2025-05-23,14.0,15.4,13.91,15.4,14.0,12486743.0,187821168.92,6.5331,0,MAIN,0.1,15.4,True,10.000000000000009
sh.603681,2025-05-26,15.85,16.94,15.77,16.94,15.4,38122928.0,631069628.52,19.946,0,MAIN,0.1,16.94,True,10.000000000000009
sh.603681,2025-05-27,16.01,18.63,15.94,18.63,16.94,39565142.0,686185065.07,20.7005,0,MAIN,0.1,18.63,True,9.976387249114516
sh.603681,2025-05-29,16.02,18.45,16.02,18.45,16.77,39945025.0,709711454.89,20.8993,0,MAIN,0.1,18.45,True,10.017889087656528
sh.603681,2025-06-03,17.29,18.65,17.29,18.65,16.95,13049185.0,238499777.5,6.8274,0,MAIN,0.1,18.64,True,10.029498525073732
sh.603685,2025-06-19,12.87,14.12,12.66,14.12,12.84,6356355.0,88083166.82,4.7012,0,MAIN,0.1,14.12,True,9.968847352024923
sh.603686,2025-05-19,13.27,14.61,13.1,14.61,13.28,44296001.0,618433932.01,10.6627,0,MAIN,0.1,14.61,True,10.015060240963859
sh.603686,2025-05-29,15.15,16.18,14.78,16.18,14.71,107257978.0,1685016573.22,25.8185,0,MAIN,0.1,16.18,True,9.99320190346702
sh.603686,2025-05-30,16.98,17.8,16.1,17.8,16.18,175270087.0,3002420792.71,42.19,0,MAIN,0.1,17.8,True,10.012360939431408
sh.603688,2025-06-16,31.31,34.4,31.3,34.4,31.27,33821566.0,1132274751.18,6.2438,0,MAIN,0.1,34.4,True,10.009593859929634
sh.603693,2025-05-20,12.2,13.4,12.11,13.4,12.18,36862670.0,474010789.91,4.135,0,MAIN,0.1,13.4,True,10.016420361247945
sh.603693,2025-05-27,13.2,13.88,13.2,13.88,12.62,19692225.0,269468575.6,2.2089,0,MAIN,0.1,13.88,True,9.984152139461177
sh.603693,2025-05-28,15.27,15.27,15.27,15.27,13.88,9193878.0,140390517.06,1.0313,0,MAIN,0.1,15.27,True,10.014409221902
sh.603693,2025-05-29,16.8,16.8,15.8,16.8,15.27,54995283.0,908137049.66,6.169,0,MAIN,0.1,16.8,True,10.019646365422407
sh.603697,2025-05-27,12.85,14.05,12.85,14.05,12.77,16049797.0,219714085.15,3.7527,0,MAIN,0.1,14.05,True,10.023492560689128
sh.603697,2025-06-03,13.24,14.48,13.22,14.48,13.16,16038063.0,223702940.29,3.7499,0,MAIN,0.1,14.48,True,10.030395136778125
sh.603697,2025-06-04,15.33,15.93,15.1,15.93,14.48,36837670.0,573673018.28,8.6131,0,MAIN,0.1,15.93,True,10.013812154696122
sh.603701,2025-05-29,17.39,19.14,17.25,19.14,17.4,12430513.0,229442713.98,4.7561,0,MAIN,0.1,19.14,True,10.000000000000009
sh.603706,2025-06-13,19.0,20.78,19.0,20.78,18.89,10161015.0,207566140.7,5.3653,0,MAIN,0.1,20.78,True,10.005293806246684
sh.603711,2025-06-04,13.63,15.02,13.5,15.02,13.65,13919233.0,201768470.66,3.3729,0,MAIN,0.1,15.02,True,10.036630036630022
sh.603712,2025-05-12,20.0,21.99,19.58,21.99,19.99,29057105.0,621526344.85,3.7639,0,MAIN,0.1,21.99,True,10.005002501250626
sh.603716,2025-05-23,10.9,11.95,10.89,11.95,10.86,57353834.0,670206758.49,30.0254,0,MAIN,0.1,11.95,True,10.036832412523022
sh.603716,2025-06-10,13.4,13.46,13.39,13.46,12.24,24887396.0,334706357.22,13.0289,0,MAIN,0.1,13.46,True,9.967320261437917
sh.603716,2025-06-23,12.15,13.37,11.65,13.37,12.15,40592327.0,522483266.42,21.2506,0,MAIN,0.1,13.37,True,10.041152263374475
sh.603721,2025-05-14,16.73,17.7,16.32,17.7,16.86,10336740.0,176200257.2,7.9513,1,MAIN,0.05,17.7,True,4.982206405693956
sh.603721,2025-05-15,18.59,18.59,18.59,18.59,17.7,1061514.0,19733545.26,0.8165,1,MAIN,0.05,18.58,True,5.028248587570627
sh.603721,2025-06-11,19.12,20.08,19.12,20.08,19.12,5070700.0,101120938.0,3.9005,1,MAIN,0.05,20.08,True,5.020920502092041
sh.603722,2025-06-11,39.71,42.82,39.71,42.82,38.93,3799310.0,158713922.65,3.97,0,MAIN,0.1,42.82,True,9.992293860775758
sh.603725,2025-05-20,7.19,7.91,7.18,7.91,7.19,15939047.0,122235413.29,5.5603,0,MAIN,0.1,7.91,True,10.01390820584145
sh.603725,2025-06-11,7.56,8.33,7.52,8.33,7.57,24792000.0,200450962.08,8.6486,0,MAIN,0.1,8.33,True,10.039630118890353
sh.603757,2025-05-07,21.6,23.57,21.6,23.57,21.43,5468127.0,126131057.39,3.3191,0,MAIN,0.1,23.57,True,9.98600093327111
sh.603758,2025-05-06,11.88,12.97,11.76,12.97,11.79,20081280.0,248849106.6,4.5764,0,MAIN,0.1,12.97,True,10.008481764206966
sh.603758,2025-05-16,12.18,13.5,12.18,13.5,12.27,18562345.0,245425860.5,4.2303,0,MAIN,0.1,13.5,True,10.02444987775062
sh.603758,2025-06-12,13.19,14.18,13.18,14.18,12.89,37715400.0,523409159.5,8.5952,0,MAIN,0.1,14.18,True,10.007757951900697
sh.603767,2025-05-27,15.19,16.71,14.92,16.71,15.19,36858807.0,605910805.87,11.9427,0,MAIN,0.1,16.71,True,10.00658327847268
sh.603768,2025-05-21,12.24,13.49,12.12,13.49,12.26,21585699.0,285771175.35,9.0713,0,MAIN,0.1,13.49,True,10.03262642740621
sh.603768,2025-05-27,12.64,13.86,12.38,13.86,12.6,18729135.0,245265969.82,7.8708,0,MAIN,0.1,13.86,True,10.000000000000009
sh.603776,2025-06-24,20.01,20.01,20.01,20.01,18.19,2469304.0,49410773.04,1.0263,0,MAIN,0.1,20.01,True,10.00549752611326
sh.603776,2025-06-25,22.01,22.01,22.01,22.01,20.01,1559105.0,34315901.05,0.648,0,MAIN,0.1,22.01,True,9.995002498750626
sh.603777,2025-05-26,12.89,14.19,12.78,14.19,12.9,18138936.0,248777129.24,5.4239,0,MAIN,0.1,14.19,True,9.999999999999986
sh.603787,2025-06-10,11.6,12.77,11.48,12.77,11.61,7063670.0,87762094.9,3.0692,0,MAIN,0.1,12.77,True,9.991386735572782
sh.603787,2025-06-11,14.05,14.05,14.05,14.05,12.77,9365821.0,131589785.05,4.0696,0,MAIN,0.1,14.05,True,10.023492560689128
sh.603787,2025-06-12,14.19,15.46,13.81,15.46,14.05,47582419.0,705452087.03,20.6751,0,MAIN,0.1,15.46,True,10.035587188612105
sh.603797,2025-05-29,4.3,4.73,4.26,4.73,4.3,29178283.0,134170809.92,4.9921,0,MAIN,0.1,4.73,True,10.000000000000009
sh.603800,2025-06-24,23.8,26.04,23.8,26.04,23.67,14487939.0,371529766.63,6.9654,0,MAIN,0.1,26.04,True,10.012674271229383
sh.603803,2025-05-14,9.36,10.44,9.36,10.44,9.49,15156408.0,156699021.52,3.5672,0,MAIN,0.1,10.44,True,10.01053740779767
sh.603809,2025-05-08,15.68,15.68,15.68,15.68,14.25,17993942.0,282145010.56,2.1587,0,MAIN,0.1,15.68,True,10.035087719298241
sh.603813,2025-05-06,12.15,12.15,12.15,12.15,11.57,453104.0,5505213.6,0.5038,1,MAIN,0.05,12.15,True,5.012964563526356
sh.603813,2025-05-07,12.76,12.76,12.76,12.76,12.15,253500.0,3234660.0,0.2818,1,MAIN,0.05,12.76,True,5.020576131687249
sh.603813,2025-05-08,13.4,13.4,13.4,13.4,12.76,83900.0,1124260.0,0.0933,1,MAIN,0.05,13.4,True,5.0156739811912265
sh.603813,2025-05-09,14.0,14.07,13.4,14.07,13.4,4100233.0,56856955.3,4.5588,1,MAIN,0.05,14.07,True,5.000000000000004
sh.603818,2025-06-09,4.35,4.35,4.2,4.35,3.95,67866600.0,294392273.2,9.8853,0,MAIN,0.1,4.35,True,10.126582278481
sh.603818,2025-06-12,4.15,4.65,4.15,4.65,4.23,138606439.0,622415959.07,20.189,0,MAIN,0.1,4.65,True,9.92907801418439
sh.603818,2025-06-30,4.73,5.14,4.68,5.14,4.67,62481800.0,312839689.0,9.1009,0,MAIN,0.1,5.14,True,10.064239828693777
sh.603823,2025-06-04,10.39,11.44,10.35,11.44,10.4,19738787.0,223578881.72,4.8023,0,MAIN,0.1,11.44,True,9.999999999999986
sh.603823,2025-06-10,11.53,12.82,11.53,12.82,11.65,20668710.0,254861445.32,5.0285,0,MAIN,0.1,12.82,True,10.042918454935613
sh.603823,2025-06-19,11.16,12.35,11.07,12.35,11.23,26747450.0,318153014.7,6.5074,0,MAIN,0.1,12.35,True,9.973285841495994
sh.603828,2025-05-09,4.63,5.04,4.61,5.04,4.8,21259811.0,101268894.27,3.5674,1,MAIN,0.05,5.04,True,5.000000000000004
sh.603828,2025-05-12,5.13,5.29,5.06,5.29,5.04,9984702.0,52450401.27,1.6755,1,MAIN,0.05,5.29,True,4.960317460317465
sh.603828,2025-05-14,5.33,5.59,5.17,5.59,5.32,12737332.0,69759315.8,2.1374,1,MAIN,0.05,5.59,True,5.07518796992481
sh.603828,2025-05-27,4.99,5.23,4.99,5.23,4.98,12872372.0,66839640.71,2.16,1,MAIN,0.05,5.23,True,5.020080321285136
sh.603828,2025-06-17,5.24,5.55,5.24,5.55,5.29,4712699.0,25922317.45,0.7908,1,MAIN,0.05,5.55,True,4.914933837429114
sh.603829,2025-06-06,16.38,17.61,16.38,17.61,16.01,3824370.0,66770166.28,2.3902,0,MAIN,0.1,17.61,True,9.993753903810099
sh.603829,2025-06-09,18.85,19.37,18.61,19.37,17.61,5441750.0,104211402.5,3.4011,0,MAIN,0.1,19.37,True,9.994321408290752
sh.603836,2025-05-14,13.01,14.33,12.98,14.33,13.03,14232588.0,195809128.1,6.9348,0,MAIN,0.1,14.33,True,9.976976208749043
sh.603836,2025-05-15,15.76,15.76,15.76,15.76,14.33,5837432.0,91997928.32,2.8443,0,MAIN,0.1,15.76,True,9.979064898813682
sh.603838,2025-05-06,4.47,4.69,4.42,4.69,4.47,3931100.0,18069791.0,1.2284,1,MAIN,0.05,4.69,True,4.921700223713654
sh.603838,2025-05-07,4.8,4.92,4.8,4.92,4.69,4611400.0,22591166.0,1.441,1,MAIN,0.05,4.92,True,4.904051172707868
sh.603838,2025-05-08,4.98,5.17,4.95,5.17,4.92,6056700.0,30936819.0,1.8926,1,MAIN,0.05,5.17,True,5.081300813008127
sh.603838,2025-05-27,5.14,5.4,5.1,5.4,5.14,2587802.0,13749107.68,0.8086,1,MAIN,0.05,5.4,True,5.058365758754868
sh.603838,2025-05-28,5.6,5.67,5.5,5.67,5.4,2115100.0,11914998.0,0.6609,1,MAIN,0.05,5.67,True,4.999999999999982
sh.603838,2025-06-06,6.09,6.33,6.0,6.33,6.03,2512500.0,15727880.0,0.7851,1,MAIN,0.05,6.33,True,4.975124378109452
sh.603838,2025-06-09,6.55,6.65,6.38,6.65,6.33,1419400.0,9314985.0,0.4435,1,MAIN,0.05,6.65,True,5.0552922590837435
sh.603838,2025-06-26,6.17,6.48,6.14,6.48,6.17,1171400.0,7428472.0,0.366,1,MAIN,0.05,6.48,True,5.024311183144259
sh.603838,2025-06-27,6.8,6.8,6.78,6.8,6.48,1435800.0,9763304.0,0.4487,1,MAIN,0.05,6.8,True,4.938271604938271
sh.603839,2025-05-15,6.17,6.79,6.17,6.79,6.17,12668080.0,82505785.6,3.1733,0,MAIN,0.1,6.79,True,10.048622366288495
sh.603839,2025-05-16,7.0,7.47,6.67,7.47,6.79,42298648.0,300662393.2,10.5955,0,MAIN,0.1,7.47,True,10.014727540500722
sh.603839,2025-05-22,6.9,7.58,6.9,7.58,6.89,10621360.0,78867342.8,2.6606,0,MAIN,0.1,7.58,True,10.0145137880987
sh.603839,2025-05-28,7.28,8.17,7.27,8.17,7.43,18040549.0,142823404.25,4.5887,0,MAIN,0.1,8.17,True,9.959623149394359
sh.603843,2025-05-08,2.06,2.28,2.06,2.28,2.17,138971270.0,296143559.48,19.8637,1,MAIN,0.05,2.28,True,5.069124423963123
sh.603843,2025-05-09,2.39,2.39,2.39,2.39,2.28,56303378.0,134565073.42,8.0477,1,MAIN,0.05,2.39,True,4.824561403508776
sh.603843,2025-05-12,2.51,2.51,2.39,2.51,2.39,80384308.0,199969194.88,11.4897,1,MAIN,0.05,2.51,True,5.020920502092041
sh.603843,2025-05-13,2.64,2.64,2.53,2.64,2.51,111212193.0,292920423.32,15.896,1,MAIN,0.05,2.64,True,5.179282868525914
sh.603843,2025-05-21,2.51,2.67,2.51,2.67,2.54,65171466.0,170049307.98,9.3152,1,MAIN,0.05,2.67,True,5.118110236220463
sh.603843,2025-05-23,2.71,2.88,2.69,2.88,2.74,83439612.0,235470771.52,11.9264,1,MAIN,0.05,2.88,True,5.109489051094873
sh.603843,2025-05-26,2.9,3.02,2.83,3.02,2.88,72824600.0,213036558.6,10.4091,1,MAIN,0.05,3.02,True,4.861111111111116
sh.603843,2025-05-27,3.07,3.17,3.02,3.17,3.02,35516872.0,111461133.24,5.0766,1,MAIN,0.05,3.17,True,4.966887417218535
sh.603843,2025-06-04,3.24,3.4,3.19,3.4,3.24,54333480.0,182247360.0,7.7661,1,MAIN,0.05,3.4,True,4.938271604938271
sh.603859,2025-06-30,29.76,32.32,29.74,32.32,29.38,12152308.0,389031479.56,4.9663,0,MAIN,0.1,32.32,True,10.006807351940106
sh.603863,2025-06-04,13.13,14.41,13.13,14.41,13.1,8481920.0,119835512.2,4.1446,0,MAIN,0.1,14.41,True,10.000000000000009
sh.603869,2025-06-09,6.54,6.81,6.54,6.81,6.49,4783756.0,32170626.26,0.9482,1,MAIN,0.05,6.81,True,4.930662557781185
sh.603871,2025-06-27,9.83,10.81,9.83,10.81,9.83,53781677.0,567425048.28,3.9314,0,MAIN,0.1,10.81,True,9.969481180061045
sh.603879,2025-05-30,4.94,5.4,4.89,5.4,4.91,17902931.0,92178476.4,4.9821,0,MAIN,0.1,5.4,True,9.97963340122201
sh.603879,2025-06-03,5.94,5.94,5.94,5.94,5.4,5413130.0,32153992.2,1.5064,0,MAIN,0.1,5.94,True,10.000000000000009
sh.603879,2025-06-04,6.53,6.53,6.47,6.53,5.94,73173182.0,477797232.46,20.363,0,MAIN,0.1,6.53,True,9.932659932659927
sh.603879,2025-06-06,5.62,6.47,5.6,6.47,5.88,80516634.0,493746124.11,22.4065,0,MAIN,0.1,6.47,True,10.034013605442183
sh.603879,2025-06-10,6.67,7.38,6.4,7.38,6.71,90500492.0,633936498.64,25.1849,0,MAIN,0.1,7.38,True,9.985096870342769
sh.603880,2025-06-13,5.71,6.3,5.5,6.3,5.73,11558355.0,68387179.64,3.9988,0,MAIN,0.1,6.3,True,9.947643979057585
sh.603880,2025-06-23,5.43,5.94,5.38,5.94,5.4,8114240.0,47154813.2,2.8073,0,MAIN,0.1,5.94,True,10.000000000000009
sh.603900,2025-05-06,6.96,7.38,6.76,7.38,6.71,64892580.0,461370231.1,19.0017,0,MAIN,0.1,7.38,True,9.985096870342769
sh.603900,2025-05-20,7.94,8.89,7.94,8.89,8.08,20674641.0,175780771.72,6.0539,0,MAIN,0.1,8.89,True,10.024752475247523
sh.603900,2025-05-21,9.59,9.78,8.48,9.78,8.89,47419059.0,431827245.48,13.8852,0,MAIN,0.1,9.78,True,10.011248593925748
sh.603900,2025-05-22,10.17,10.76,10.05,10.76,9.78,70173984.0,738012968.03,20.5482,0,MAIN,0.1,10.76,True,10.020449897750506
sh.603900,2025-05-26,11.53,12.6,10.95,12.6,11.45,72315924.0,882678243.57,21.1754,0,MAIN,0.1,12.6,True,10.043668122270756
sh.603900,2025-05-27,12.83,13.86,12.4,13.86,12.6,55084693.0,726890304.97,16.1298,0,MAIN,0.1,13.86,True,10.000000000000009
sh.603900,2025-06-04,11.54,13.04,11.4,13.04,11.85,76582685.0,954797066.65,22.4248,0,MAIN,0.1,13.04,True,10.042194092827007
sh.603901,2025-05-20,10.53,11.52,10.18,11.52,10.47,23829263.0,263672021.74,4.9199,0,MAIN,0.1,11.52,True,10.028653295128919
sh.603901,2025-06-05,10.95,11.91,10.56,11.91,10.83,35105920.0,395204679.37,7.2481,0,MAIN,0.1,11.91,True,9.972299168975063
sh.603906,2025-05-12,11.2,11.2,11.2,11.2,10.18,5821542.0,65201270.4,1.0302,0,MAIN,0.1,11.2,True,10.019646365422386
sh.603906,2025-05-21,11.17,12.23,11.14,12.23,11.12,47599657.0,567154350.31,8.4235,0,MAIN,0.1,12.23,True,9.982014388489224
sh.603906,2025-06-03,12.25,12.66,12.0,12.66,11.51,45743959.0,575808560.7,8.0951,0,MAIN,0.1,12.66,True,9.991311902693312
sh.603906,2025-06-04,12.75,13.93,12.67,13.93,12.66,121141268.0,1634914648.55,21.4379,0,MAIN,0.1,13.93,True,10.031595576619278
sh.603906,2025-06-10,13.77,15.33,13.77,15.33,13.94,105405342.0,1581432725.33,18.6532,0,MAIN,0.1,15.33,True,9.971305595408907
sh.603906,2025-06-24,13.42,14.76,13.32,14.76,13.42,61726274.0,879599230.4,10.9235,0,MAIN,0.1,14.76,True,9.985096870342769
sh.603906,2025-06-25,15.39,16.24,15.38,16.24,14.76,90824869.0,1452521661.81,16.073,0,MAIN,0.1,16.24,True,10.027100271002709
sh.603912,2025-05-08,8.79,9.32,8.76,9.32,8.47,33436600.0,305250313.4,6.1713,0,MAIN,0.1,9.32,True,10.035419126328215
sh.603912,2025-05-09,10.25,10.25,10.25,10.25,9.32,15520436.0,159084469.0,2.8646,0,MAIN,0.1,10.25,True,9.978540772532195
sh.603917,2025-06-11,13.98,14.41,13.48,14.41,13.1,9698100.0,137752162.0,4.7577,0,MAIN,0.1,14.41,True,10.000000000000009
sh.603918,2025-05-29,15.84,17.42,15.81,17.42,15.84,39145043.0,662103761.26,10.6887,0,MAIN,0.1,17.42,True,9.974747474747492
sh.603918,2025-06-19,18.21,19.71,18.21,19.71,17.92,61774990.0,1209482273.32,16.8679,0,MAIN,0.1,19.71,True,9.98883928571428
sh.603920,2025-06-24,27.68,29.54,27.68,29.54,26.85,69548679.0,2027348249.29,9.6522,0,MAIN,0.1,29.54,True,10.018621973929221
sh.603922,2025-05-19,17.37,18.4,17.2,18.4,16.73,5995212.0,108884119.4,3.3455,0,MAIN,0.1,18.4,True,9.982068141063948
sh.603922,2025-05-26,17.36,19.1,17.35,19.1,17.36,16834527.0,315803223.85,9.3943,0,MAIN,0.1,19.1,True,10.02304147465438
sh.603926,2025-05-20,12.99,14.01,12.97,14.01,12.74,20509504.0,282595535.6,8.9353,0,MAIN,0.1,14.01,True,9.968602825745677
sh.603928,2025-06-13,10.86,11.85,10.6,11.85,10.77,25716269.0,290394484.58,9.8124,0,MAIN,0.1,11.85,True,10.027855153203348
sh.603928,2025-06-19,11.27,12.49,11.04,12.49,11.35,29079632.0,343690738.88,11.0957,0,MAIN,0.1,12.49,True,10.044052863436125
sh.603928,2025-06-20,13.01,13.74,12.71,13.74,12.49,39550320.0,523163444.98,15.0909,0,MAIN,0.1,13.74,True,10.008006405124092
sh.603928,2025-06-23,14.84,15.11,13.49,15.11,13.74,28308092.0,414256178.12,10.8013,0,MAIN,0.1,15.11,True,9.97088791848617
sh.603928,2025-06-24,16.62,16.62,16.62,16.62,15.11,6930717.0,115188516.54,2.6445,0,MAIN,0.1,16.62,True,9.993381866313712
sh.603928,2025-06-25,18.28,18.28,16.96,18.28,16.62,57851716.0,1032454646.97,22.0741,0,MAIN,0.1,18.28,True,9.987966305655839
sh.603928,2025-06-30,17.97,19.79,17.97,19.79,17.99,53437177.0,1033205126.22,20.3896,0,MAIN,0.1,19.79,True,10.005558643690948
sh.603929,2025-06-25,30.21,33.22,30.1,33.22,30.2,10324914.0,331050244.38,4.8392,0,MAIN,0.1,33.22,True,10.000000000000009
sh.603937,2025-06-06,9.51,10.43,9.44,10.43,9.48,6165800.0,63322663.0,2.9518,0,MAIN,0.1,10.43,True,10.021097046413496
