序号,代码,名称,上榜日,解读,收盘价,涨跌幅,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜成交额,市场总成交额,净买额占总成交比,成交额占总成交比,换手率,流通市值,上榜原因,上榜后1日,上榜后2日,上榜后5日,上榜后10日
56,603337,杰克科技,2025-08-15,3家机构买入，成功率45.21%,56.99,9.3438,-136861739.24,178167010.13,315028749.37,493195759.5,1091639185,-12.537268826604,45.179374859102,1.6102,26844529194.09,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,-3.35146517,-11.56343218,-12.87945254,-12.73907703
57,603516,淳中科技,2025-08-15,买一主买，成功率37.33%,115.17,6.1572,-66200113.6999999,554046824.86,620246938.56,1174293763.42,4787251484,-1.38284178137,24.529602577695,7.0562,23410177352.43,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,10.00260485,-0.99852392,-1.81470869,-11.96492142
58,603601,再升科技,2025-08-15,普通席位买入，成功率40.04%,5.24,10.084,21590374.58,81762147.8,60171773.22,141933921.02,685946492,3.147530431572,20.69168990225,13.3204,5353605049.72,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,9.92366412,16.79389313,16.41221374,13.74045802
59,603800,洪田股份,2025-08-15,1家机构卖出，成功率43.79%,51.61,-9.993,-118202213.21,204736846.46,322939059.67,527675906.13,1432029736,-8.254173097003,36.848110961992,12.8697,10734880000.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,4.39837241,-6.04534005,-6.99476846,-8.93237745
60,605169,洪通燃气,2025-08-15,普通席位买入，成功率44.44%,19.57,10.0056,52039919.11,108054940.63,56015021.52,164069962.15,683461575,7.614168961876,24.005733189902,13.3712,5535961600.0,有价格涨跌幅限制的日价格振幅达到15%的前五只证券,-2.14614205,-10.83290751,-18.39550332,-23.04547777
61,605188,国光连锁,2025-08-15,普通席位卖出，成功率23.72%,12.2,-7.3652,-20551508.0,25570028.0,46121536.0,71691564.0,452454691,-4.542224538457,15.845026126605,7.3646,6116488300.0,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,0.32786885,1.8852459,10.16393443,47.95081967
62,605588,冠石科技,2025-08-15,买一主买，成功率52.44%,63.07,9.993,90783765.6,151921531.6,61137766.0,213059297.6,416375989,21.803314311671,51.169928917299,5.7549,4610389312.27,非ST、*ST和S证券连续三个交易日内收盘价格涨幅偏离值累计达到20%的证券,0.58664975,-9.32297447,-9.90962423,-11.85983827
63,605598,上海港湾,2025-08-15,1家机构卖出，成功率49.91%,28.31,-6.5985,-88350056.5,76949297.8,165299354.3,242248652.1,920795882,-9.594966509635,26.308615930583,13.1788,6879805862.79,有价格涨跌幅限制的日收盘价格跌幅偏离值达到7%的前五只证券,-1.97809961,-4.09749205,-5.40445072,-8.90144825
64,688108,赛诺医疗,2025-08-15,2家机构买入，成功率23.32%,34.57,13.7171,0.0,17778024600.0,17778024700.0,17778024600.0,17778024600,-5.62492e-07,100.0,17.1997,14382779360.0,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,19.98842927,16.92218687,-5.40931443,-3.99190049
65,688110,东芯股份,2025-08-15,2家机构买入，成功率26.30%,97.18,4.2145,0.0,64547874500.0,64547874600.0,64547874500.0,64547874600,-1.54924e-07,99.999999845076,11.6693,42977831482.44,有价格涨跌幅限制的连续30个交易日内收盘价格涨幅偏离值累计达到200%的证券,7.00761474,5.0730603,-5.48466763,22.84420663
66,688141,杰华特,2025-08-15,1家机构买入，成功率47.11%,35.51,20.0068,194622314.51,298706856.93,104084542.42,402791399.35,1278784600,15.219319540601,31.497986396614,14.654,9372730130.16,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,-1.09828217,-5.37876654,6.58969304,2.50633624
67,688265,南模生物,2025-08-15,1家机构买入，成功率50.97%,72.54,19.703,50498471.7,157442785.39,106944313.69,264387099.08,655763300,7.700716356039,40.317458918485,7.3971,5655473233.02,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-2.26082162,-10.39426523,-17.90736146,-14.40584505
68,688306,均普智能,2025-08-15,普通席位买入，成功率46.55%,12.48,20.0,101738067.37,177435736.76,75697669.39,253133406.15,966942100,10.521629720125,26.178755289484,6.6251,15328969344.0,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,5.20833333,3.84615385,0.64102564,-4.16666667
69,688519,南亚新材,2025-08-15,1家机构买入，成功率49.63%,54.31,19.9956,1736015.86000001,199130608.75,197394592.89,396525201.64,820908700,0.211474900924,48.303203710717,6.8534,12750413118.62,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,19.99631744,21.52458111,39.47707604,36.25483336
70,688648,中邮科技,2025-08-15,普通席位买入，成功率49.34%,75.71,20.0032,-111421516.75,156229558.71,267651075.46,423880634.17,1032668700,-10.789667271798,41.047107767477,22.5882,5006620836.04,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,1.70387003,1.70387003,-15.48012152,-15.94241183
71,688721,龙图光罩,2025-08-15,普通席位买入，成功率41.53%,56.64,5.4356,-49294492.8,28290845.69,77585338.49,105876184.18,646269000,-7.627550261578,16.38268030495,33.0502,1982653973.76,有价格涨跌幅限制的日换手率达到30%的前五只证券,1.65960452,-2.11864407,-2.11864407,-8.58050847
72,688733,壹石通,2025-08-15,1家机构买入，成功率47.23%,32.7,17.5413,282338049.71,548867978.59,266529928.88,815397907.47,2559727100,11.030005882658,31.854876540159,18.9615,6532648713.0,有价格涨跌幅限制的连续3个交易日内收盘价格涨幅偏离值累计达到30%的证券,-3.85321101,-10.21406728,-17.98165138,-15.29051988
73,688775,影石创新,2025-08-15,普通席位买入，成功率43.24%,224.42,19.9979,21656863.29,263319335.87,241662472.58,504981808.45,1890740200,1.145417191109,26.708154216534,28.4726,6845162114.98,有价格涨跌幅限制的日收盘价格涨幅达到15%的前五只证券,19.99821763,33.67792532,18.07771143,43.54781214
74,900921,金煤B股,2025-08-15,上海资金买入，成功率63.33%,0.178,9.8765,85427.0,335015.1,249588.1,584603.2,1105021,7.730803306001,52.904261547971,3.2563,2683687903.348,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,10.11235955,8.42696629,21.34831461,3.93258427
75,900939,汇丽B,2025-08-15,普通席位买入，成功率84.10%,0.561,10.0,134358.3,443897.7,309539.4,753437.1,1603140,8.380946143194,46.9975859875,3.3068,49368000.0,有价格涨跌幅限制的日收盘价格涨幅偏离值达到7%的前五只证券,7.3083779,12.29946524,11.942959,4.27807487
76,920101,志高机械,2025-08-15,西藏自治区资金卖出，成功率7.70%,55.14,-4.3704,18476074.5,49203481.72,30727407.22,79930888.94,577640700,3.198540978847,13.837475257543,52.5368,1125273023.82,当日换手率达到20%的前5只股票,-0.27203482,1.65034458,-5.15052593,-7.94341676
77,920184,国源科技,2025-08-15,1家机构买入，成功率42.63%,27.05,22.2875,28542984.08,75188704.63,46645720.55,121834425.18,823774800,3.464901339541,14.789773270559,36.2857,2372927031.75,当日换手率达到20%的前5只股票,9.98151571,3.36414048,1.95933457,3.10536044
78,920184,国源科技,2025-08-15,1家机构买入，成功率42.63%,27.05,22.2875,28542984.08,75188704.63,46645720.55,121834425.18,823774800,3.464901339541,14.789773270559,36.2857,2372927031.75,当日价格振幅达到30%的前5只股票,9.98151571,3.36414048,1.95933457,3.10536044
79,920184,国源科技,2025-08-15,1家机构买入，成功率42.63%,27.05,22.2875,28542984.08,75188704.63,46645720.55,121834425.18,823774800,3.464901339541,14.789773270559,36.2857,2372927031.75,当日收盘价涨幅达到20%的前5只股票,9.98151571,3.36414048,1.95933457,3.10536044
80,920199,倍益康,2025-08-15,1家机构卖出，成功率37.37%,48.15,-1.7748,-9606394.21,35117688.8,44724083.01,79841771.81,403519100,-2.38065415243,19.786367438369,22.5594,1791251984.25,当日换手率达到20%的前5只股票,-2.36760125,-4.25752856,-11.54724818,-13.06334372
81,920225,利通科技,2025-08-15,普通席位买入，成功率42.06%,27.71,21.3754,-29095931.25,105332237.39,134428168.64,239760406.03,672657300,-4.3255207741,35.643767789333,29.4601,2293893487.34,当日换手率达到20%的前5只股票,10.42944785,3.17574883,-3.64489354,-9.02201371
82,920225,利通科技,2025-08-15,普通席位买入，成功率42.06%,27.71,21.3754,-29095931.25,105332237.39,134428168.64,239760406.03,672657300,-4.3255207741,35.643767789333,29.4601,2293893487.34,当日收盘价涨幅达到20%的前5只股票,10.42944785,3.17574883,-3.64489354,-9.02201371
83,920476,海能技术,2025-08-15,1家机构买入，成功率38.43%,27.8,29.9673,-20741798.93,42781279.87,63523078.8,106304358.67,277958000,-7.462206135459,38.244755923557,13.1494,2241513527.4,当日收盘价涨幅达到20%的前5只股票,30.0,30.28776978,8.1294964,2.1942446
84,920476,海能技术,2025-08-15,1家机构买入，成功率38.92%,27.8,29.9673,-32140051.16,47759726.68,79899777.84,127659504.52,464332300,-6.921778036979,27.493134662396,13.1494,2241513527.4,北交所股票最近3个有成交的交易日以内收盘价涨跌幅偏离值累计达到+40%(-40%),30.0,30.28776978,8.1294964,2.1942446
85,920662,方盛股份,2025-08-15,1家机构买入，成功率24.86%,39.24,7.8318,-9279844.68,45693021.33,54972866.01,100665887.34,444938200,-2.085648002352,22.62468975242,46.6582,964546157.88,当日换手率达到20%的前5只股票,22.06931702,16.69215087,1.73292559,-8.15494393
