code,date,open,high,low,close,preclose,volume,amount,turn,isST,board,limitpct,limit_price,is_zt,pct_chg
sh.603169,2025-11-07,10.21,11.72,10.2,11.72,10.65,264648979.0,3036079916.8,20.2596,0,MAIN,0.1,11.72,True,10.046948356807505
sh.603171,2025-01-24,29.28,32.38,29.28,32.38,29.44,7261622.0,229946757.36,1.7891,0,MAIN,0.1,32.38,True,9.98641304347827
sh.603171,2025-02-06,34.53,37.98,33.93,37.98,34.53,10140949.0,371745707.38,2.4984,0,MAIN,0.1,37.98,True,9.99131190269329
sh.603171,2025-02-12,38.55,42.67,38.04,42.67,38.79,11315804.0,467109975.75,2.7879,0,MAIN,0.1,42.67,True,10.002577984016515
sh.603171,2025-03-06,44.41,48.55,44.4,48.55,44.14,6283726.0,293839833.54,1.5481,0,MAIN,0.1,48.55,True,9.99093792478476
sh.603171,2025-04-17,41.85,46.16,41.75,46.16,41.96,4648837.0,205785650.62,1.1453,0,MAIN,0.1,46.16,True,10.0095328884652
sh.603171,2025-07-15,39.52,43.54,39.3,43.54,39.58,7772672.0,320626794.15,1.915,0,MAIN,0.1,43.54,True,10.005053057099556
sh.603171,2025-08-22,54.89,60.01,53.9,60.01,54.55,6976275.0,398540612.72,1.7188,0,MAIN,0.1,60.0,True,10.00916590284142
sh.603171,2025-10-28,45.3,49.82,45.3,49.82,45.29,7315238.0,354601448.12,1.8023,0,MAIN,0.1,49.82,True,10.00220799293443
sh.603173,2025-04-22,27.94,27.94,27.25,27.94,25.4,4863027.0,135191874.62,9.8164,0,MAIN,0.1,27.94,True,10.000000000000009
sh.603173,2025-07-31,41.26,45.39,41.03,45.39,41.26,7049903.0,307409546.05,14.2307,0,MAIN,0.1,45.39,True,10.009694619486197
sh.603175,2025-10-24,70.1,99.77,66.66,84.99,17.08,36840870.0,2764496679.59,83.7306,0,MAIN,0.1,18.79,True,397.5995316159251
sh.603175,2025-10-29,79.0,90.55,79.0,86.75,77.4,28372419.0,2398387668.85,64.4838,0,MAIN,0.1,85.14,True,12.080103359173112
sh.603175,2025-11-04,68.45,75.2,67.62,75.2,68.36,16231358.0,1167442948.14,36.89,0,MAIN,0.1,75.2,True,10.00585137507315
sh.603176,2025-06-05,4.98,5.45,4.91,5.45,4.95,48126524.0,260498428.8,10.4218,0,MAIN,0.1,5.44,True,10.1010101010101
sh.603176,2025-07-11,5.08,5.59,5.0,5.59,5.08,27499435.0,151252379.65,5.955,0,MAIN,0.1,5.59,True,10.039370078740163
sh.603176,2025-07-14,6.15,6.15,6.15,6.15,5.59,5034400.0,30961560.0,1.0902,0,MAIN,0.1,6.15,True,10.017889087656528
sh.603176,2025-07-15,6.77,6.77,6.77,6.77,6.15,6950250.0,47053192.5,1.5051,0,MAIN,0.1,6.76,True,10.08130081300811
sh.603176,2025-07-18,5.61,6.3,5.51,6.3,5.73,79787272.0,474034108.83,17.278,0,MAIN,0.1,6.3,True,9.947643979057585
sh.603176,2025-07-21,6.3,6.93,6.09,6.93,6.3,86514619.0,569012733.79,18.7348,0,MAIN,0.1,6.93,True,10.000000000000009
sh.603176,2025-07-24,6.25,7.04,6.16,7.04,6.4,57712961.0,387267002.65,12.4978,0,MAIN,0.1,7.04,True,9.999999999999986
sh.603176,2025-07-25,7.27,7.74,6.61,7.74,7.04,92498904.0,669736025.86,20.0307,0,MAIN,0.1,7.74,True,9.943181818181813
sh.603176,2025-08-05,6.47,6.84,6.45,6.84,6.22,36661027.0,249219750.86,7.939,0,MAIN,0.1,6.84,True,9.967845659163999
sh.603176,2025-08-08,6.72,7.33,6.72,7.33,6.66,23123600.0,167125211.0,5.0074,0,MAIN,0.1,7.33,True,10.06006006006006
sh.603177,2025-01-14,7.17,7.9,7.17,7.9,7.18,12851304.0,97511314.76,6.2937,0,MAIN,0.1,7.9,True,10.027855153203348
sh.603177,2025-01-15,8.63,8.69,8.62,8.69,7.9,8375900.0,72529464.0,4.102,0,MAIN,0.1,8.69,True,9.999999999999986
sh.603177,2025-01-16,9.56,9.56,9.56,9.56,8.69,1504800.0,14385888.0,0.737,0,MAIN,0.1,9.56,True,10.011507479861926
sh.603177,2025-01-17,10.52,10.52,8.79,10.52,9.56,41702278.0,396686586.97,20.4231,0,MAIN,0.1,10.52,True,10.041841004184082
sh.603177,2025-08-26,9.9,10.89,9.89,10.89,9.9,11587321.0,123067066.69,5.6747,0,MAIN,0.1,10.89,True,10.000000000000009
sh.603177,2025-08-27,11.98,11.98,11.98,11.98,10.89,7339500.0,87927210.0,3.5944,0,MAIN,0.1,11.98,True,10.009182736455458
sh.603177,2025-08-28,13.18,13.18,13.18,13.18,11.98,3656200.0,48188716.0,1.7906,0,MAIN,0.1,13.18,True,10.016694490818034
sh.603177,2025-08-29,14.5,14.5,14.5,14.5,13.18,6566094.0,95208363.0,3.2156,0,MAIN,0.1,14.5,True,10.01517450682854
sh.603177,2025-09-01,15.95,15.95,15.95,15.95,14.5,5126993.0,81775538.35,2.5109,0,MAIN,0.1,15.95,True,9.999999999999986
sh.603177,2025-12-05,10.99,12.13,10.93,12.13,11.03,11281550.0,132538030.5,5.525,0,MAIN,0.1,12.13,True,9.97280145058932
sh.603178,2025-03-04,18.17,20.16,18.1,20.16,18.33,14158450.0,278291370.59,5.9889,0,MAIN,0.1,20.16,True,9.983633387888723
sh.603178,2025-03-05,20.2,22.18,19.88,22.18,20.16,30429646.0,636386937.91,12.8715,0,MAIN,0.1,22.18,True,10.01984126984128
sh.603178,2025-04-02,18.7,19.34,18.24,19.34,17.58,5072400.0,96563430.0,2.1456,0,MAIN,0.1,19.34,True,10.011376564277597
sh.603178,2025-04-22,16.31,17.94,16.25,17.94,16.31,9762600.0,170180870.0,4.1295,0,MAIN,0.1,17.94,True,9.993868792152071
sh.603178,2025-04-23,18.57,19.73,18.2,19.73,17.94,10968799.0,207709457.84,4.6397,0,MAIN,0.1,19.73,True,9.977703455964315
sh.603178,2025-05-16,17.74,19.51,17.7,19.51,17.74,13575345.0,256431488.95,5.7422,0,MAIN,0.1,19.51,True,9.977452085682103
sh.603178,2025-09-04,18.7,20.54,18.51,20.54,18.67,19814552.0,393649869.14,8.3814,0,MAIN,0.1,20.54,True,10.016068559185843
sh.603178,2025-10-16,20.1,21.45,20.02,21.45,19.5,21586404.0,459674629.28,9.1308,0,MAIN,0.1,21.45,True,9.999999999999986
sh.603178,2025-10-24,21.55,22.88,21.39,22.88,20.8,29178718.0,662294729.25,12.3423,0,MAIN,0.1,22.88,True,9.999999999999986
sh.603179,2025-02-20,49.81,54.8,48.85,54.8,49.82,11417328.0,593861140.44,2.343,0,MAIN,0.1,54.8,True,9.995985547972698
sh.603179,2025-08-05,46.2,46.2,46.19,46.2,42.0,13971476.0,645481864.2,2.8671,0,MAIN,0.1,46.2,True,10.000000000000009
sh.603179,2025-09-02,50.0,55.33,47.96,55.33,50.3,36527482.0,1909625181.18,7.4958,0,MAIN,0.1,55.33,True,10.000000000000009
sh.603179,2025-09-16,75.4,80.4,73.17,80.4,73.09,36156462.0,2802811175.09,7.4197,0,MAIN,0.1,80.4,True,10.001368176221103
sh.603179,2025-10-24,68.07,73.59,67.49,73.59,66.9,26494618.0,1883069855.04,5.3886,0,MAIN,0.1,73.59,True,9.999999999999986
sh.603181,2025-08-05,13.71,15.04,13.71,15.04,13.67,47167397.0,703342123.93,8.0121,0,MAIN,0.1,15.04,True,10.021945866861737
sh.603181,2025-08-26,15.5,17.23,15.21,17.23,15.66,32909649.0,535075616.01,5.5902,0,MAIN,0.1,17.23,True,10.025542784163477
sh.603181,2025-08-27,17.82,18.95,17.81,18.95,17.23,49098877.0,910757197.45,8.3402,0,MAIN,0.1,18.95,True,9.982588508415557
sh.603182,2025-04-08,11.11,12.28,11.08,12.28,11.16,6675192.0,80744595.76,7.1716,0,MAIN,0.1,12.28,True,10.035842293906793
sh.603183,2025-03-17,4.39,4.69,4.3,4.69,4.26,54394283.0,250883862.99,10.9412,0,MAIN,0.1,4.69,True,10.093896713615047
sh.603185,2025-04-30,13.25,14.2,13.13,14.2,12.91,14385054.0,199456922.72,2.1185,0,MAIN,0.1,14.2,True,9.992254066615015
sh.603185,2025-07-08,14.85,16.39,14.85,16.39,14.9,34752161.0,554874061.55,5.118,0,MAIN,0.1,16.39,True,10.000000000000009
sh.603185,2025-07-10,17.55,19.31,17.55,19.31,17.55,74680849.0,1398896752.79,10.9983,0,MAIN,0.1,19.31,True,10.028490028490022
sh.603185,2025-08-18,19.39,21.01,19.14,21.01,19.1,48220236.0,984640889.48,7.1014,0,MAIN,0.1,21.01,True,10.000000000000009
sh.603185,2025-10-29,24.16,26.32,23.8,26.32,23.93,44428538.0,1137694700.84,6.543,0,MAIN,0.1,26.32,True,9.987463435018817
sh.603185,2025-10-31,29.48,29.48,29.48,29.48,26.8,15821998.0,466432501.04,2.3301,0,MAIN,0.1,29.48,True,10.000000000000009
sh.603185,2025-11-07,29.64,32.54,29.62,32.54,29.58,48019938.0,1500413266.96,7.0719,0,MAIN,0.1,32.54,True,10.006761325219738
sh.603185,2025-11-10,34.35,35.79,34.0,35.79,32.54,63594707.0,2247815710.27,9.3656,0,MAIN,0.1,35.79,True,9.987707437000616
sh.603186,2025-01-09,22.27,24.53,22.08,24.53,22.3,3892300.0,93427752.0,2.7408,0,MAIN,0.1,24.53,True,10.000000000000009
sh.603186,2025-08-11,32.1,35.07,32.09,35.07,31.88,8291100.0,285040899.0,5.8383,0,MAIN,0.1,35.07,True,10.006273525721454
sh.603186,2025-08-19,40.93,43.21,40.88,43.21,39.28,7130238.0,302874502.77,5.0209,0,MAIN,0.1,43.21,True,10.005091649694497
sh.603186,2025-09-18,39.55,43.44,39.21,43.44,39.49,19047632.0,804346605.51,13.4127,0,MAIN,0.1,43.44,True,10.00253228665484
sh.603186,2025-10-28,46.28,51.24,45.92,51.24,46.58,14347997.0,702191931.4,10.1026,0,MAIN,0.1,51.24,True,10.004293688278242
sh.603186,2025-11-25,39.57,42.98,39.5,42.98,39.07,12785900.0,535288019.0,9.0027,0,MAIN,0.1,42.98,True,10.007678525723062
sh.603188,2025-01-10,3.32,3.67,3.28,3.67,3.34,16958190.0,61222777.3,2.9742,0,MAIN,0.1,3.67,True,9.880239520958089
sh.603188,2025-01-21,3.54,3.86,3.53,3.86,3.51,16087100.0,61415747.0,2.8215,0,MAIN,0.1,3.86,True,9.971509971509974
sh.603188,2025-03-25,3.44,3.74,3.38,3.74,3.4,39739149.0,146463518.58,6.9697,0,MAIN,0.1,3.74,True,10.000000000000009
sh.603188,2025-04-01,3.52,3.75,3.48,3.75,3.41,11551100.0,42526505.0,2.0259,0,MAIN,0.1,3.75,True,9.97067448680351
sh.603188,2025-04-02,4.12,4.13,3.86,4.13,3.75,37390280.0,152071585.24,6.5577,0,MAIN,0.1,4.12,True,10.133333333333328
sh.603188,2025-04-11,3.45,3.83,3.44,3.83,3.48,16759448.0,62810626.84,2.9394,0,MAIN,0.1,3.83,True,10.057471264367823
sh.603188,2025-04-14,4.04,4.21,4.0,4.21,3.83,39510190.0,163994666.02,6.9295,0,MAIN,0.1,4.21,True,9.921671018276768
sh.603188,2025-04-17,4.09,4.48,3.98,4.48,4.07,25395920.0,110580251.6,4.4541,0,MAIN,0.1,4.48,True,10.073710073710075
sh.603188,2025-11-03,4.58,4.84,4.51,4.84,4.4,51027100.0,240357865.0,8.9495,0,MAIN,0.1,4.84,True,9.999999999999986
sh.603188,2025-11-06,4.8,5.35,4.77,5.35,4.86,69822961.0,364671630.1,12.246,0,MAIN,0.1,5.35,True,10.082304526748963
sh.603189,2025-02-10,16.4,17.84,16.22,17.84,16.22,18566899.0,316213505.16,6.8882,0,MAIN,0.1,17.84,True,9.987669543773126
sh.603189,2025-03-13,17.72,19.51,17.33,19.51,17.74,33608027.0,645488558.77,12.4683,0,MAIN,0.1,19.51,True,9.977452085682103
sh.603189,2025-09-30,21.39,23.3,21.32,23.3,21.18,25501300.0,590824393.0,9.4608,0,MAIN,0.1,23.3,True,10.009442870632679
sh.603190,2025-06-12,22.2,24.75,21.9,24.75,22.5,16085080.0,384827081.6,39.6972,0,MAIN,0.1,24.75,True,10.000000000000009
sh.603190,2025-10-31,24.3,25.23,24.3,25.23,22.94,14236449.0,356860080.87,35.1348,0,MAIN,0.1,25.23,True,9.982563208369655
sh.603191,2025-01-22,13.13,14.51,13.13,14.51,13.19,33490895.0,474424940.51,17.9378,0,MAIN,0.1,14.51,True,10.007581501137231
sh.603191,2025-07-22,14.17,15.33,13.95,15.33,13.94,31137396.0,456599491.22,9.4345,0,MAIN,0.1,15.33,True,9.971305595408907
sh.603192,2025-04-01,16.64,18.3,16.57,18.3,16.64,4295700.0,75441040.7,3.0979,0,MAIN,0.1,18.3,True,9.975961538461542
sh.603192,2025-05-21,17.7,19.46,17.58,19.46,17.69,6964817.0,132301100.82,5.0227,0,MAIN,0.1,19.46,True,10.005652911249285
sh.603192,2025-05-22,21.41,21.41,21.41,21.41,19.46,1139370.0,24393911.7,0.8217,0,MAIN,0.1,21.41,True,10.020554984583763
sh.603192,2025-05-23,23.55,23.55,21.0,23.55,21.41,12721839.0,290044536.55,9.1744,0,MAIN,0.1,23.55,True,9.995329285380672
sh.603192,2025-05-26,25.91,25.91,25.91,25.91,23.55,1439110.0,37287340.1,1.0378,0,MAIN,0.1,25.9,True,10.021231422505306
sh.603192,2025-05-27,28.49,28.5,28.01,28.5,25.91,8018299.0,227972516.5,5.7824,0,MAIN,0.1,28.5,True,9.996140486298732
sh.603192,2025-08-18,23.02,24.95,22.9,24.95,22.68,5719680.0,139498192.5,4.1248,0,MAIN,0.1,24.95,True,10.008818342151681
sh.603192,2025-08-19,24.96,27.45,24.8,27.45,24.95,15100596.0,395903170.1,10.8899,0,MAIN,0.1,27.44,True,10.020040080160332
sh.603192,2025-10-10,21.11,23.62,21.11,23.62,21.47,6430332.0,147484377.86,4.6373,0,MAIN,0.1,23.62,True,10.01397298556126
sh.603192,2025-10-23,28.59,31.76,27.81,31.76,28.87,14038869.0,420547420.8,10.1242,0,MAIN,0.1,31.76,True,10.010391409767916
sh.603192,2025-10-27,30.88,34.32,30.54,34.32,31.2,10518569.0,348169137.16,7.5855,0,MAIN,0.1,34.32,True,10.000000000000009
sh.603192,2025-12-29,23.76,26.11,23.73,26.11,23.74,10500380.0,267792645.3,7.5322,0,MAIN,0.1,26.11,True,9.983150800336983
sh.603192,2025-12-30,26.24,28.72,26.19,28.72,26.11,15070770.0,412753698.4,10.8107,0,MAIN,0.1,28.72,True,9.996170049789344
sh.603193,2025-02-07,25.99,28.71,25.98,28.71,26.1,3431811.0,95248780.77,3.321,0,MAIN,0.1,28.71,True,9.999999999999986
sh.603193,2025-07-23,30.15,32.59,30.15,32.59,29.63,21170683.0,666613276.82,20.4872,0,MAIN,0.1,32.59,True,9.989875126560932
sh.603194,2025-05-29,34.08,37.49,34.08,37.49,34.08,12065259.0,442042799.79,24.2136,0,MAIN,0.1,37.49,True,10.005868544600949
sh.603194,2025-05-30,38.29,41.24,38.29,41.24,37.49,20550758.0,824918400.93,41.243,0,MAIN,0.1,41.24,True,10.002667377967466
sh.603194,2025-06-09,40.5,43.89,40.05,43.89,39.9,11901393.0,505194436.96,23.8847,0,MAIN,0.1,43.89,True,10.000000000000009
sh.603196,2025-02-27,14.14,15.49,14.07,15.49,14.08,9524500.0,143119972.0,4.019,0,MAIN,0.1,15.49,True,10.014204545454541
sh.603196,2025-03-17,16.03,17.39,16.03,17.39,15.81,8611341.0,147187554.01,3.6337,0,MAIN,0.1,17.39,True,9.993674889310554
sh.603196,2025-06-27,15.63,17.19,15.63,17.19,15.63,9233542.0,154688408.7,3.8962,0,MAIN,0.1,17.19,True,9.98080614203456
sh.603196,2025-07-18,17.5,19.24,17.5,19.24,17.49,8939120.0,167177305.4,3.772,0,MAIN,0.1,19.24,True,10.005717552887372
sh.603196,2025-08-13,20.05,22.13,20.05,22.13,20.12,10308514.0,221528156.69,4.3498,0,MAIN,0.1,22.13,True,9.990059642147099
sh.603197,2025-02-06,37.68,41.73,37.68,41.73,37.94,14844604.0,598763375.0,7.0277,0,MAIN,0.1,41.73,True,9.989457037427506
sh.603200,2025-01-16,25.8,25.85,25.6,25.85,23.5,5017400.0,129672208.0,2.8592,0,MAIN,0.1,25.85,True,10.000000000000009
sh.603200,2025-02-27,30.95,34.05,30.95,34.05,30.95,8739035.0,286775547.83,4.9801,0,MAIN,0.1,34.04,True,10.016155088852985
sh.603200,2025-02-28,36.38,37.46,34.76,37.46,34.05,22825584.0,840111549.52,13.0075,0,MAIN,0.1,37.46,True,10.014684287812049
sh.603200,2025-03-03,39.0,41.21,37.83,41.21,37.46,18936158.0,759469057.9,10.7911,0,MAIN,0.1,41.21,True,10.010678056593703
sh.603200,2025-06-26,41.81,46.68,41.81,46.68,42.44,19981736.0,914991983.26,11.3869,0,MAIN,0.1,46.68,True,9.990574929311968
sh.603200,2025-08-04,61.58,68.74,61.43,68.74,62.49,12684015.0,836838318.38,7.2282,0,MAIN,0.1,68.74,True,10.001600256040955
sh.603200,2025-08-25,68.66,74.79,67.95,74.79,67.99,15526577.0,1129886613.17,8.8481,0,MAIN,0.1,74.79,True,10.001470804530088
sh.603200,2025-09-05,82.58,91.3,82.58,91.3,83.0,15867331.0,1396321841.11,9.0422,0,MAIN,0.1,91.3,True,9.999999999999986
sh.603200,2025-09-08,95.0,100.43,93.1,100.43,91.3,18974933.0,1858197727.61,10.8132,0,MAIN,0.1,100.43,True,10.000000000000009
sh.603202,2025-04-24,140.0,140.0,114.11,116.0,93.5,22893068.0,2831685769.92,70.3457,0,MAIN,0.1,102.85,True,24.064171122994658
sh.603203,2025-07-01,25.3,27.36,25.3,27.36,24.87,10855023.0,291996789.21,4.3568,0,MAIN,0.1,27.36,True,10.012062726176119
sh.603203,2025-12-23,32.78,35.73,32.49,35.73,32.48,11058940.0,390412228.81,4.4386,0,MAIN,0.1,35.73,True,10.006157635467972
sh.603205,2025-04-16,33.91,37.69,33.91,37.69,34.26,4488476.0,164729449.94,15.2675,0,MAIN,0.1,37.69,True,10.01167542323409
sh.603205,2025-04-23,37.62,39.77,36.98,39.77,36.15,6226488.0,244469240.58,21.1793,0,MAIN,0.1,39.76,True,10.013831258644545
sh.603205,2025-04-24,40.32,43.75,38.76,43.75,39.77,15784569.0,656164519.66,53.691,0,MAIN,0.1,43.75,True,10.007543374402816
sh.603206,2025-02-21,20.15,20.15,20.15,20.15,18.32,9828805.0,198050420.75,11.2716,0,MAIN,0.1,20.15,True,9.989082969432307
sh.603206,2025-03-11,18.2,20.3,17.83,20.3,18.45,13824028.0,273488682.1,15.8532,0,MAIN,0.1,20.3,True,10.027100271002709
sh.603206,2025-03-12,22.33,22.33,22.33,22.33,20.3,7729473.0,172599132.09,8.8641,0,MAIN,0.1,22.33,True,9.999999999999986
sh.603206,2025-03-13,24.56,24.56,23.55,24.56,22.33,40045307.0,977341295.66,45.9235,0,MAIN,0.1,24.56,True,9.986565158978955
sh.603207,2025-07-08,30.88,33.78,30.7,33.78,30.71,6325065.0,211528001.7,15.8127,0,MAIN,0.1,33.78,True,9.996743731683488
sh.603208,2025-06-04,15.26,16.67,15.18,16.67,15.15,10202887.0,166017568.58,5.7587,0,MAIN,0.1,16.67,True,10.033003300330034
sh.603209,2025-02-18,15.34,16.23,15.31,16.23,14.75,5269192.0,84295521.76,2.8758,0,MAIN,0.1,16.23,True,10.033898305084744
sh.603209,2025-02-19,17.85,17.85,17.25,17.85,16.23,22500434.0,400573417.26,12.2802,0,MAIN,0.1,17.85,True,9.981515711645116
sh.603209,2025-06-20,14.9,16.43,14.8,16.43,14.94,28114965.0,458003152.19,10.0411,0,MAIN,0.1,16.43,True,9.97322623828647
sh.603209,2025-06-23,18.07,18.07,17.6,18.07,16.43,51777816.0,932422214.44,18.4921,0,MAIN,0.1,18.07,True,9.981740718198417
sh.603210,2025-04-09,30.02,39.5,30.0,30.44,8.6,57189006.0,1937773258.15,77.7156,0,MAIN,0.1,9.46,True,253.95348837209303
sh.603211,2025-01-21,16.3,17.89,15.94,17.89,16.26,20123807.0,348695152.23,29.6147,0,MAIN,0.1,17.89,True,10.024600246002446
sh.603211,2025-01-22,18.09,19.68,17.17,19.68,17.89,36309358.0,687763562.28,53.4338,0,MAIN,0.1,19.68,True,10.005589714924534
sh.603211,2025-01-23,21.6,21.65,19.33,21.65,19.68,24213458.0,514816968.72,35.6332,0,MAIN,0.1,21.65,True,10.010162601626016
sh.603211,2025-01-24,20.09,23.82,20.01,23.82,21.65,47618212.0,1058461788.73,70.0762,0,MAIN,0.1,23.82,True,10.023094688221711
sh.603211,2025-03-18,19.56,21.31,19.46,21.31,19.37,21151220.0,433845314.8,31.1267,0,MAIN,0.1,21.31,True,10.015487867836859
sh.603211,2025-08-18,20.4,21.34,20.4,21.34,19.4,11609500.0,246753431.0,4.2712,0,MAIN,0.1,21.34,True,10.000000000000009
sh.603211,2025-12-30,21.48,23.61,21.4,23.61,21.46,15692800.0,359081018.0,5.7735,0,MAIN,0.1,23.61,True,10.018639328984147
sh.603212,2025-01-15,9.84,10.82,9.7,10.82,9.84,11726052.0,122139725.49,2.6803,0,MAIN,0.1,10.82,True,9.959349593495936
sh.603212,2025-06-20,10.49,10.63,10.49,10.63,9.66,15475183.0,164099394.5,3.5373,0,MAIN,0.1,10.63,True,10.041407867494833
sh.603212,2025-06-24,10.69,11.95,10.51,11.95,10.86,67470619.0,755671873.68,15.4222,0,MAIN,0.1,11.95,True,10.036832412523022
sh.603212,2025-06-30,11.55,12.49,11.55,12.49,11.35,28128003.0,346276555.41,6.4294,0,MAIN,0.1,12.49,True,10.044052863436125
sh.603212,2025-07-02,12.86,14.16,12.44,14.16,12.87,83525351.0,1109170025.7,19.0919,0,MAIN,0.1,14.16,True,10.023310023310028
sh.603212,2025-11-19,13.62,13.62,13.62,13.62,12.38,15730759.0,214252937.58,3.5957,0,MAIN,0.1,13.62,True,10.016155088852985
sh.603212,2025-11-27,12.07,13.28,12.07,13.28,12.07,36283641.0,465697716.71,8.2936,0,MAIN,0.1,13.28,True,10.02485501242749
sh.603212,2025-12-16,12.78,13.77,12.27,13.77,12.52,62669278.0,832862272.69,14.3247,0,MAIN,0.1,13.77,True,9.984025559105426
sh.603213,2025-08-19,13.88,15.29,13.8,15.29,13.9,16449489.0,243165388.54,3.7232,0,MAIN,0.1,15.29,True,9.999999999999986
sh.603214,2025-02-10,22.13,24.29,22.02,24.29,22.08,8962330.0,210391306.8,6.4691,0,MAIN,0.1,24.29,True,10.009057971014501
sh.603214,2025-03-14,20.78,21.29,20.1,21.29,19.35,13541665.0,283867236.15,9.7745,0,MAIN,0.1,21.29,True,10.025839793281644
sh.603214,2025-03-17,23.42,23.42,22.99,23.42,21.29,16198573.0,378939173.02,11.6923,0,MAIN,0.1,23.42,True,10.004697040864263
sh.603214,2025-04-08,19.5,21.54,19.5,21.54,19.58,14064050.0,298907623.8,10.1516,0,MAIN,0.1,21.54,True,10.010214504596537
sh.603214,2025-04-10,21.5,24.53,21.36,24.53,22.3,20310324.0,476556333.52,14.6603,0,MAIN,0.1,24.53,True,10.000000000000009
sh.603215,2025-01-02,17.12,18.72,16.86,18.72,17.02,23505918.0,414193594.94,33.0918,0,MAIN,0.1,18.72,True,9.9882491186839
sh.603215,2025-01-03,20.59,20.59,20.59,20.59,18.72,11370592.0,234120489.28,16.0076,0,MAIN,0.1,20.59,True,9.98931623931625
sh.603215,2025-01-06,22.65,22.65,21.61,22.65,20.59,46029136.0,1036403671.8,64.8001,0,MAIN,0.1,22.65,True,10.004856726566281
sh.603215,2025-02-20,19.8,20.1,19.8,20.1,18.27,7911951.0,158752645.1,4.2258,0,MAIN,0.1,20.1,True,10.016420361247969
sh.603215,2025-04-14,14.7,15.55,14.5,15.55,14.14,3849900.0,58368161.0,2.0563,0,MAIN,0.1,15.55,True,9.971711456859978
sh.603215,2025-05-20,16.69,18.1,16.46,18.1,16.45,14334200.0,250147468.0,7.656,0,MAIN,0.1,18.1,True,10.030395136778125
sh.603215,2025-06-12,18.63,18.63,18.63,18.63,16.94,6644400.0,123785172.0,3.5488,0,MAIN,0.1,18.63,True,9.976387249114516
sh.603215,2025-06-18,18.99,21.14,18.58,21.14,19.22,28170975.0,575312692.5,15.0463,0,MAIN,0.1,21.14,True,9.989594172736748
sh.603215,2025-09-16,20.74,22.65,20.15,22.65,20.59,9326199.0,203927169.35,4.9812,0,MAIN,0.1,22.65,True,10.004856726566281
sh.603215,2025-09-22,20.72,22.88,20.7,22.88,20.8,8958863.0,201844664.44,4.785,0,MAIN,0.1,22.88,True,9.999999999999986
sh.603216,2025-08-11,13.55,14.87,13.44,14.87,13.52,5308919.0,77704341.53,2.384,0,MAIN,0.1,14.87,True,9.985207100591719
sh.603216,2025-08-28,14.73,15.72,14.59,15.72,14.29,8233585.0,127604902.35,3.6973,0,MAIN,0.1,15.72,True,10.006997900629822
sh.603216,2025-09-26,17.07,18.93,17.04,18.93,17.21,8413824.0,154082112.0,3.7783,0,MAIN,0.1,18.93,True,9.994189424753053
sh.603216,2025-11-19,17.27,17.27,17.27,17.27,15.7,2226200.0,38446474.0,0.9997,0,MAIN,0.1,17.27,True,10.000000000000009
sh.603216,2025-11-20,19.0,19.0,19.0,19.0,17.27,606065.0,11515235.0,0.2722,0,MAIN,0.1,19.0,True,10.017371163867983
sh.603216,2025-11-21,20.9,20.9,19.72,20.9,19.0,27221230.0,564350280.0,12.2238,0,MAIN,0.1,20.9,True,9.999999999999986
sh.603216,2025-11-24,21.18,22.99,19.78,22.99,20.9,17141995.0,371418223.86,7.6977,0,MAIN,0.1,22.99,True,10.000000000000009
sh.603216,2025-11-25,23.63,25.29,22.76,25.29,22.99,27173994.0,657022782.62,12.2026,0,MAIN,0.1,25.29,True,10.00434971726838
sh.603216,2025-11-28,26.0,28.66,26.0,28.66,26.05,19767548.0,550385576.68,8.8767,0,MAIN,0.1,28.66,True,10.019193857965458
sh.603216,2025-12-02,31.15,33.66,30.18,33.66,30.6,17897548.0,572910424.84,8.037,0,MAIN,0.1,33.66,True,9.999999999999986
sh.603217,2025-03-26,17.23,18.92,17.17,18.92,17.2,9914829.0,184190385.37,4.7647,0,MAIN,0.1,18.92,True,10.000000000000009
sh.603219,2025-01-14,13.37,14.67,13.37,14.67,13.34,10564845.0,151224766.15,1.8819,0,MAIN,0.1,14.67,True,9.970014992503739
sh.603219,2025-02-12,15.61,17.2,15.33,17.2,15.64,11268100.0,182318534.0,2.0071,0,MAIN,0.1,17.2,True,9.97442455242965
sh.603219,2025-02-26,17.26,19.13,17.2,19.13,17.39,17323204.0,318644098.98,3.0857,0,MAIN,0.1,19.13,True,10.005750431282333
sh.603219,2025-03-06,18.53,20.31,18.46,20.31,18.46,11325620.0,222817531.4,2.0174,0,MAIN,0.1,20.31,True,10.021668472372692
sh.603219,2025-08-19,19.15,20.68,19.15,20.68,18.8,29330560.0,588199616.0,5.2245,0,MAIN,0.1,20.68,True,9.999999999999986
sh.603219,2025-08-27,20.5,22.48,20.38,22.48,20.44,18273243.0,394002005.16,3.2549,0,MAIN,0.1,22.48,True,9.980430528375738
sh.603219,2025-09-17,19.69,21.44,19.45,21.44,19.49,19909280.0,406833747.8,3.5464,0,MAIN,0.1,21.44,True,10.005130836326327
sh.603219,2025-09-19,20.28,22.43,20.28,22.43,20.39,33644880.0,727622656.5,5.993,0,MAIN,0.1,22.43,True,10.004904364884748
sh.603220,2025-02-10,23.5,25.08,23.4,25.08,22.8,33424458.0,825684816.34,7.7019,0,MAIN,0.1,25.08,True,9.999999999999986
sh.603220,2025-03-06,27.0,29.26,26.8,29.26,26.6,84378465.0,2369995469.55,19.443,0,MAIN,0.1,29.26,True,10.000000000000009
