date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,up_big
2026-04-01,32.02,32.08,31.02,31.39,39293678.0,1238339092.0,1195121369.0,0.03287839964980159,,0
2026-04-02,31.34,31.34,29.91,30.32,36423691.0,1109824372.0,1195121369.0,0.030476980786040987,-3.408728894552404,0
2026-04-03,30.33,30.88,29.63,29.71,23610857.0,710351420.0,1195121369.0,0.019756032828495095,-2.0118733509234765,0
2026-04-07,30.09,31.83,29.78,31.03,50541883.0,1574515504.0,1195121369.0,0.04229016760221614,4.442948502187827,0
2026-04-08,31.9,32.13,31.3,32.04,70343151.0,2242612687.0,1195121369.0,0.05885858359210712,3.2549145987753825,0
2026-04-09,31.55,32.28,31.36,31.85,44179096.0,1409506634.0,1195121369.0,0.03696620037592182,-0.5930087390761507,0
2026-04-10,32.4,32.5,30.91,31.38,39008611.0,1237143482.0,1195121369.0,0.03263987408462111,-1.4756671899529117,0
2026-04-13,31.38,32.08,30.93,31.55,36544714.0,1154267151.0,1195121369.0,0.030578244978230324,0.5417463352453744,0
2026-04-14,31.93,32.34,31.28,31.68,48440584.0,1544695733.0,1195121369.0,0.04053193697016056,0.41204437400950145,0
2026-04-15,32.18,32.19,29.93,30.05,61366357.0,1899036975.0,1195121369.0,0.051347384953335226,-5.1452020202020226,0
2026-04-16,30.29,32.98,29.64,32.29,110411484.0,3503106236.0,1195121369.0,0.09238516427196442,7.454242928452581,0
2026-04-17,32.29,33.69,31.85,32.45,107116454.0,3509417579.0,1195121369.0,0.08962809701045518,0.49550944564882293,0
2026-04-20,32.47,34.08,32.47,33.4,97065412.0,3258090537.0,1195121369.0,0.08121803736236265,2.9275808936825687,0
2026-04-21,33.02,33.11,31.75,32.41,63717102.0,2072888795.0,1195121369.0,0.053314335809520615,-2.9640718562874313,0
2026-04-22,32.07,34.38,31.46,33.43,89393504.0,2969905510.0,1195121369.0,0.07479868264325211,3.147176797284801,0
