date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,up_big
2026-04-01,53.74,53.84,52.54,53.11,30206547.0,1619416567.0,2309433225.0,0.013079636454957471,,0
2026-04-02,53.08,53.47,50.14,50.47,26067250.0,1352874448.0,2309433225.0,0.01128729322754071,-4.970815289022779,0
2026-04-03,51.04,52.1,50.22,50.39,21169017.0,1091820560.0,2309433225.0,0.009166325646847832,-0.15851000594412357,0
2026-04-07,51.02,51.79,49.54,50.45,18191922.0,929115299.0,2309433225.0,0.0078772236421774,0.11907124429451077,0
2026-04-08,51.9,54.28,51.87,54.16,38190423.0,2055438737.0,2309433225.0,0.016536708048789765,7.353815659068363,0
2026-04-09,53.29,55.46,53.1,55.08,35329024.0,1951566136.0,2309433225.0,0.01529770318429536,1.6986706056129952,0
2026-04-10,55.48,56.85,54.54,55.77,35426578.0,2002999785.0,2309433225.0,0.015339944717388398,1.252723311546844,0
2026-04-13,55.62,57.66,55.12,57.36,38798043.0,2210879727.0,2309433225.0,0.01679981156415553,2.8509951586874527,0
2026-04-14,58.5,61.39,58.46,59.76,51677948.0,3136597242.0,2309433225.0,0.022376896391970803,4.184100418410042,0
2026-04-15,59.98,61.41,58.58,58.86,42385208.0,2554502728.0,2309433225.0,0.018353077950543473,-1.5060240963855387,0
2026-04-16,58.84,61.94,58.62,60.43,39148286.0,2388460605.0,2309433225.0,0.016951469120740654,2.667346245327895,0
2026-04-17,60.38,61.6,59.67,61.54,39226002.0,2405726554.0,2309433225.0,0.01698512066743129,1.8368360086050028,0
2026-04-20,61.42,66.32,60.92,65.25,51986539.0,3389377969.0,2309433225.0,0.02251051835456295,6.028599285017866,0
2026-04-21,65.25,70.14,64.46,68.6,46580613.0,3195663653.0,2309433225.0,0.02016971631643517,5.134099616858223,0
2026-04-22,68.63,75.46,68.6,75.46,48598250.0,3584853984.0,2309433225.0,0.021043366603509396,10.000000000000009,1
2026-04-23,76.7,77.92,73.85,74.71,67874771.0,5177649237.0,2309433225.0,0.02939022885149667,-0.9939040551285472,0
2026-04-24,74.19,75.49,69.54,70.92,51999938.0,3763630414.0,2309433225.0,0.022516320210990298,-5.0729487351090725,0
2026-04-27,72.05,77.0,71.32,76.46,52592462.0,3985280727.0,2309433225.0,0.02277288705760263,7.811618725324299,0
