code,name,disclosure_date,np_yoy_pct,rev_yoy_pct,tier,np_rank_pct,ret_1d,ret_5d,ret_20d,idx_ret_1d,excess_ret_1d,idx_ret_5d,excess_ret_5d,idx_ret_20d,excess_ret_20d
300773,拉卡拉,2026-08-08,191.67,22.8052763972,Beat(前1/3),0.8988304093567251,0.007556675062972307,-0.032115869017632304,,0.006740292032790585,0.0008163830301817221,-0.0032641825444785777,-0.028851686473153726,,
000506,招金黄金,2026-08-18,407.44,85.131256022,Beat(前1/3),0.9502923976608187,0.04338028169014074,,,0.0019208296778983058,0.04145945201224244,,,,
688146,中船特气,2026-07-18,95.63,83.1262578334,Beat(前1/3),0.8070175438596491,-0.19999999999999996,-0.021235059760956188,0.1990438247011952,0.008534717619226528,-0.20853471761922648,0.013294617251415008,-0.034529677012371196,0.043308790419098075,0.15573503428209712
688385,复旦微电,2026-08-18,338.58,21.0263401039,Beat(前1/3),0.9432748538011696,0.018661971830985946,,,0.0019208296778983058,0.01674114215308764,,,,
688475,萤石网络,2026-07-25,35.44,6.3521377609,Beat(前1/3),0.6672514619883041,0.037924865831842736,0.06225402504472277,0.05581395348837215,0.011548168186339636,0.0263766976455031,0.004735989059823309,0.05751803598489946,0.023859537444044676,0.03195441604432747
002162,悦心健康,2026-07-31,201.54,4.229420776,Beat(前1/3),0.9029239766081871,-0.010126582278481067,0.017721518987341645,,0.007246051126858388,-0.017372633405339455,0.02514237022540322,-0.0074208512380615765,,
600989,宝丰能源,2026-08-13,70.14,32.3321115262,Beat(前1/3),0.7684210526315789,-0.026461801109688432,0.00981647460520696,,-0.0049940772929111255,-0.021467723816777307,-0.013239752449847098,0.023056227055054057,,
600395,盘江股份,2026-08-22,1344.48,-5.9520766476,Beat(前1/3),0.9853801169590644,,,,,,,,,
688130,晶华微,2026-08-08,91.2055146423,36.3050278718,Beat(前1/3),0.8023391812865497,0.17357630979498873,0.12482915717539877,,0.006740292032790585,0.16683601776219814,-0.0032641825444785777,0.12809333971987735,,
600346,恒力石化,2026-08-20,136.25,-5.4701076371,Beat(前1/3),0.8567251461988304,-0.0010604453870625141,,,0.002387774103576934,-0.003448219490639448,,,,
