,upbig_002371,pct_002371,upbig_688012,pct_688012,upbig_688072,pct_688072,upbig_688082,pct_688082,upbig_688019,pct_688019,upbig_688206,pct_688206,upbig_688627,pct_688627,theme_count,theme_basket_ret_eq
2026-05-26,0,-4.002523080451859,0,-4.489168843140268,0.0,4.0229805303839905,0,2.380096641507934,0,3.0618299774516355,0,-0.2437943262411313,0,-6.02437608821822,0.0,-0.7564221698154168
2026-05-27,0,-2.3087031838002536,0,-1.8240895637626986,0.0,-11.06723585912487,0,-6.217576159457039,0,-7.784132345603179,0,-9.508998000444347,0,-4.730731225296447,0.0,-6.205923762498405
2026-05-28,0,0.645082393225116,0,-0.4259920699937747,0.0,0.8415336613464497,0,1.1936946304537788,0,-3.1592091571279957,0,2.798919715197634,0,2.608582911966817,0.0,0.6432302978668607
2026-05-29,0,-4.419805589307413,0,-2.03705531970908,0.0,-6.634436593529191,0,-6.083025071927661,0,-6.193587208802542,0,-8.406973967040832,0,-7.295746885345333,0.0,-5.867232947951721
2026-06-01,0,-6.346734466867943,0,-8.29078204783661,0.0,-7.107464351151127,0,-6.065645514223206,0,-5.713631156930122,0,-5.658409387222951,0,-4.748664267800661,0.0,-6.27590445600466
2026-06-02,0,2.1871182299443515,0,3.589743589743599,0.0,2.1679473106476443,0,4.60305628028328,0,2.3082904072310173,0,0.0,0,-0.397802072005049,0.0,2.065479106549263
2026-06-03,0,1.9975093399750898,0,1.1032531824610947,0.0,3.270212194466837,0,12.390878318189902,0,1.7574692442882123,0,1.5754560530679917,0,2.100393644226073,0.0,3.4564531395250286
2026-06-04,0,1.977925376050016,0,1.2136261891438016,0.0,1.2777163664737579,0,6.943013394626307,0,1.2883349670914424,0,6.0680272108843525,0,9.146169865480957,0.0,3.9878304813929475
2026-06-05,0,-3.7705729291381385,0,-4.626973979750504,0.0,-6.53590574941415,0,-7.2074408952790385,0,-3.3964698834047624,0,-0.5900461775269261,0,-0.6317037953795346,0.0,-3.822730487127579
2026-06-08,0,-2.919659594233659,0,-3.8152173913043375,0.0,-2.3750643997939136,0,-2.1524699492831756,0,-4.84209521992176,0,2.8645161290322463,0,-2.714133734658397,0.0,-2.279160594308999
2026-06-09,0,5.353633738316144,0,7.37183109202546,0.0,5.018734497862676,0,7.436127663047909,0,7.499874667869855,0,2.2579026593075646,0,8.953671351985705,0.0,6.270253667202188
2026-06-10,0,0.3406105037791596,0,1.4278697726634926,0.0,3.5175879396984966,0,0.42546725421668263,0,0.9187147320804057,0,-4.5387634936212,0,-1.3904528763769908,0.0,0.100147690348578
2026-06-11,0,2.9548687443424315,0,4.845906402407385,0.0,6.030744336569582,0,7.175820850355574,0,6.492606284658042,0,2.955538421999493,0,2.370785958989119,0.0,4.689467285617376
2026-06-12,0,4.658355837467831,0,0.2639218791237852,0.0,-1.5398232789537225,0,7.274203225920317,0,-2.364938164460828,0,-4.318522216675003,0,0.4656012804035159,0.0,0.6341140804036993
2026-06-15,0,2.2517589522795145,0,5.284285338246897,0.0,3.7989398307449296,0,3.395406988221361,0,3.853333333333331,0,2.0088703365510163,0,12.913659513867092,0.0,4.786607756177735
2026-06-16,0,-1.470070422535208,0,-0.3062691418213692,0.0,-2.0740939837835537,0,-4.445363711576389,0,-0.3380836222022454,0,-4.092071611253201,0,6.410996387267787,0.0,-0.90213658655774
2026-06-17,0,4.764882813663296,0,10.031347962382453,0.0,12.839280268374509,1,20.000666022844584,0,5.470628649948472,0,3.946666666666654,0,8.939692233516805,1.0,9.427594945342396
2026-06-18,0,2.389209471559739,0,2.564102564102555,0.0,-0.8108108108108136,0,4.856389621201607,0,0.15063919876232568,0,-1.5392508978963382,0,4.374124068746776,0.0,1.7120576022379785
2026-06-22,0,3.323199933369425,0,3.5388888888888914,0.0,1.908719346049037,0,-0.6881037448723148,0,4.557095816903112,0,-3.5695674830641066,0,0.03533568904594553,0.0,1.3007954923314269
2026-06-23,0,0.33318554942027845,0,-0.27364919246659625,0.0,2.939800270049875,0,6.291805463024658,0,-4.315707620528775,0,-0.16211834639285883,0,-3.037795831861545,0.0,0.25364575589214805
2026-06-24,0,3.0208486763701803,0,3.034542128483797,0.0,6.493506493506485,0,0.5941934513363112,0,7.395367736692404,0,7.604871447902561,0,16.211293260473592,0.0,6.336374742109333
2026-06-25,0,3.6276433965452215,0,4.21148825065274,0.0,0.3658536585365857,0,2.6817536076564563,0,1.6080211880438844,0,-1.6348088531187077,0,0.15673981191222097,0.0,1.5738130086040574
2026-06-26,0,1.9252960064218394,0,3.4750582516974493,0.0,1.0935601458080146,0,0.2500060681084326,0,2.208154905976545,0,3.221682434160056,0,2.3004694835680795,0.0,2.067746756534345
2026-06-29,0,5.756617402754016,0,10.57869249394674,,,0,8.200571400900692,0,11.046342174293212,0,5.02848649987615,0,7.847636530518587,0.0,8.0763910837149
2026-06-30,0,2.8333391512782136,0,2.5859992555124833,,,0,-3.560160218398256,0,11.371391076115467,0,4.575471698113209,0,1.4184397163120588,0.0,3.204080113155529
2026-07-01,0,5.742509278537167,0,-1.38740661686233,,,0,-6.250870109981898,0,-4.966711836446103,0,8.637798827244026,0,-7.404195804195812,0.0,-0.9381460436174917
2026-07-02,0,-9.99989299204932,0,-11.4935064935065,,,0,-8.64023364023364,0,-6.57160570365779,0,-10.712061449034671,0,-12.081986526900867,0.0,-9.91654780089713
2026-07-03,0,-2.979573395477131,0,1.171435558816336,,,0,-1.777151680979605,0,-5.670205706702047,0,-5.580097651708904,0,-0.6476884223547197,0.0,-2.580546883067678
2026-07-06,0,-1.5196078431372495,0,1.5252967197660006,,,0,2.633974129133687,0,1.7727128838240125,1,19.995075104654013,0,-2.645685630295691,1.0,3.626960893990795
2026-07-07,0,0.3471876555500186,0,0.009523809523814819,,,0,6.299043319359354,0,3.687575600483828,0,0.9029345372460584,0,1.1634103019538156,0.0,2.0682792040194817
2026-07-08,0,-0.5047185604980187,0,0.7046947909722823,,,0,4.666801496612383,0,5.3563095793613735,0,-4.067520846044337,0,3.2393995259415442,0.0,1.565827664390871
2026-07-09,0,9.486239904277571,0,11.486997635933793,,,0,4.241340998019427,0,8.798127115694898,0,12.295950816196722,0,10.183673469387756,0.0,9.415388323251696
2026-07-10,0,-8.814589665653493,0,-7.8627621450836465,,,0,-9.180221511654851,0,-9.043326548415232,0,-11.025108552010565,0,-7.391800950793359,0.0,-8.886301562268525
2026-07-13,0,-4.581772784019977,0,-5.963038825343481,0.0,1.5625,0,1.5715889376467063,0,-4.865728900255761,0,10.078506259282838,0,-5.106751779196317,0.0,-1.043528155983713
2026-07-14,0,1.2953028915347442,0,-0.8076358296622677,0.0,0.59289940828402,0,-2.803174922134033,0,-1.3710598830566467,0,-3.681572860447191,0,6.958812681127613,0.0,0.02622449794946264
2026-07-15,0,-4.073882717644029,0,-3.4566987416728367,0.0,-8.9422477382619,0,-9.153400868306793,0,-3.5775127768313486,0,-7.6445867520512305,0,-1.637190666206878,0.0,-5.497931465853574
2026-07-16,0,-5.372579646136854,0,-7.6337243476705225,0.0,-6.718346253229979,0,-8.48552085111226,0,-9.353356890459374,0,-5.915492957746471,0,-2.5041736227045086,0.0,-6.569027795579996
2026-07-17,0,-3.6655472707609937,0,-2.968845110951257,0.0,-3.174515235457054,0,-6.8135898790836364,0,-6.8101196741121806,0,-11.446338093044673,0,-12.33219178082191,0.0,-6.744449577747386
2026-07-20,0,-0.013293943870018587,0,-2.335395933730644,0.0,-8.873090347313628,0,-6.007538610360596,0,-6.0570568058228025,0,-9.62288686605982,0,-10.63908746435408,0.0,-6.221192853073085
2026-07-21,1,9.999852269873411,0,19.09197080291971,1.0,20.000000000000018,0,15.419831073887448,0,16.66221391041054,0,6.762589928057561,1,19.999562851085216,3.0,15.419431548033415
2026-07-22,0,2.605425731936606,0,-3.652945647110739,0.0,3.482196583209074,0,-4.716662054546028,0,-3.431297709923664,0,-2.18328840970351,0,-3.958033551301432,0.0,-1.6935150082056702
2026-07-23,0,-3.141361256544506,0,-4.52683274383573,0.0,-6.077767103200693,0,-5.947271612507665,0,-3.509742697917073,0,-6.310278313585005,0,-8.82642998027613,0.0,-5.477097672552401
2026-07-24,0,2.297297297297307,0,3.5447761194029814,0.0,6.460296096904439,0,2.683043985452538,0,5.062876336378164,0,0.5294117647058894,0,3.2262761575903687,0.0,3.4005682511045268
2026-07-27,0,1.7173051519154603,0,2.9009009009008935,0.0,0.11378002528443787,0,2.3356054530874193,0,3.2788802682365725,0,1.8139262726740712,0,2.7707808564231717,0.0,2.1330255612174325
2026-07-28,0,-7.14285714285714,0,-4.194912074442803,0.0,-10.342214926127035,0,-6.510595226434191,0,-4.492261230653072,0,-6.896551724137923,0,-7.243137254901965,0.0,-6.688932797079161
2026-07-29,0,-1.2041958041958067,0,-6.005221932114879,0.0,-1.2859154929577454,0,-3.2445080850766472,0,0.7154150197628439,0,0.18518518518519933,0,-6.9230118800997715,0.0,-2.5374647127852583
2026-07-30,0,-5.424765356247951,0,-3.749999999999998,0.0,-8.39956054617832,0,-5.605688709211676,0,-9.952513637612348,0,-5.637707948243998,0,-9.91347005518839,0.0,-6.954815178954669
2026-07-31,0,2.8335354079662256,0,-0.721500721500723,0.0,3.577881619937706,0,3.969255477802003,0,3.4560906515580747,0,3.8197845249755114,0,3.7916603640397284,0.0,2.9609581892540753
2026-08-03,0,-6.652110625909757,0,-9.92732558139534,0.0,-10.994480954028008,0,-9.099268086358448,0,-8.623304406436938,0,-0.5974842767295652,0,-9.672091328637356,0.0,-7.938009322785059
2026-08-04,0,7.126150007796661,0,2.5463934161691126,0.0,2.135640185178933,0,3.9854339469957534,0,4.9559725231662854,0,2.9737424865548867,0,8.36829084650963,0.0,4.584517630338752
2026-08-05,0,6.870451237263464,0,12.670737080631955,0.0,12.138957816377172,0,9.108949416342416,0,5.899147852060094,0,5.069124423963145,0,6.625310173697274,0.0,8.340382571476502
2026-08-06,0,1.1304821574502855,0,1.0027932960893882,0.0,0.6122027497492244,0,-0.46717306800756475,0,1.3729312704799046,0,0.2631578947368318,0,1.6336979287875364,0.0,0.7925846041836581
2026-08-07,0,1.2781144781144782,0,1.67593130340995,0.0,1.2638740231368129,0,3.188821211035453,0,2.9787234042553123,0,5.395158938466027,0,5.5596263051840955,0.0,3.048607094800304
2026-08-10,0,1.0651737390124927,0,6.076431388548897,0.0,5.407949033519155,0,12.159722222222214,0,0.5562619198982821,0,-2.7116768123962465,0,0.433839479392617,0.0,3.283957281456773
2026-08-11,0,-1.8289473684210522,0,-6.895048590989505,0.0,-3.8461538461538436,0,-3.427032381895856,0,-2.7975343764817473,0,2.7019340159271987,0,-3.9308855291576683,0.0,-2.8605240110246384
2026-08-12,0,1.8630210427556637,0,4.9160011016248895,0.0,0.43285714285714594,0,0.6892130149062536,0,1.7723577235772447,0,1.8277485461091203,0,3.0283273381294995,0.0,2.0756465585656882
2026-08-13,0,-2.815789473684205,0,-2.7641422758892142,0.0,-2.5489666159338786,0,-2.706144539955424,0,-3.1394791500239716,0,-3.78025564318738,0,5.300368778231168,0.0,-1.7792012743489865
2026-08-14,0,0.008123476848087563,0,1.1959397440743036,0.0,0.4510224635460025,0,-0.06544502617802372,0,2.350515463917513,0,0.9609949123798645,0,3.4047579575596787,0.0,1.1865584274496324
2026-08-17,0,3.6972355346167385,0,3.4600506869414405,0.0,4.476896251089801,0,4.292730844793713,0,5.527800161160368,0,16.377379619260914,0,8.619411210645511,0.0,6.635929186929784
2026-08-18,0,1.4400041777093087,0,2.7100201124232948,0.0,5.069470521967712,0,5.930740008163005,0,4.22266340867441,0,0.7938417127736352,0,4.284132841328425,0.0,3.492981826148541
2026-08-19,0,-8.243243243243237,0,-6.610097155624728,0.0,-8.664919386863634,0,-12.282157676348548,0,-8.916404132170863,0,-5.226730310262528,0,-12.956017126074803,0.0,-8.985652718655478
2026-08-20,0,-0.05610491619328917,0,-1.7473118279569877,0.0,-2.7159420289855074,0,-0.3243681578591673,0,-0.09250321750321477,0,-1.586502140518764,0,-1.6931238439805707,0.0,-1.1736937332853574
2026-08-21,0,0.26384113395550024,0,-0.8207934336525335,0.0,0.3337008014778098,0,2.0677966101694922,0,-2.9547924801739067,0,10.798362333674504,0,0.2336351982797913,0.0,1.417392880532951
