,upbig_600111,pct_600111,upbig_600549,pct_600549,upbig_000657,pct_000657,upbig_002378,pct_002378,upbig_002842,pct_002842,upbig_300748,pct_300748,upbig_000831,pct_000831,upbig_002240,pct_002240,upbig_002466,pct_002466,upbig_002460,pct_002460,upbig_000155,pct_000155,upbig_603505,pct_603505,theme_count,theme_basket_ret_eq
2026-04-22,0,-0.8917954815695683,0,3.6011951564711264,0,0.5549774540409391,0,3.147176797284801,0,4.359591100420945,0,-0.8610451306413247,0,-0.16292541636495628,0,-0.9287925696594534,0,0.028284542497547527,0,-1.35948026948991,0,0.8839127872716679,0,0.5515719801434171,0,0.7435559125337695
2026-04-23,0,-5.95880823835232,0,-5.494839101396476,0,-2.6905829596412523,0,-6.461262339216278,0,-7.20253529242293,0,-3.98322851153039,0,-7.379873073436083,0,-3.5416666666666763,0,-3.902163155662386,0,-2.8540065861690334,0,-2.278037383177578,0,-3.0718595721338393,0,-4.568238573317104
2026-04-24,0,0.17010418881564515,0,-1.3973658849983916,0,-2.4459411556185806,0,-1.8228333866325608,0,-1.1176653213287757,0,-1.0293200249532175,0,0.09788566953798927,1,10.000000000000009,0,8.430189789613074,0,6.4030131826742,0,5.499103407053196,0,0.5093378607809784,1,1.9413756937452968
2026-04-27,0,-0.8703035448949237,0,-8.079491773904547,0,-2.452761627906974,0,-4.755700325732903,0,-4.992150706436416,0,0.2206114087614175,0,-2.0927048699393658,0,2.3365403494993053,0,-0.06784260515603213,0,-1.0383480825958635,0,1.3031161473087804,0,1.0698198198198172,0,-1.6182679842648087
2026-04-28,0,-1.0920770877944408,0,-3.1897926634768647,0,-3.203576084932014,0,2.0519835841313228,0,4.791804362194307,0,-3.1446540880503138,0,-1.9376747902516978,0,-2.091327705295465,0,-1.5207060420909801,0,-2.384642899725764,0,2.460850111856838,0,-2.8412256267409397,0,-1.0084199108480008
2026-04-29,1,10.00216497077291,0,8.182317408017582,1,9.986530690783146,1,9.986595174262746,1,9.996846420687477,0,8.084415584415572,1,10.00203707476064,0,7.054673721340388,0,4.122432097063267,0,5.838524490045205,0,5.076419213973793,0,1.1467889908256756,5,7.456645486412366
2026-04-30,0,4.093682345994876,0,-2.8426395939086246,0,1.5395381385584272,0,2.833638025594154,1,10.00573394495412,0,-1.5620306398317685,0,0.7592592592592595,1,9.9945085118067,0,5.971927966101709,0,2.054241200230811,0,-9.506493506493497,0,3.628117913832196,2,2.24745696384153
2026-05-06,0,4.688977122329363,0,3.3437826541274918,0,6.52997932460373,0,2.2222222222222143,0,2.2673964034402028,0,5.553860238022579,0,2.150340011027385,0,3.4115493426526866,0,2.099212795201799,0,3.121112744543697,0,2.468427095292758,0,2.844638949671774,0,3.391791575261307
2026-05-07,0,-0.37926675094817064,0,0.13481631277383332,0,1.9408054342552106,0,-0.20289855072463947,0,-0.5861365953109154,0,-0.17346053772767656,0,-0.03598416696652951,0,-4.087544254908271,0,-3.243177089707494,0,-3.7723434587125793,0,-2.7450980392156987,0,-1.010638297872346,0,-1.1800771662554397
2026-05-08,0,-1.015228426395931,0,-1.7670817906428882,0,-4.315405362525782,0,-2.759221609061868,0,-4.05024352730069,0,-0.20272227048943048,0,-0.6119510439164921,0,-3.489932885906033,0,-3.8072350113837694,0,-3.669515669515666,0,-3.9170506912442393,0,1.773240193444403,0,-2.319362341244865
2026-05-11,0,5.659340659340661,0,1.1649820113071696,0,0.281876968993533,0,-0.8661887694145776,0,0.4541811381244987,0,7.341845618107956,0,5.251720391162618,0,0.5041724617524279,0,1.7357001972386765,0,0.48503489885247664,0,-1.618705035971224,0,0.6863780359028349,0,1.7566948812830876
2026-05-12,0,-5.893569076096372,0,-2.6587637595258284,0,-1.5707671957671865,0,-3.555287737270263,0,-3.82978723404257,0,-3.4063260340632784,0,-4.043358568478994,0,-1.5914201695208519,0,-3.3863254491405037,0,-1.801271485754652,0,-1.9500304692260828,0,-1.8877818563188264,0,-2.964557419600451
2026-05-13,0,3.1681709338736486,0,1.8093249826026447,0,4.653116075928088,0,5.34208059981256,1,10.011061946902666,0,0.5597537083683157,0,1.9185942262865296,0,-3.322200738266834,0,-0.494983277591976,0,-0.791272029732637,0,1.429459291485391,0,-0.4275788348476861,1,1.987960573735059
2026-05-14,0,-5.159792894126047,0,-6.408065618591929,0,-5.457463884430169,0,-6.2574139976275145,0,-4.424333836098537,0,-3.645978291121632,0,-4.609429978888113,0,-3.9818181818181753,0,-4.961011024468942,0,-3.625377643504535,0,-3.492647058823528,0,-0.9125067096081518,0,-4.411319926592273
2026-05-15,0,0.9600903614457978,0,-3.1221471608544826,0,-4.3803056027164615,0,-4.555520404935143,0,-4.497632824829035,0,2.3396880415944565,0,3.0062707488011764,0,-3.3137663321340605,0,-2.2351110482387915,0,-2.394984326018801,0,0.5079365079365017,1,10.021668472372692,1,-0.6386511306313457
2026-05-18,0,-3.8597799738952054,0,0.11307953260459858,0,0.8700284090909172,0,-1.0275107722903631,0,-2.010465436518871,0,-2.9353655094552566,0,-4.4762757385855,0,0.763807285546414,0,0.3906815222109561,0,1.682939362795488,0,1.8319646241313992,0,6.351550960118191,0,-0.19211214452060257
2026-05-19,0,-2.8122575640031067,0,-4.442771084337349,0,-5.245555359971843,0,-5.458807769591423,0,-6.717256885890954,0,-2.7624309392265234,0,-3.3177132146204324,0,-5.111758989310012,0,-4.035745171519167,0,-4.1692987997473345,0,0.3722084367245637,0,-0.509259259259276,0,-3.6842205500627383
2026-05-20,0,3.272799840351226,0,-0.37431048069345163,0,2.247817202303559,0,-0.2125398512221044,0,-1.385959626393496,0,0.7775119617225101,0,1.512214036448234,0,5.612453912331006,0,2.373085010513676,0,1.4502307185234153,0,-1.2360939431396711,0,2.187063750581686,0,1.3520227109438823
2026-05-21,0,-2.260869565217394,0,-1.4237690330235253,0,2.76162790697676,0,-0.5679801206957769,0,-2.5358997861289256,0,-1.8991097922848699,0,-2.3491214667685223,0,-5.00387897595036,0,-3.491784037558676,0,-2.391163092917481,0,-10.012515644555698,0,-4.826958105646639,0,-2.8334518094809256
2026-05-22,0,0.7315144325820588,0,3.7311935807422314,1,10.007072135785,0,3.3916458407711403,0,5.1724137931034475,0,3.8717483363581495,0,0.6845296303539916,0,0.2654144548795534,0,1.1249619945272071,0,0.7588869657835229,0,-0.5563282336578546,0,8.56459330143542,1,3.1456371860553225
2026-05-25,0,0.039254170755631534,0,-0.27074066911623174,0,2.941176470588225,0,-1.8991712707182362,0,-2.3845007451564704,0,1.7763541059988341,0,-0.17482517482516613,0,-1.221747098350645,0,0.2254960914011006,0,-1.0438689217759034,0,-0.13986013986014845,0,-5.553107095636856,0,-0.6421283563913222
2026-05-26,0,-0.6278202864430038,0,3.955788248981973,0,5.417642466822792,0,2.323125659978875,0,2.229007633587776,0,-0.9155937052932717,0,-0.36972173574625344,0,1.4842300556586308,0,-0.40497975101244643,0,-0.13352917612498016,0,-0.8403361344537785,0,-2.6598226784880996,0,0.788165883122351
2026-05-27,0,-4.422507403751242,0,-4.420817011751533,0,-4.235781990521326,0,-4.6095631234950085,0,-4.5698924731182755,0,-4.418134565405718,0,-3.710937500000011,0,-3.0266097907779677,0,-2.8915662650602414,0,-2.2730311538975867,0,-1.34180790960452,0,-6.040268456375831,0,-3.8300764703132715
2026-05-28,0,5.019624044618887,0,1.6198282591725288,0,6.387256418187448,0,2.6685899747565855,0,2.2222222222222143,0,2.7190332326283873,0,4.969574036511171,0,-1.2149141181399314,0,-0.13957816377171417,0,-0.6840881105486418,0,0.42949176807443035,0,-0.20408163265307477,0,1.9827464942548574
2026-05-29,0,-4.622344610542884,0,3.7641636258882283,0,-1.3955516790231215,0,1.299613628380758,0,-1.224739742804648,0,-5.088235294117638,0,-5.758454106280187,0,-3.625954198473269,0,-2.345084640472117,0,-1.8046562887450102,0,1.5680684248039922,0,-7.004089979550088,0,-2.186438738411332
2026-06-01,0,-1.5673334708187325,0,-2.794743660929111,0,-7.091257555653829,0,0.4854368932038833,0,-0.8059516429014146,0,-4.648280136349559,0,0.10252204223908379,0,-3.7183718371837315,0,-1.1291348600508955,0,-2.272727272727282,0,2.4561403508772006,0,3.4634414513468936,0,-1.4600216415789575
2026-06-02,0,1.4875340456735886,0,5.597867479055596,0,5.268168835290377,0,1.3802622498274575,0,0.9687500000000071,0,1.78745531361717,0,2.2122081114297476,0,-1.3711151736745975,0,-1.4154737011420337,0,-1.2632787826586167,0,-3.9726027397260277,0,-1.3283740701381497,0,0.7792834639628765
2026-06-03,0,2.5598678777869477,0,7.518932564010106,0,7.823334338257459,0,4.628999319264815,0,4.859176725471981,0,-0.41507024265644565,0,6.092184368737463,0,1.506024096385561,0,-0.5057921357480843,0,-0.2762430939226457,0,-0.14265335235377208,0,-2.100161550888535,0,2.629049909528737
2026-06-04,0,-0.32206119162639935,0,6.20493040415897,0,3.648818677477972,0,0.6180871828236789,0,1.6528925619834656,0,-1.2183392112856795,0,1.2655836796373388,0,-3.013010728144261,0,-2.492620531321743,0,-2.9012975652427553,0,-2.857142857142858,0,-0.935093509350926,0,-0.02910442400276651
2026-06-05,0,0.0,0,-3.142270645823453,0,-5.691934178581059,0,-4.300032331070158,0,-4.645760743321703,0,1.006166828951649,0,1.2684200708823035,0,2.4947046363850145,0,-0.6727211570803915,0,-1.7117117117117164,0,-1.6911764705882404,0,1.4436424208772891,0,-1.3035561067567054
2026-06-08,0,-5.3917609046849835,0,-3.8148027388327455,0,-3.1035469107551505,0,1.3851351351351404,0,0.39585870889158326,0,-6.201799485861182,0,-4.770675999263208,0,-2.1354764638346735,0,-4.842533017270567,0,-4.399633363886335,0,-3.2909498878085253,0,-3.6672140120415864,0,-3.319783245017686
2026-06-09,0,3.3297758804695654,0,7.677966101694911,0,4.23616236162363,0,1.032989003665441,0,3.579011222323314,0,3.083247687564228,0,7.330754352030944,1,9.99530736743315,0,6.77935943060497,0,8.261425375519348,0,2.010827532869297,0,-3.3522727272727315,1,4.4970461323771715
2026-06-10,0,-2.953935137368313,0,-0.28333070990083087,0,2.9595015576323824,0,0.49472295514512155,0,4.392386530014636,0,-2.259887005649719,0,-2.595062173364582,0,1.7491467576791875,0,-0.8831861356440651,0,-0.5018450184501866,0,-1.74374526156178,0,4.526748971193406,0,0.24179294414377142
2026-06-11,0,1.1494252873563315,0,6.456195737963677,0,6.9316462659881894,1,10.04266491631114,1,9.985974754558203,0,-0.5780346820809301,0,-0.5365402405180353,0,6.876310272536679,0,2.555480833893742,0,3.4564604658062548,0,0.694444444444442,0,5.793025871766022,2,4.402254494002142
2026-06-12,0,4.019360269360273,0,-3.9145907473309594,0,1.3504823151125445,0,2.982403817476875,0,0.8926294312675331,0,3.248974008207939,0,4.18526785714286,0,0.1961553550412054,0,2.4590163934426146,0,1.7493547462001713,0,2.375478927203045,0,-0.5316321105794719,0,1.5844083552120525
2026-06-15,0,2.1039854339469866,1,10.000000000000009,1,10.000000000000009,0,7.964089197799007,0,9.403437815975725,0,4.041073203047363,0,4.213533297625416,0,1.0767423649177932,0,1.9519999999999982,0,0.22547914317927464,0,0.6736526946107713,0,4.00855157669695,2,4.638545393983275
2026-06-16,0,2.991876362195356,1,10.002805836139173,0,6.437471158283348,0,1.2875536480686511,0,7.09334565619224,0,5.475963069086287,0,4.40294671920507,0,-5.461940732132486,0,0.4237288135593209,0,0.18278965129359115,0,0.07434944237918462,0,1.541623843782114,1,2.8710427890043206
2026-06-17,0,-3.193535975375139,0,3.099094503252142,0,-3.2083243008887985,0,-7.918432203389814,0,-6.407766990291264,0,-2.535466344702697,0,-3.085001640958307,0,-1.044867854947762,0,0.07813720893889986,0,-0.18245614035087288,0,-0.8915304606240793,0,0.5060728744939125,0,-2.065339777070315
2026-06-18,0,2.1462639109697923,0,6.271647699158822,1,10.000000000000009,0,6.3848144952545205,1,10.004610419548165,0,3.530504800247747,0,4.7578733491364655,0,-5.300207039337468,0,-2.9044347282948246,0,-2.75590551181103,0,-3.5232383808096013,0,-2.769385699899296,2,2.153545276180275
2026-06-22,0,5.350194552529186,1,9.998835991153543,1,9.996945943194536,0,9.19167342525007,1,9.99580888516347,0,2.871672150762783,0,7.095522870535009,0,2.7109750765194507,0,4.486973303312958,0,3.8750722961249373,0,2.020202020202033,0,6.784049715173501,3,6.198160519160123
2026-06-23,0,-7.756232686980602,0,-9.597883597883595,0,-5.3771402128644175,0,-9.977717256746722,0,-7.830062869117926,0,-4.914219249781904,0,-9.990944763054642,0,-8.365261813537671,0,-5.61797752808989,0,-5.609688195991092,0,-2.8179741051028273,0,-2.9097963142580063,0,-6.730408216117443
2026-06-24,0,-1.441441441441449,0,-2.809317569940306,0,-2.3669796557120537,0,1.457645764576454,0,-3.3898305084745783,0,-2.4159021406727876,0,-2.3306505700871893,1,10.011614401858315,0,7.844096542726664,0,5.32369856953252,0,2.8213166144200663,0,2.147852147852136,1,1.2376751795531493
2026-06-25,0,-0.06093845216330607,0,3.408406600024083,0,5.600080144259678,0,4.0390349688262495,1,9.991442019683339,0,1.4728925101848978,0,-1.0987124463519349,0,-1.7947635135135198,0,-2.2531377589596224,0,-4.564547745729497,0,-4.039634146341465,0,-4.449877750611253,1,0.5208537024423042
2026-06-26,0,-3.94308943089432,0,-1.583973911017933,0,-5.843847832273974,0,-5.706096925482029,0,1.4588601439408766,0,-7.134033353922176,0,-4.790834924492271,0,-8.944313050956776,0,-8.8490099009901,0,-7.276995305164313,0,-4.606830818109609,0,-3.0194472876151512,0,-5.019967716414815
2026-06-29,0,0.7617435463393996,0,-0.7573964497041397,0,-3.9596977329974914,0,-6.051395413097538,0,-5.214723926380371,0,-2.1283671433322215,0,-1.020966271649959,0,0.5194805194805197,0,1.612355736591975,0,1.091772151898729,0,-0.9991673605328821,0,0.7387862796833788,0,-1.28396467197505
2026-06-30,0,0.9029819403612027,0,1.5979012640114476,0,0.1573646663869166,0,-1.5294117647058902,0,-2.5080906148867266,0,4.825008494733263,0,2.1550930189721873,0,5.308902983321584,0,2.421914147319204,0,2.0660510251995445,0,0.7569386038688064,0,5.238344683080154,0,1.7827498706384743
2026-07-01,0,-1.2278876170655484,0,-0.35211267605633756,0,0.23043888132396884,0,-1.732377538829144,0,-5.373443983402493,0,0.32414910858995505,0,-3.5340786152181725,0,1.829132277492751,0,1.5818656229615202,0,0.7974237080202506,0,0.8347245409014992,1,10.004977600796416,1,0.28190094245955555
2026-07-02,0,1.5592077538980176,0,-3.239104829210837,0,1.1390949942522655,0,7.689969604863234,1,9.997807498355638,0,6.623586429725359,0,-0.6168224299065383,0,-4.490690032858701,0,-3.6602986033071105,0,-2.921040620721138,0,0.08278145695364003,1,9.999999999999986,2,1.8470409351703179
2026-07-03,0,0.7676348547717815,0,-8.642726719415716,0,-7.625542467451951,0,-7.366638441998308,0,-10.005979669124976,0,3.7878787878787845,0,2.407372578521727,0,-3.4403669724770602,0,-2.249625062489591,0,-1.5984955336154294,0,-0.6617038875103343,0,-9.214315096668034,0,-3.6535423024649254
2026-07-06,0,-2.594193946880785,0,-5.609593604263818,0,-10.000000000000009,0,-7.464960390006093,0,-9.98892580287929,0,-4.905109489051096,0,-6.078971533516997,0,-1.5914489311163904,0,0.4261847937265584,0,-0.22296544035674826,0,0.0,0,-8.563661078386954,0,-4.716137118560969
2026-07-07,0,0.2959205242020646,0,-6.239412761151897,0,-4.499130002485696,0,-4.543957853144553,0,-7.258858267716539,0,-2.701872889161805,0,-0.7821666014861117,0,2.2930243784697213,0,0.47530130707860163,0,-2.2186751795690407,0,-1.831806827643634,0,-4.459861248761143,0,-2.6226246184475026
2026-07-08,0,-3.013698630136985,0,-4.411321890996689,0,-3.761061946902655,0,-4.55329423939288,0,-4.271690103475723,0,-6.279583464815408,0,-4.099329917225081,0,-10.004719207173196,0,-10.001689474573395,0,-8.57002938295789,0,-4.7497879558948135,0,-7.572614107883824,0,-5.940735026785711
2026-07-09,0,-6.605823554976109,0,1.9215624507796347,0,2.7586206896551557,0,0.7228044813877732,0,0.6097560975609762,0,-3.7710437710437694,0,-0.7603781339909577,0,-6.7907708442580095,0,-6.532757649709032,0,-0.32137118371718953,0,-2.2261798753339224,0,-4.208754208754206,0,-2.1003612918666374
2026-07-10,0,-1.0935318752908318,0,-2.1016844382630073,0,-1.6844321621265923,0,-1.794043774668097,0,-2.61707988980715,0,0.384884534639629,0,-0.9732863946986914,0,-4.078762306610395,0,-3.9967865033139205,0,-4.209206519792231,0,-0.7285974499089298,0,-2.401874633860579,0,-2.1078667844750663
2026-07-13,0,-8.303928487414725,0,-6.645619573796369,0,-7.161022620800416,0,-2.813299232736566,0,5.148514851485153,0,-7.459044963401884,0,-5.938937682977841,0,-5.601173020527872,0,-4.581589958158993,0,-4.674644727000743,0,-2.9357798165137616,0,-5.342136854741897,0,-4.692388507215493
2026-07-14,0,2.1806054386865004,0,5.79979709164693,0,7.828719723183397,0,3.721804511278193,0,2.8517621737960575,0,2.674199623352158,0,5.33570475767009,0,2.7648337993165573,0,3.814952861214649,0,2.785406041584948,0,5.576559546313797,0,2.21940393151554,0,3.9628124582965683
2026-07-15,0,-0.6778809942254438,0,-7.17596292152789,0,-6.6720149752640845,0,-6.342877854295037,0,-5.937745226262092,0,-1.3939838591342735,0,-2.448290417897858,0,-5.955259975816196,0,0.1689545934530079,0,-1.717557251908397,0,-0.71620411817368,0,-1.1786600496278,0,-3.337290254223312
2026-07-16,0,-1.744186046511642,0,-4.149449035812669,0,-3.6532951289398263,0,-4.914860681114552,0,-4.2547274749721975,0,-1.0044642857142794,0,-1.4712245781047129,0,-3.0215364834458303,0,4.026987138941607,0,-2.9708737864077683,0,-1.352569882777277,0,-0.5649717514124242,0,-2.0895976663559646
2026-07-17,0,-3.653202984306647,0,-7.903718340219146,0,-9.650557620817846,0,-6.186406186406179,0,-6.941620679639849,0,-5.4490792934986825,0,0.24154589371980784,0,-4.275770633079223,0,-4.762869882448317,0,-2.9817890734440744,0,-1.0968921389396646,0,1.5151515151515138,0,-4.262100785327359
2026-07-20,0,0.34712950600799264,0,-8.035888433781945,0,-7.7682685977616845,0,-6.160520607375275,0,-9.987515605493137,0,-1.2718600953895098,0,3.329682365826958,0,-10.006925207756234,0,-10.002128112364339,0,-4.888613861386137,0,2.0332717190387983,0,-7.835820895522372,0,-5.020621485496407
2026-07-21,0,4.736562001064404,0,6.426299045599149,0,7.851534618129907,0,6.195099398982884,0,7.9403606102635305,0,4.025764895330108,0,5.745177019291914,0,5.3866871873797795,0,3.3104752896665923,0,3.4265885924962047,0,-0.6340579710144789,0,2.0917678812415685,0,4.708521547369297
2026-07-22,0,-0.6097560975609762,0,-1.235552012754082,0,-3.855062872270021,0,-1.1754462342185468,0,0.03212335367812624,0,-0.5804953560371473,0,-1.0425020048115519,0,0.9492515516611899,0,0.5264362554360247,0,-0.5451876703711389,0,1.8231540565177617,0,-1.4540647719762156,0,-0.5972584835588813
2026-07-23,0,2.9396728016360063,0,1.4326069410815157,0,-0.619514713474445,0,1.938325991189438,0,1.5093127809890694,0,0.8174386920980714,0,0.8508914100486153,1,10.018083182640147,0,5.601092896174875,0,7.927472064094454,1,10.026857654431499,0,7.042253521126773,2,4.123707768503001
2026-07-24,0,-3.079215296746962,0,-3.7398050527153393,0,-3.8787878787878816,0,-3.6300777873811585,0,-3.4799114204365655,0,-6.447876447876444,0,-4.3792687826436305,0,-6.443129520052604,0,-5.390254420008622,0,-4.219574135573345,0,-5.1261187957689085,0,-0.5639097744360999,0,-4.198160776035631
2026-07-27,0,1.152959262106057,0,3.740442240132258,0,6.269140695370212,0,3.4977578475336113,0,3.736479842674534,0,2.146099876186547,0,0.9663865546218453,0,2.4595924104005684,0,3.0309936189607978,0,2.141545992249627,0,3.430531732418518,0,2.5204788909892972,0,2.9243674136369893
2026-07-28,0,-1.241134751773032,0,-6.394422310756975,0,-8.492964909306666,0,-4.116117850953205,0,-3.759873617693521,0,-2.2222222222222254,0,-2.663337494798168,0,-2.366255144032925,0,-1.7031630170316392,0,-2.076677316293929,0,4.975124378109452,0,-2.1511985248924392,0,-2.6843535651371067
2026-07-29,0,0.9233136701718436,0,0.8086826984464723,0,-2.6676546869210727,0,0.2259376412110381,0,-0.5581089954038165,0,1.2396694214876103,0,2.6720820863616934,0,2.1426062521952893,0,3.6903690369036957,0,1.794453507340954,0,-0.23696682464454666,0,1.0678391959799027,0,0.9251852502607555
2026-07-30,0,-0.5082592121982255,0,-5.003166561114625,0,-7.879710696612108,0,-3.606853020739409,0,-4.985143611753051,0,1.2653061224489726,0,-1.311680199875087,0,-3.8858321870701484,0,-1.345486111111105,0,0.020032051282048435,0,-2.9295328582739533,0,-0.9322560596643936,0,-2.591881862056757
2026-07-31,0,1.4048531289910793,0,4.555555555555557,0,2.2933884297520635,0,3.928905519176795,0,2.710215427380125,0,3.184199919387365,0,0.8860759493670933,0,0.5724508050089394,0,-0.24197096348438363,0,-0.4406168636090557,0,0.0,0,0.6273525721455453,0,1.6233674566392604
2026-08-03,0,0.8312342569269493,0,-1.339001062699241,0,-3.070086851141174,0,1.3051305130513224,0,0.13531799729364913,0,1.9921874999999867,0,2.0075282308657405,0,2.134471718249742,0,0.8820286659316334,0,1.3880506940253445,0,0.16313213703098572,0,1.1845386533665847,0,0.634544371075127
2026-08-04,0,1.0991756182862744,0,6.376561826798799,0,8.793498645551146,0,4.131497112394489,0,6.148648648648658,0,1.263883569513613,0,0.7790077900778902,0,2.47300592128179,0,2.2950819672131084,0,2.5793650793650924,0,-1.3029315960912058,0,0.800985828712264,0,2.953148367645993
2026-08-05,0,3.212255992092916,0,8.788983394086669,1,9.998084658111473,0,7.551194539249151,1,9.993634627625724,0,2.6096822995461233,0,4.9633848657445245,0,4.418762746430982,0,2.0726495726495875,0,2.475822050290133,0,0.660066006600668,0,1.9559902200489088,2,4.891709247706405
2026-08-06,0,0.3351687814220572,0,6.980640357408796,0,8.82813860351732,0,4.601348671162242,0,7.002314814814792,0,-0.3685956505713128,0,0.7558139534883823,0,1.3020833333333481,0,-1.2350847812434673,0,-1.3967534918837177,0,-1.885245901639332,0,2.0383693045563644,0,2.246516499530456
2026-08-07,0,5.130040563111438,0,0.974421437271622,0,7.216,0,2.5028441410694047,0,3.7858301784748694,0,3.0706622271549966,1,10.001923446816697,0,2.9884318766066675,0,1.4624841034336589,0,1.1102603369065767,0,0.5847953216374213,0,-1.8801410105757976,1,3.078962718492296
2026-08-10,0,-0.8851566046300552,0,3.308633465448918,0,8.640501417698832,0,4.624491305956346,1,10.005211047420515,0,1.938262742282837,0,2.0458122049309413,0,2.464898595943854,0,2.1725506580321685,0,2.4801211662249134,0,3.737541528239219,0,0.8383233532934131,1,3.447599240070158
2026-08-11,0,-4.167620792305926,0,-5.904920767306098,0,-6.387362637362626,0,-5.586987270155596,0,-4.6897205116058664,0,-2.605633802816898,0,-4.318026045236456,0,-2.7710109622411827,0,-1.6765487630341358,0,-1.3116571217439477,0,-1.6813450760608584,0,-1.3657957244655572,0,-3.5388857895279284
2026-08-12,0,0.43010752688172893,0,-0.07090941322460687,0,3.3455612619222252,0,-0.03745318352059712,0,3.75248508946322,0,0.0723065798987621,0,1.3252148997134672,0,3.351080488568736,0,0.9149511332917415,0,0.8985398727068494,0,-0.08143322475570036,0,0.060204695966303845,0,1.1633879772426772
