date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,up_big
2026-04-01,78.87,79.21,76.14,77.09,68943939.0,5344428396.0,1211218038.0,0.05692116269490366,,0
2026-04-02,77.08,81.54,76.08,79.7,90877873.0,7246898783.0,1211218038.0,0.07503015159026223,3.3856531327020267,0
2026-04-03,79.71,81.96,78.58,79.52,62037071.0,4983301821.0,1211218038.0,0.05121874761908062,-0.22584692597240608,0
2026-04-07,79.77,80.93,77.98,78.73,48645036.0,3848907452.0,1211218038.0,0.040162080214990986,-0.9934607645875171,0
2026-04-08,77.6,82.57,77.29,81.78,81154987.0,6509324240.0,1211218038.0,0.06700278930291162,3.873999745967227,0
2026-04-09,82.07,83.54,79.67,80.78,65194686.0,5321863833.0,1211218038.0,0.05382572249968424,-1.2227928588896986,0
2026-04-10,81.51,86.74,81.02,83.74,104533440.0,8787387950.0,1211218038.0,0.08630439501430212,3.664273334983892,0
2026-04-13,83.6,86.05,82.77,84.14,101033007.0,8546412166.0,1211218038.0,0.08341438438848613,0.4776689754000474,0
2026-04-14,84.75,88.23,83.37,88.03,91572979.0,7857058684.0,1211218038.0,0.0756040416564536,4.623246969336825,0
2026-04-15,87.25,87.55,81.61,81.94,114856135.0,9642526798.0,1211218038.0,0.09482696871791468,-6.918096103601046,0
2026-04-16,83.09,86.45,82.12,85.36,85382271.0,7248709862.0,1211218038.0,0.07049289914884838,4.173785696851362,0
2026-04-17,85.22,87.73,83.01,83.82,92080855.0,7815941253.0,1211218038.0,0.07602335179225592,-1.8041237113402109,0
2026-04-20,83.35,83.97,81.15,82.47,64666315.0,5342282374.0,1211218038.0,0.0533894913807418,-1.6105941302791638,0
2026-04-21,83.56,85.5,81.38,83.12,78663138.0,6603440346.0,1211218038.0,0.06494548093908092,0.7881653934764143,0
2026-04-22,81.62,83.17,81.29,81.99,62537967.0,5137050889.0,1211218038.0,0.05163229496091768,-1.35948026948991,0
2026-04-23,82.02,82.26,78.77,79.65,63377908.0,5088098395.0,1211218038.0,0.05232576300188819,-2.8540065861690334,0
2026-04-24,79.72,86.01,79.64,84.75,97075458.0,8070282446.0,1211218038.0,0.08014697185346904,6.4030131826742,0
2026-04-27,83.76,86.21,83.26,83.87,67507055.0,5708479755.0,1211218038.0,0.05573484945078072,-1.0383480825958635,0
2026-04-28,83.88,84.37,80.95,81.87,48209353.0,3976936353.0,1211218038.0,0.03980237371597004,-2.384642899725764,0
2026-04-29,81.58,86.9,80.61,86.65,84899114.0,7223688906.0,1211218038.0,0.07009399739471185,5.838524490045205,0
2026-04-30,86.75,90.93,86.65,88.43,107541923.0,9577756676.0,1211218038.0,0.0887882442516927,2.054241200230811,0
2026-05-06,90.09,91.41,87.25,91.19,90340746.0,8135707079.0,1211218038.0,0.0745866913847926,3.121112744543697,0
2026-05-07,90.49,90.49,86.33,87.75,88851082.0,7848760109.0,1211218038.0,0.07335680217140227,-3.7723434587125793,0
2026-05-08,87.7,89.69,84.44,84.53,80305272.0,6946711127.0,1211218038.0,0.06630125169915939,-3.669515669515666,0
2026-05-11,85.75,87.4,83.89,84.94,61865555.0,5284554814.0,1211218038.0,0.051077141405650034,0.48503489885247664,0
2026-05-12,85.59,85.77,82.64,83.41,52528957.0,4403729761.0,1211218038.0,0.04336870435544157,-1.801271485754652,0
2026-05-13,83.42,84.06,81.35,82.75,58669630.0,4859695856.0,1211218038.0,0.04843853720745199,-0.791272029732637,0
2026-05-14,82.09,83.07,79.44,79.75,65399528.0,5304288260.0,1211218038.0,0.053994843164645805,-3.625377643504535,0
2026-05-15,78.77,80.22,77.78,77.84,55779033.0,4404219552.0,1211218038.0,0.04605201644132054,-2.394984326018801,0
2026-05-18,77.84,80.65,77.28,79.15,49501065.0,3936904040.0,1211218038.0,0.04086883075299775,1.682939362795488,0
2026-05-19,78.18,78.18,74.29,75.85,62279105.0,4719936331.0,1211218038.0,0.05141857456386395,-4.1692987997473345,0
2026-05-20,74.48,77.91,73.79,76.95,66917175.0,5089907850.0,1211218038.0,0.05524783556765359,1.4502307185234153,0
2026-05-21,77.39,78.72,74.97,75.11,58028977.0,4489999477.0,1211218038.0,0.04790960436472628,-2.391163092917481,0
2026-05-22,75.14,76.23,73.93,75.68,35837030.0,2706856235.0,1211218038.0,0.029587596019602872,0.7588869657835229,0
2026-05-25,76.28,76.44,74.41,74.89,40495164.0,3048265418.0,1211218038.0,0.0334334221663895,-1.0438689217759034,0
2026-05-26,74.3,75.54,72.57,74.79,45686269.0,3393563533.0,1211218038.0,0.0377192772619524,-0.13352917612498016,0
2026-05-27,75.04,76.78,72.87,73.09,49185074.0,3694737218.0,1211218038.0,0.04060794378625329,-2.2730311538975867,0
2026-05-28,73.69,74.66,70.3,72.59,52005556.0,3747527282.0,1211218038.0,0.04293657654395005,-0.6840881105486418,0
2026-05-29,72.6,73.94,70.93,71.28,44703425.0,3239791452.0,1211218038.0,0.03690782633473297,-1.8046562887450102,0
2026-06-01,71.28,72.56,69.6,69.66,42439414.0,3028673573.0,1211218038.0,0.03503862448257231,-2.272727272727282,0
2026-06-02,70.38,70.4,66.77,68.78,49565636.0,3387497943.0,1211218038.0,0.04092214155086749,-1.2632787826586167,0
2026-06-03,68.14,69.39,67.39,68.59,37723595.0,2595420168.0,1211218038.0,0.031145172724054163,-0.2762430939226457,0
2026-06-04,67.81,68.08,66.38,66.6,42043907.0,2821119407.0,1211218038.0,0.03471208789907404,-2.9012975652427553,0
2026-06-05,66.6,67.86,64.5,65.46,56162666.0,3716227755.0,1211218038.0,0.04636874967015642,-1.7117117117117164,0
2026-06-08,64.31,65.96,61.01,62.58,50543530.0,3204257207.0,1211218038.0,0.04172950568293964,-4.399633363886335,0
2026-06-09,63.55,68.7,62.58,67.75,71888136.0,4704682177.0,1211218038.0,0.059351936434751146,8.261425375519348,0
2026-06-10,68.3,70.35,66.61,67.41,73838490.0,5065623851.0,1211218038.0,0.060962178306000425,-0.5018450184501866,0
2026-06-11,67.41,71.66,66.81,69.74,87710848.0,6098533071.0,1211218038.0,0.07241540767080287,3.4564604658062548,0
2026-06-12,69.23,72.29,68.88,70.96,82247986.0,5831443932.0,1211218038.0,0.06790518587042377,1.7493547462001713,0
2026-06-15,71.84,72.69,69.79,71.12,79151067.0,5634440401.0,1211218038.0,0.06534832252886247,0.22547914317927464,0
2026-06-16,70.31,72.27,68.84,71.25,63531170.0,4508865221.0,1211218038.0,0.052452298435799884,0.18278965129359115,0
2026-06-17,71.4,73.27,70.59,71.12,58544009.0,4212762690.0,1211218038.0,0.04833482260276576,-0.18245614035087288,0
2026-06-18,70.3,71.46,68.62,69.16,62665923.0,4382565824.0,1211218038.0,0.05173793737705217,-2.75590551181103,0
2026-06-22,66.31,71.99,66.12,71.84,81783148.0,5667051659.0,1211218038.0,0.06752140856079292,3.8750722961249373,0
2026-06-23,72.49,72.55,67.58,67.81,60302956.0,4201741694.0,1211218038.0,0.04978703594901383,-5.609688195991092,0
2026-06-24,67.77,72.09,66.57,71.42,74546902.0,5230884351.0,1211218038.0,0.06154705400779376,5.32369856953252,0
2026-06-25,70.8,71.98,67.85,68.16,66242810.0,4598961129.0,1211218038.0,0.05469106958593693,-4.564547745729497,0
2026-06-26,68.11,68.6,63.12,63.2,62903242.0,4095445637.0,1211218038.0,0.05193387154625582,-7.276995305164313,0
2026-06-29,62.82,64.57,61.52,63.89,52223199.0,3310801495.0,1211218038.0,0.04311626590884704,1.091772151898729,0
2026-06-30,63.9,67.0,63.38,65.21,50865719.0,3310637698.0,1211218038.0,0.04199550981257761,2.0660510251995445,0
2026-07-01,65.81,66.53,62.92,65.73,61076013.0,3980111120.0,1211218038.0,0.050425283544200325,0.7974237080202506,0
2026-07-02,65.26,66.0,63.7,63.81,39926122.0,2584055217.0,1211218038.0,0.03296361245240966,-2.921040620721138,0
2026-07-03,64.71,64.81,62.73,62.79,40444730.0,2577122790.0,1211218038.0,0.033391783090337364,-1.5984955336154294,0
2026-07-06,63.01,65.71,62.3,62.65,57054504.0,3664390990.0,1211218038.0,0.04710506466218925,-0.22296544035674826,0
2026-07-07,63.7,63.99,61.08,61.26,45796754.0,2866015923.0,1211218038.0,0.037810495355254936,-2.2186751795690407,0
2026-07-08,60.4,60.95,55.87,56.01,69498511.0,4035593225.0,1211218038.0,0.05737902575721053,-8.57002938295789,0
2026-07-09,55.84,56.8,53.11,55.83,71710313.0,3947548473.0,1211218038.0,0.0592051230663723,-0.32137118371718953,0
2026-07-10,55.82,55.82,53.46,53.48,56388717.0,3088124721.0,1211218038.0,0.04655538080749752,-4.209206519792231,0
2026-07-13,53.32,53.32,50.21,50.98,50617297.0,2612421809.0,1211218038.0,0.04179040883801633,-4.674644727000743,0
2026-07-14,51.23,52.52,50.06,52.4,41035570.0,2114595429.0,1211218038.0,0.03387958956403851,2.785406041584948,0
2026-07-15,52.99,53.47,51.33,51.5,39526329.0,2062707141.0,1211218038.0,0.03263353728224447,-1.717557251908397,0
2026-07-16,50.6,52.49,49.44,49.97,67246545.0,3397576389.0,1211218038.0,0.05551976843990826,-2.9708737864077683,0
2026-07-17,50.04,50.88,48.33,48.48,50283245.0,2490983703.0,1211218038.0,0.04151461043548296,-2.9817890734440744,0
2026-07-20,48.23,48.47,45.3,46.11,61523664.0,2882389777.0,1211218038.0,0.0507948710057107,-4.888613861386137,0
2026-07-21,45.85,47.81,45.19,47.69,50737111.0,2375640911.0,1211218038.0,0.04188932909534493,3.4265885924962047,0
2026-07-22,47.4,48.54,46.95,47.43,42806110.0,2043063614.0,1211218038.0,0.03534137426708303,-0.5451876703711389,0
2026-07-23,47.92,51.23,47.55,51.19,85153256.0,4262069576.0,1211218038.0,0.07030382088810999,7.927472064094454,0
2026-07-24,50.0,51.1,49.0,49.03,51251138.0,2555385406.0,1211218038.0,0.04231371759012724,-4.219574135573345,0
2026-07-27,49.85,50.65,48.9,50.08,41995486.0,2086165665.0,1211218038.0,0.0346721107863818,2.141545992249627,0
2026-07-28,49.5,50.69,48.65,49.04,36426591.0,1800242471.0,1211218038.0,0.030074346531487176,-2.076677316293929,0
2026-07-29,49.2,50.67,47.47,49.92,53143076.0,2620844959.0,1211218038.0,0.04387573032494749,1.794453507340954,0
2026-07-30,49.48,50.69,49.36,49.93,45390024.0,2276956374.0,1211218038.0,0.03747469289257728,0.020032051282048435,0
2026-07-31,49.66,50.92,49.6,49.71,43778491.0,2190552801.0,1211218038.0,0.03614418678266084,-0.4406168636090557,0
2026-08-03,48.9,50.9,47.91,50.4,41249166.0,2061483391.0,1211218038.0,0.034055937664296904,1.3880506940253445,0
2026-08-04,50.3,51.98,50.3,51.7,38078535.0,1958810660.0,1211218038.0,0.031438216576493885,2.5793650793650924,0
2026-08-05,52.0,52.98,51.2,52.98,43192894.0,2267447052.0,1211218038.0,0.03566070900935509,2.475822050290133,0
2026-08-06,52.75,53.25,51.65,52.24,40778821.0,2136532162.0,1211218038.0,0.0336676136918628,-1.3967534918837177,0
2026-08-07,52.6,53.08,51.46,52.82,40633250.0,2138034111.0,1211218038.0,0.03354742806431025,1.1102603369065767,0
2026-08-10,53.5,55.18,53.13,54.13,54574418.0,2958778104.0,1211218038.0,0.045057468009735833,2.4801211662249134,0
2026-08-11,54.14,54.38,53.26,53.42,33533351.0,1804403249.0,1211218038.0,0.027685643664431624,-1.3116571217439477,0
2026-08-12,53.8,55.12,53.4,53.9,37511732.0,2037649743.0,1211218038.0,0.030970255414904908,0.8985398727068494,0
2026-08-13,53.58,54.03,52.9,53.16,35214320.0,1879877120.0,1211218038.0,0.029073477190074675,-1.3729128014842384,0
2026-08-14,53.52,54.63,53.08,53.85,34494589.0,1854857984.0,1211218038.0,0.02847925635004455,1.297968397291216,0
2026-08-17,54.15,54.57,53.25,54.28,33301413.0,1796511723.0,1211218038.0,0.027494152130518385,0.7985143918291637,0
2026-08-18,54.51,55.05,53.22,53.59,31824248.0,1716063626.0,1211218038.0,0.02627458228127874,-1.2711864406779627,0
2026-08-19,52.6,53.36,51.64,51.72,30940595.0,1621800719.0,1211218038.0,0.025545024949504593,-3.4894569882440885,0
2026-08-20,52.48,52.58,51.15,51.27,23353724.0,1209032951.0,1211218038.0,0.019281189073572895,-0.8700696055684354,0
2026-08-21,51.15,54.97,50.81,54.12,61417110.0,3291579501.0,1211218038.0,0.05070689840568573,5.558806319485066,0
