date,open,high,low,close,volume,amount,outstanding_share,turnover,pct_chg,up_big
2026-04-01,34.49,34.7,33.87,34.55,15729351.0,545961867.0,2699746081.0,0.00582623347828836,,0
2026-04-02,34.37,34.46,33.09,33.28,21653044.0,734878750.0,2699746081.0,0.00802040019703616,-3.6758321273516525,0
2026-04-03,33.67,34.22,33.29,33.36,17169962.0,583994298.0,2699746081.0,0.0063598432907587205,0.24038461538460343,0
2026-04-07,33.38,34.35,33.21,34.13,22340208.0,764432854.0,2699746081.0,0.008274929319176961,2.3081534772182444,0
2026-04-08,34.87,35.11,34.45,34.67,32371658.0,1134586595.0,2699746081.0,0.011990630610716311,1.5821857603281586,0
2026-04-09,34.47,34.72,33.57,34.37,21376065.0,736789602.0,2699746081.0,0.007917805733820046,-0.8653014133256587,0
2026-04-10,34.62,34.73,34.23,34.47,20227530.0,703753381.0,2699746081.0,0.0074923823919424365,0.2909514111143485,0
2026-04-13,34.42,34.47,33.25,33.53,34793402.0,1181885861.0,2699746081.0,0.012887657192972883,-2.7270089933275288,0
2026-04-14,33.78,35.16,32.61,35.01,48065941.0,1646764934.0,2699746081.0,0.017803874719283276,4.413957649865785,0
2026-04-15,35.25,35.89,33.93,34.09,42230696.0,1486453457.0,2699746081.0,0.01564246960008829,-2.6278206226792222,0
2026-04-16,34.09,34.45,33.68,33.78,34718400.0,1187742310.0,2699746081.0,0.012859876061803607,-0.909357582868886,0
2026-04-17,33.78,33.8,33.04,33.47,29233280.0,983577491.0,2699746081.0,0.010828159064933928,-0.9177027827116713,0
2026-04-20,33.58,34.97,33.26,34.14,42628692.0,1478445590.0,2699746081.0,0.015789889389971855,2.0017926501344485,0
2026-04-21,34.14,34.71,33.69,34.09,27509846.0,946149390.0,2699746081.0,0.010189790141230693,-0.14645577035734547,0
2026-04-22,33.99,34.03,33.26,33.61,37792691.0,1278152809.0,2699746081.0,0.01399860944922694,-1.4080375476679508,0
2026-04-23,33.83,34.33,33.1,33.29,32125396.0,1087583888.0,2699746081.0,0.011899413884175576,-0.952097590002976,0
