code,date,month,close,turn,fcap,gain20,streak,yizi,isST,lp,mkt_lu_cnt,promo_rate,peer_cnt,ret_open,ret_close,next_lu,next_dt_yizi
sh.600490,2025-04-21,2025-04,4.84,6.2819,9492201724.796638,23.785166240409204,1,False,0,0.1,111,0.2857142857142857,3,7.438016528925617,5.578512396694224,False,False
sh.600490,2025-08-22,2025-08,5.69,10.0079,11004680499.905075,25.884955752212413,1,False,0,0.1,75,0.21052631578947367,0,2.8119507908611396,3.5149384885764468,False,False
sh.600490,2025-10-10,2025-10,7.99,10.6033,15311386029.06642,40.42179261862917,1,False,0,0.1,71,0.18681318681318682,0,0.12515644555695093,5.1314142678347885,False,False
sh.600493,2025-05-15,2025-05,6.2,13.2346,1657699569.9152222,24.748490945674064,1,False,0,0.1,72,0.3409090909090909,0,-0.967741935483879,-5.483870967741932,False,False
sh.600493,2025-05-23,2025-05,6.27,13.4471,1693255897.7772157,20.114942528735625,1,False,0,0.1,52,0.28,0,2.8708133971292016,-4.465709728867617,False,False
sh.600493,2025-12-08,2025-12,8.54,9.0563,2243519155.0633264,9.0676883780332,1,False,0,0.1,77,0.31645569620253167,0,0.0,-2.3419203747072515,False,False
sh.600493,2025-12-12,2025-12,8.32,12.6557,2220832327.251752,7.216494845360821,1,False,0,0.1,81,0.4,0,-3.9663461538461564,-8.052884615384615,False,False
sh.600493,2025-12-19,2025-12,7.79,13.4423,2033495309.5824375,6.275579809004084,1,False,0,0.1,82,0.2857142857142857,3,0.0,-2.4390243902439046,False,False
sh.600495,2025-05-22,2025-05,4.84,8.934,5686090584.844416,20.999999999999996,1,False,0,0.1,50,0.225,0,6.198347107438007,-0.4132231404958553,False,False
sh.600495,2025-05-28,2025-05,5.25,13.0183,6137649037.892813,30.922693266832923,1,False,0,0.1,71,0.24175824175824176,0,2.6666666666666616,-2.6666666666666616,False,False
sh.600495,2025-08-11,2025-08,6.0,12.3891,7051825974.768144,19.284294234592437,1,False,0,0.1,83,0.2328767123287671,0,0.5000000000000115,-0.8333333333333304,False,False
sh.600496,2025-10-15,2025-10,4.22,4.8241,8240687176.675442,15.934065934065922,1,False,0,0.1,81,0.25,0,-0.4739336492890933,-3.3175355450236865,False,False
sh.600498,2025-02-14,2025-02,25.27,11.1476,28399293401.539345,34.773333333333326,1,False,0,0.1,83,0.25,0,5.698456667985763,-1.3058963197467244,False,False
sh.600498,2025-02-19,2025-02,27.93,8.7371,30714682724.35934,46.07740585774059,1,False,0,0.1,114,0.26,0,1.8976011457214614,-1.5753669889008282,False,False
sh.600498,2025-09-18,2025-09,28.88,12.997,32957586621.758865,10.991544965411215,1,False,0,0.1,60,0.2857142857142857,0,5.505540166204992,3.4626038781163437,False,False
sh.600498,2025-12-31,2025-12,32.08,10.569,40423640297.56836,41.19718309859155,1,False,0,0.1,60,0.18461538461538463,0,,,False,False
sh.600500,2025-05-13,2025-05,4.08,2.2555,14293116490.800264,11.475409836065564,1,False,0,0.1,69,0.25882352941176473,0,0.0,-1.225490196078427,False,False
sh.600500,2025-07-29,2025-07,4.25,1.9686,15234948567.509907,10.103626943005196,1,False,0,0.1,45,0.16666666666666666,0,7.058823529411762,-1.4117647058823457,False,False
sh.600501,2025-04-22,2025-04,19.18,6.5329,7863939442.514044,5.442550852116534,1,False,0,0.1,92,0.25225225225225223,0,0.6777893639207555,-1.7726798748696537,False,False
sh.600501,2025-07-31,2025-07,23.77,5.6943,10008011328.34589,17.498764211566975,1,False,0,0.1,47,0.23636363636363636,0,3.4497265460664783,-2.4821203197307518,False,False
sh.600501,2025-12-17,2025-12,27.04,15.2234,11121611965.920885,31.389698736637527,1,False,0,0.1,57,0.19047619047619047,0,2.8106508875739733,-3.4763313609467383,False,False
sh.600501,2025-12-31,2025-12,30.13,22.4283,12443069269.360586,43.1353919239905,1,False,0,0.1,60,0.18461538461538463,0,,,False,False
sh.600503,2025-02-13,2025-02,2.92,7.4967,4481621783.184602,15.873015873015861,1,False,0,0.1,68,0.2289156626506024,0,2.7397260273972712,0.34246575342467,False,False
sh.600503,2025-05-06,2025-05,2.77,4.901,4378552826.157927,11.244979919678698,1,False,0,0.1,137,0.3958333333333333,0,7.220216606498209,2.166064981949467,False,False
sh.600503,2025-08-08,2025-08,2.94,12.1939,4587747007.110112,8.487084870848705,1,False,0,0.1,73,0.19117647058823528,0,5.102040816326525,-1.7006802721088343,False,False
sh.600503,2025-08-19,2025-08,3.26,6.8848,5110109255.170811,20.740740740740726,1,False,0,0.1,101,0.2711864406779661,0,3.6809815950920255,10.122699386503076,True,False
sh.600503,2025-08-20,2025-08,3.59,31.4317,5627735644.619922,34.96240601503757,2,False,0,0.1,98,0.2079207920792079,1,0.278551532033422,-10.027855153203335,False,False
sh.600503,2025-09-09,2025-09,3.76,7.1518,5971132589.837523,28.327645051194516,1,False,0,0.1,65,0.16091954022988506,4,-0.7978723404255317,-1.0638297872340274,False,False
sh.600505,2025-04-15,2025-04,13.2,15.056,4550668787.460149,20.879120879120872,1,False,0,0.1,73,0.16260162601626016,0,-0.9848484848484773,1.1363636363636465,False,False
sh.600505,2025-04-21,2025-04,14.82,19.0039,5193374845.058119,33.75451263537905,1,False,0,0.1,111,0.2857142857142857,0,-0.9446693657220062,1.1470985155195734,False,False
sh.600505,2025-04-24,2025-04,17.31,15.6221,6023920415.9492,50.783972125435525,1,False,0,0.1,64,0.25,5,9.069901790872326,9.994222992489888,True,False
sh.600505,2025-04-25,2025-04,19.04,10.4392,6823283007.701739,73.09090909090908,2,False,0,0.1,77,0.1875,6,5.987394957983194,0.0,False,False
sh.600505,2025-05-20,2025-05,16.67,19.1713,5807405054.638967,22.393538913362733,1,False,0,0.1,100,0.33884297520661155,6,0.0,3.119376124775042,False,False
sh.600506,2025-03-11,2025-03,22.79,19.5473,3304923292.679807,25.564738292011025,1,False,0,0.1,60,0.23170731707317074,0,1.9306713470820691,-2.3255813953488302,False,False
sh.600506,2025-04-01,2025-04,20.76,11.3136,2980932010.5006366,5.007587253414281,1,False,0,0.1,63,0.2564102564102564,0,1.156069364161838,2.9865125240847723,False,False
sh.600506,2025-10-28,2025-10,24.64,24.8249,3487920883.0247054,27.668393782383415,1,False,0,0.1,68,0.31746031746031744,0,7.467532467532467,-0.7711038961038974,False,False
sh.600506,2025-11-04,2025-11,25.31,14.5993,3665624742.898632,31.004140786749467,1,False,0,0.1,65,0.24444444444444444,0,0.0,2.6471750296325647,False,False
sh.600506,2025-11-06,2025-11,28.58,29.3406,3965499357.6818476,46.714579055441476,1,False,0,0.1,73,0.2125,3,6.997900629811049,4.093771868439466,False,False
sh.600506,2025-11-17,2025-11,34.43,26.4157,5000344451.216512,65.52884615384616,1,False,0,0.1,98,0.3448275862068966,7,-0.9875108916642339,-5.4313099041533475,False,False
sh.600506,2025-12-29,2025-12,26.47,24.6343,4880286539.1344595,3.7632301058408313,1,False,0,0.1,86,0.23076923076923078,3,0.9822440498677754,10.011333585190796,True,False
sh.600506,2025-12-30,2025-12,29.12,29.1886,5296308477.213707,11.485451761102606,2,False,0,0.1,65,0.2558139534883721,6,-3.399725274725285,-9.993131868131865,False,False
sh.600507,2025-01-13,2025-01,4.14,2.2882,9483518705.532734,,1,False,0,0.1,52,0.20454545454545456,0,9.661835748792269,2.898550724637694,False,False
sh.600507,2025-07-22,2025-07,6.01,4.7202,13361901359.476294,40.42056074766354,1,False,0,0.1,104,0.4715447154471545,0,4.825291181364388,-0.9983361064891727,False,False
sh.600509,2025-02-24,2025-02,6.49,4.4015,8540736896.966942,7.272727272727275,1,False,0,0.1,86,0.16379310344827586,0,-1.6949152542372947,-2.157164869029282,False,False
sh.600509,2025-09-19,2025-09,8.67,7.0429,11815050428.516663,27.126099706744867,1,False,0,0.1,60,0.23333333333333334,0,4.959630911188007,0.46136101499423265,False,False
sh.600509,2025-12-04,2025-12,9.11,7.429,12194829768.878717,2.359550561797752,1,False,0,0.1,39,0.19230769230769232,0,0.3293084522502765,0.7683863885839859,False,False
sh.600510,2025-04-18,2025-04,5.32,3.1941,5283040530.3528385,-0.5607476635513864,1,False,0,0.1,63,0.18947368421052632,0,1.5037593984962516,-3.383458646616555,False,False
sh.600510,2025-08-20,2025-08,7.71,3.6781,7684309980.696554,47.137404580152676,1,False,0,0.1,98,0.2079207920792079,0,1.1673151750972721,-3.6316472114137466,False,False
sh.600510,2025-09-11,2025-09,8.25,3.5445,8172592583.439131,27.906976744186053,1,False,0,0.1,95,0.2153846153846154,0,0.0,1.575757575757586,False,False
sh.600513,2025-01-08,2025-01,11.48,19.1691,3236466037.11181,,1,False,0,0.1,69,0.22448979591836735,0,-2.4390243902439157,-3.832752613240431,False,False
sh.600513,2025-06-24,2025-06,10.2,6.7388,2871487215.379593,10.869565217391308,1,False,0,0.1,81,0.2073170731707317,0,0.19607843137257053,-0.8823529411764675,False,False
sh.600513,2025-07-07,2025-07,11.89,9.3974,3364638779.875284,18.900000000000006,1,False,0,0.1,76,0.3333333333333333,0,3.61648444070648,10.00841042893188,True,False
sh.600513,2025-07-08,2025-07,13.08,5.8985,3626164535.8989573,30.40877367896313,2,False,0,0.1,74,0.23684210526315788,1,6.95718654434252,-5.351681957186538,False,False
sh.600513,2025-07-10,2025-07,13.62,15.8595,3732336365.459188,32.23300970873784,1,False,0,0.1,66,0.30357142857142855,5,4.8458149779735615,9.985315712187969,True,False
sh.600513,2025-07-11,2025-07,14.98,25.2305,4218984393.3334656,51.61943319838056,2,False,0,0.1,66,0.30303030303030304,8,0.5340453938584844,10.01335113484647,True,False
sh.600513,2025-07-14,2025-07,16.48,12.9567,4563653910.177746,65.62814070351762,3,False,0,0.1,70,0.30303030303030304,11,-2.9126213592232997,-10.012135922330101,False,False
sh.600513,2025-07-16,2025-07,16.31,18.8614,4331256733.646495,70.42842215256006,1,False,0,0.1,64,0.3125,13,6.866952789699576,2.023298589822198,False,False
sh.600513,2025-07-28,2025-07,17.95,16.7483,4953196276.219078,78.96311066799602,1,False,0,0.1,60,0.10869565217391304,3,1.5041782729805053,7.019498607242358,False,False
sh.600513,2025-08-04,2025-08,20.82,21.7628,5526440512.342162,75.10513036164843,1,False,0,0.1,70,0.29411764705882354,6,2.5456292026897254,3.3141210374639796,False,False
sh.600513,2025-08-08,2025-08,23.18,23.0335,6375754019.797252,54.739652870493984,1,False,0,0.1,73,0.19117647058823528,12,3.1492666091458066,3.4081104400345064,False,False
sh.600513,2025-10-15,2025-10,20.9,10.8418,5759357044.8633995,-6.320035858359486,1,False,0,0.1,81,0.25,2,0.4784688995215447,2.3444976076555157,False,False
sh.600513,2025-10-31,2025-10,21.77,13.8126,6131796428.188755,12.506459948320403,1,False,0,0.1,74,0.31666666666666665,1,6.063389986219581,7.395498392282951,False,False
sh.600515,2025-04-09,2025-04,3.75,1.8493,32996476212.62099,-2.34375,1,False,0,0.1,110,0.18181818181818182,0,-1.3333333333333308,0.0,False,False
sh.600515,2025-07-24,2025-07,4.14,3.2486,36997775523.918,18.965517241379292,1,False,0,0.1,73,0.24074074074074073,0,6.280193236715004,3.1400966183574797,False,False
sh.600515,2025-12-22,2025-12,5.25,3.3874,46948758262.38413,9.603340292275565,1,False,0,0.1,101,0.24390243902439024,0,7.047619047619058,2.6666666666666616,False,False
sh.600516,2025-02-12,2025-02,5.13,3.0526,20076453439.363167,9.148936170212751,1,False,0,0.1,83,0.2465753424657534,0,0.3898635477582957,2.923976608187151,False,False
sh.600516,2025-09-08,2025-09,5.53,3.3489,21948608754.815014,14.020618556701049,1,False,0,0.1,87,0.1485148514851485,0,0.0,-1.6274864376130127,False,False
sh.600516,2025-10-28,2025-10,5.68,3.8081,22340214826.291325,10.9375,1,False,0,0.1,68,0.31746031746031744,0,4.225352112676051,10.035211267605648,True,False
sh.600516,2025-10-29,2025-10,6.25,9.6467,24387198844.16433,23.762376237623762,2,False,0,0.1,62,0.19117647058823528,0,0.8000000000000007,-3.6800000000000055,False,False
sh.600516,2025-11-11,2025-11,6.72,6.0638,26438066568.65332,24.675324675324674,1,False,0,0.1,82,0.2826086956521739,3,0.8928571428571397,-5.059523809523803,False,False
sh.600516,2025-11-25,2025-11,6.51,5.592,25552197050.25036,14.612676056338024,1,False,0,0.1,94,0.23376623376623376,3,0.6144393241167334,-1.5360983102918557,False,False
sh.600517,2025-10-29,2025-10,6.3,1.4857,35811996964.39388,9.565217391304337,1,False,0,0.1,62,0.19117647058823528,0,4.285714285714293,3.1746031746031855,False,False
sh.600518,2025-07-09,2025-07,2.11,7.3345,28239772600.995296,7.653061224489788,1,False,0,0.1,56,0.25675675675675674,0,-0.4739336492890933,-1.421800947867291,False,False
sh.600520,2025-06-09,2025-06,30.31,8.6388,4785363630.481085,4.842615012106544,1,False,0,0.1,86,0.328125,0,-1.0887495875948505,-4.7179148795777,False,False
sh.600521,2025-05-20,2025-05,15.62,2.4783,22779798691.84522,12.455003599712011,1,False,0,0.1,100,0.33884297520661155,0,0.3841229193341844,-0.5761843790012766,False,False
sh.600521,2025-07-03,2025-07,21.98,4.9753,31088545652.724457,19.262072707542053,1,False,0,0.1,64,0.2459016393442623,0,2.3657870791628843,4.595086442220198,False,False
sh.600521,2025-08-20,2025-08,22.68,7.0888,31729268824.62476,5.8329444703686395,1,False,0,0.1,98,0.2079207920792079,0,-1.2345679012345734,-3.2627865961199265,False,False
sh.600521,2025-08-29,2025-08,24.17,6.1696,34406921679.03916,13.580827067669166,1,False,0,0.1,75,0.1746031746031746,0,0.3309888291270102,10.012412081092247,True,False
sh.600521,2025-09-01,2025-09,26.59,7.4539,37546698809.61645,23.387470997679817,2,False,0,0.1,117,0.21333333333333335,2,0.639338097028963,-1.0906355772846932,False,False
sh.600523,2025-05-12,2025-05,15.11,5.7319,5938156159.563147,35.27305282005371,1,False,0,0.1,85,0.3898305084745763,0,6.882859033752475,4.765056254136346,False,False
sh.600525,2025-09-05,2025-09,3.6,1.8565,4689589239.967681,12.85266457680252,1,False,1,0.05,101,0.18421052631578946,0,2.499999999999991,1.1111111111111072,False,False
sh.600525,2025-09-15,2025-09,3.83,0.7155,5051101422.781272,14.67065868263473,1,True,1,0.05,80,0.1891891891891892,0,4.960835509138373,4.960835509138373,True,False
sh.600525,2025-09-16,2025-09,4.02,4.1397,5290403076.309876,19.99999999999997,2,False,1,0.05,87,0.275,3,0.0,1.990049751243772,False,False
sh.600525,2025-11-17,2025-11,3.8,2.6549,4893027259.407134,11.436950146627556,1,False,1,0.05,98,0.3448275862068966,5,0.263157894736854,0.5263157894736858,False,False
sh.600525,2025-12-24,2025-12,3.7,0.8742,4879190002.287806,-4.392764857881137,1,False,1,0.05,78,0.26153846153846155,0,0.0,2.1621621621621623,False,False
sh.600527,2025-09-18,2025-09,2.6,18.4341,4420169820.224475,20.93023255813955,1,False,0,0.1,60,0.2857142857142857,0,1.9230769230769162,-5.384615384615388,False,False
sh.600528,2025-07-21,2025-07,8.27,0.8921,18372183690.169262,14.701803051317608,1,True,0,0.1,123,0.2549019607843137,0,10.036275695284157,10.036275695284157,True,False
sh.600528,2025-07-22,2025-07,9.1,0.6029,20217729159.064518,24.828532235939637,2,True,0,0.1,104,0.4715447154471545,0,10.000000000000009,10.000000000000009,True,False
sh.600528,2025-07-23,2025-07,10.01,0.8879,22238403821.37628,36.1904761904762,3,True,0,0.1,54,0.2692307692307692,24,9.990009990009984,9.990009990009984,True,False
sh.600528,2025-07-24,2025-07,11.01,8.1331,24459381101.547993,49.38941655359565,4,True,0,0.1,73,0.24074074074074073,11,5.35876475930972,-4.995458673932774,False,False
sh.600530,2025-01-02,2025-01,5.31,2.7771,4110197870.4403877,,1,False,0,0.1,64,,0,5.461393596986808,9.981167608286267,True,False
sh.600530,2025-01-03,2025-01,5.84,15.7471,4410921987.477059,,2,False,0,0.1,52,0.296875,0,-9.931506849315074,-9.931506849315074,False,False
sh.600530,2025-01-10,2025-01,4.75,6.6304,3578904895.4814186,,1,False,0,0.1,44,0.1595744680851064,1,-1.0526315789473606,-2.3157894736842155,False,False
sh.600530,2025-05-09,2025-05,5.31,1.7703,4032081391.289612,24.065420560747654,1,False,0,0.1,59,0.2828282828282828,0,9.981167608286267,6.214689265536721,False,False
sh.600530,2025-05-13,2025-05,6.2,4.0526,4636697273.602133,39.01345291479821,1,False,0,0.1,69,0.25882352941176473,0,9.51612903225807,10.000000000000009,True,False
sh.600530,2025-05-14,2025-05,6.82,5.7007,5184507518.374936,50.55187637969094,2,False,0,0.1,88,0.36231884057971014,8,4.105571847507328,9.97067448680351,True,False
sh.600530,2025-05-15,2025-05,7.5,5.0098,5745893875.603816,60.59957173447539,3,False,0,0.1,72,0.3409090909090909,13,6.666666666666665,-3.9999999999999925,False,False
sh.600530,2025-05-19,2025-05,7.92,8.8203,5789416715.077719,71.42857142857142,1,False,0,0.1,121,0.4264705882352941,24,1.0101010101010166,2.77777777777779,False,False
sh.600530,2025-05-27,2025-05,8.57,8.7701,6552462769.751771,80.80168776371308,1,False,0,0.1,91,0.3780487804878049,22,4.667444574095692,-1.4002333722287208,False,False
sh.600530,2025-06-03,2025-06,8.36,5.831,6210220526.496312,81.34490238611711,1,False,0,0.1,82,0.3333333333333333,11,6.937799043062198,0.7177033492822948,False,False
sh.600530,2025-06-09,2025-06,8.64,5.5008,6456841697.571262,62.711864406779696,1,False,0,0.1,86,0.328125,17,3.009259259259256,9.953703703703699,True,False
sh.600530,2025-06-10,2025-06,9.5,13.9239,7097043092.88346,68.43971631205675,2,False,0,0.1,58,0.27906976744186046,20,0.0,2.105263157894721,False,False
sh.600530,2025-06-12,2025-06,10.67,5.9618,7923580824.58318,56.4516129032258,1,False,0,0.1,71,0.3,13,0.2811621368322248,-4.686035613870665,False,False
sh.600530,2025-07-09,2025-07,9.22,4.1031,6850854668.908874,-4.948453608247405,1,False,0,0.1,56,0.25675675675675674,8,3.0368763557483636,5.206073752711471,False,False
sh.600531,2025-09-01,2025-09,9.91,9.2322,10469187236.520004,11.977401129943498,1,False,0,0.1,117,0.21333333333333335,0,2.825428859737622,5.44904137235116,False,False
sh.600531,2025-09-12,2025-09,11.53,13.8258,12297573773.669518,33.294797687861255,1,False,0,0.1,74,0.21052631578947367,0,2.1682567215958404,3.8161318300086844,False,False
sh.600531,2025-10-13,2025-10,14.58,10.1373,15163193403.174416,45.8,1,False,0,0.1,70,0.2535211267605634,1,5.6241426611796985,-2.263374485596703,False,False
sh.600536,2025-04-08,2025-04,49.75,10.0299,39730031494.132545,6.076759061833692,1,False,0,0.1,121,0.6956521739130435,0,0.0,2.8743718592964873,False,False
sh.600536,2025-10-13,2025-10,54.34,10.706,45314372705.30544,13.350020859407596,1,False,0,0.1,70,0.2535211267605634,0,-2.0979020979020935,2.2267206477732726,False,False
sh.600537,2025-03-26,2025-03,3.3,5.314,3796663897.25254,5.769230769230771,1,False,0,0.1,87,0.2413793103448276,0,0.0,-1.8181818181818077,False,False
sh.600537,2025-04-01,2025-04,3.2,5.1373,3686593412.8822536,6.666666666666665,1,False,0,0.1,63,0.2564102564102564,0,0.0,0.6250000000000089,False,False
sh.600537,2025-07-02,2025-07,3.18,9.1523,3665913953.869519,10.034602076124566,1,False,0,0.1,61,0.17647058823529413,0,5.031446540880502,10.062893081761004,True,False
sh.600537,2025-07-03,2025-07,3.5,9.4306,4059683505.8214746,22.377622377622373,2,False,0,0.1,64,0.2459016393442623,0,10.000000000000009,4.0000000000000036,False,False
sh.600537,2025-07-08,2025-07,3.61,16.5723,4028578707.240396,25.78397212543553,1,False,0,0.1,74,0.23684210526315788,2,1.6620498614958512,9.972299168975084,True,False
sh.600537,2025-07-09,2025-07,3.97,21.0396,4601077527.234358,37.370242214532865,2,False,0,0.1,56,0.25675675675675674,6,0.7556675062972307,0.7556675062972307,False,False
sh.600537,2025-07-17,2025-07,3.84,27.2802,4494919904.326215,38.129496402877706,1,False,0,0.1,65,0.3125,4,-4.1666666666666625,-7.03125,False,False
sh.600537,2025-07-22,2025-07,4.08,27.0214,4664823236.21278,42.16027874564459,1,False,0,0.1,104,0.4715447154471545,5,2.941176470588247,1.9607843137254832,False,False
sh.600537,2025-09-17,2025-09,4.36,10.6962,5045971979.020587,9.547738693467345,1,False,0,0.1,77,0.21839080459770116,3,4.816513761467878,3.2110091743119185,False,False
sh.600537,2025-10-14,2025-10,4.1,14.5708,4801434535.440744,5.943152454780343,1,False,0,0.1,44,0.21428571428571427,1,0.24390243902441266,1.4634146341463428,False,False
sh.600537,2025-11-07,2025-11,4.42,9.0288,5157668940.944532,15.104166666666675,1,False,0,0.1,63,0.2191780821917808,0,7.013574660633504,5.203619909502266,False,False
sh.600537,2025-11-11,2025-11,5.12,38.4634,5899065853.304701,24.878048780487827,1,False,0,0.1,82,0.2826086956521739,2,-2.148437500000011,-7.812500000000011,False,False
sh.600537,2025-12-26,2025-12,4.33,10.128,5063917311.315166,4.589371980676349,1,False,0,0.1,91,0.2553191489361702,0,-5.311778290993086,-2.3094688221708903,False,False
sh.600539,2025-01-14,2025-01,7.28,2.6057,1619629773.1895459,,1,False,0,0.1,150,0.34615384615384615,0,10.027472527472515,10.027472527472515,True,False
sh.600539,2025-01-15,2025-01,8.01,1.7374,1842331350.2935421,,2,True,0,0.1,75,0.18666666666666668,0,9.238451935081148,9.987515605493137,True,False
sh.600539,2025-01-16,2025-01,8.81,7.3185,1981674314.8186102,,3,False,0,0.1,80,0.3333333333333333,17,9.98864926220202,9.98864926220202,True,False
sh.600539,2025-01-17,2025-01,9.69,5.5358,2228691072.8350015,,4,True,0,0.1,60,0.2125,12,-4.127966976264197,-10.010319917440647,False,False
sh.600539,2025-02-14,2025-02,9.41,4.5617,2102993085.910954,32.34880450070323,1,False,0,0.1,83,0.25,2,9.45802337938364,0.5313496280552776,False,False
sh.600539,2025-03-10,2025-03,11.9,0.4143,2736916702.8723145,46.551724137931046,1,True,0,0.1,82,0.21428571428571427,4,9.999999999999986,9.999999999999986,True,False
sh.600539,2025-03-11,2025-03,13.09,0.6734,3010839958.4199586,52.742123687281214,2,True,0,0.1,60,0.23170731707317074,4,10.007639419404125,10.007639419404125,True,False
sh.600539,2025-03-12,2025-03,14.4,0.3675,3311804081.632653,70.01180637544273,3,True,0,0.1,88,0.31666666666666665,12,9.999999999999986,9.999999999999986,True,False
sh.600539,2025-03-13,2025-03,15.84,28.7417,3447888500.8541594,85.26315789473682,4,False,0,0.1,51,0.1590909090909091,17,-8.459595959595955,-9.974747474747481,False,False
sh.600539,2025-04-28,2025-04,11.52,2.7472,2598969260.337798,6.175115207373261,1,False,0,0.1,52,0.16883116883116883,5,0.0,2.430555555555558,False,False
sh.600539,2025-07-28,2025-07,13.78,1.7996,3115814934.429873,29.02621722846441,1,False,0,0.1,60,0.10869565217391304,0,6.023222060957911,0.14513788098695635,False,False
sh.600539,2025-08-25,2025-08,11.97,11.4666,2734917150.8555284,-13.13497822931784,1,False,0,0.1,87,0.22666666666666666,0,0.5847953216374213,2.7568922305764465,False,False
sh.600540,2025-04-03,2025-04,4.26,5.0092,2424712656.9112835,7.304785894206534,1,False,0,0.1,53,0.2127659574468085,0,10.093896713615047,10.093896713615047,True,False
sh.600540,2025-04-07,2025-04,4.69,5.1229,2726662310.8005238,19.338422391857502,2,True,0,0.1,23,0.22641509433962265,0,10.021321961620465,10.021321961620465,True,False
sh.600540,2025-04-08,2025-04,5.16,3.065,2999918106.362153,29.323308270676684,3,True,0,0.1,121,0.6956521739130435,8,10.077519379844958,10.077519379844958,True,False
sh.600540,2025-04-09,2025-04,5.68,1.554,3302136715.5727158,40.94292803970221,4,True,0,0.1,110,0.18181818181818182,10,0.35211267605634866,10.035211267605648,True,False
sh.600540,2025-04-10,2025-04,6.25,23.0187,3500742554.314536,55.860349127182054,5,False,0,0.1,169,0.2,8,-4.0000000000000036,-9.920000000000007,False,False
sh.600543,2025-01-20,2025-01,4.99,5.6626,1553755838.8372831,,1,False,0,0.1,77,0.31666666666666665,0,-1.002004008016033,-2.4048096192384794,False,False
sh.600543,2025-05-30,2025-05,6.0,6.1915,1877992893.1599777,25.52301255230125,1,False,0,0.1,51,0.16666666666666666,0,9.999999999999986,0.6666666666666599,False,False
sh.600543,2025-06-17,2025-06,6.17,7.3229,1924838440.7816577,14.25925925925926,1,False,0,0.1,58,0.15492957746478872,0,10.048622366288495,10.048622366288495,True,False
sh.600543,2025-06-18,2025-06,6.79,2.6691,2180425171.7807503,22.1223021582734,2,True,0,0.1,50,0.2413793103448276,0,2.6509572901325384,-9.720176730486008,False,False
sh.600545,2025-01-14,2025-01,2.5,4.3461,4415438646.142519,,1,False,0,0.1,150,0.34615384615384615,0,3.200000000000003,5.200000000000005,False,False
sh.600545,2025-01-16,2025-01,2.89,9.3024,4986076019.844341,,1,False,0,0.1,80,0.3333333333333333,0,-0.692041522491349,-4.844290657439454,False,False
sh.600545,2025-02-26,2025-02,3.11,7.3013,5398727401.421664,19.615384615384613,1,False,0,0.1,104,0.2833333333333333,1,0.6430868167202508,-4.501607717041789,False,False
sh.600545,2025-07-08,2025-07,2.5,7.0062,4390100399.6460285,11.111111111111116,1,False,0,0.1,74,0.23684210526315788,0,0.0,1.6000000000000014,False,False
sh.600545,2025-08-29,2025-08,2.96,6.2479,5114565201.747787,26.49572649572651,1,False,0,0.1,75,0.1746031746031746,0,1.6891891891891886,0.33783783783785104,False,False
sh.600545,2025-09-03,2025-09,3.17,11.7785,5503377468.608057,28.861788617886177,1,False,0,0.1,39,0.15384615384615385,0,-0.6309148264984188,-6.9400630914826404,False,False
sh.600545,2025-09-10,2025-09,3.05,4.2737,5366386009.780752,17.76061776061777,1,False,0,0.1,65,0.24615384615384617,3,0.0,4.262295081967227,False,False
sh.600545,2025-10-10,2025-10,3.14,7.6459,5576826490.929779,6.440677966101682,1,False,0,0.1,71,0.18681318681318682,1,-4.140127388535042,-2.2292993630573354,False,False
sh.600546,2025-07-22,2025-07,10.08,5.4611,19356100224.863125,17.34575087310828,1,False,0,0.1,104,0.4715447154471545,0,4.166666666666674,-0.7936507936507908,False,False
sh.600547,2025-10-09,2025-10,43.26,1.8977,155702477179.21692,17.874659400544935,1,False,0,0.1,91,0.16393442622950818,0,-2.9126213592232997,-4.6463245492371685,False,False
sh.600549,2025-10-27,2025-10,34.53,7.4668,53134967994.45546,19.979152189020155,1,False,0,0.1,63,0.2028985507246377,0,1.3611352447147285,1.7955401100492319,False,False
sh.600550,2025-03-20,2025-03,8.55,7.7696,15273152468.080727,8.091024020227566,1,False,0,0.1,74,0.42857142857142855,0,0.0,-4.093567251462005,False,False
sh.600550,2025-04-11,2025-04,8.24,2.7432,15042873190.43453,11.351351351351347,1,False,0,0.1,102,0.16568047337278108,0,1.6990291262136026,1.8203883495145678,False,False
sh.600550,2025-05-19,2025-05,8.55,8.3157,15417405001.022163,7.547169811320753,1,False,0,0.1,121,0.4264705882352941,1,4.444444444444429,10.058479532163744,True,False
sh.600550,2025-05-20,2025-05,9.41,9.1403,16883728163.408201,20.33248081841432,2,False,0,0.1,100,0.33884297520661155,4,9.883103081827848,3.081827842720508,False,False
sh.600550,2025-05-26,2025-05,9.43,7.4079,17088317093.643274,21.67741935483871,1,False,0,0.1,82,0.28846153846153844,13,1.6967126193001114,3.2873806998939603,False,False
sh.600550,2025-11-05,2025-11,9.91,6.9048,17454008959.274708,20.413122721749687,1,False,0,0.1,80,0.4,0,9.989909182643796,9.989909182643796,True,False
sh.600550,2025-11-06,2025-11,10.9,2.1012,20072823101.085094,26.74418604651163,2,True,0,0.1,73,0.2125,0,0.7339449541284404,1.284403669724754,False,False
sh.600550,2025-12-12,2025-12,10.25,8.2436,18170441191.105824,-11.178509532062385,1,False,0,0.1,81,0.4,5,0.0,1.2682926829268304,False,False
